cpd	dose	landmark_genes	moa	MAS	TAS	gene_symbol
AZ-628	6	208626_s_at	RAF inhibitor	0.7262624211136426	0.2087273168947156	VAT1
AZD-5438	3	202659_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	PSMB10
AZD-5438	3	216598_s_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	CCL2
AZD-5438	3	205451_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	FOXO4
AZD-5438	3	212281_s_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	TMEM97
AZD-5438	3	36936_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	TSTA3
AZD-5438	3	218039_at	CDK inhibitor	0.7024413696141706	0.2204806202472193	NUSAP1
BI-2536	1	204748_at	PLK inhibitor	0.8333191681577344	0.290765001622927	PTGS2
BI-2536	1	204039_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CEBPA
BI-2536	1	207808_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	PROS1
BI-2536	1	201746_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TP53
BI-2536	1	201693_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	EGR1
BI-2536	1	221478_at	PLK inhibitor	0.8333191681577344	0.290765001622927	BNIP3L
BI-2536	1	206687_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	PTPN6
BI-2536	1	202507_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	SNAP25
BI-2536	1	202870_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CDC20
BI-2536	1	216598_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CCL2
BI-2536	1	212849_at	PLK inhibitor	0.8333191681577344	0.290765001622927	AXIN1
BI-2536	1	200799_at	PLK inhibitor	0.8333191681577344	0.290765001622927	HSPA1A
BI-2536	1	213384_x_at	PLK inhibitor	0.8333191681577344	0.290765001622927	PLCB3
BI-2536	1	200929_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TMED10
BI-2536	1	204252_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CDK2
BI-2536	1	210986_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TPM1
BI-2536	1	202708_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	HIST2H2BE
BI-2536	1	201591_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	NISCH
BI-2536	1	202797_at	PLK inhibitor	0.8333191681577344	0.290765001622927	SACM1L
BI-2536	1	201292_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TOP2A
BI-2536	1	203188_at	PLK inhibitor	0.8333191681577344	0.290765001622927	B3GNT1
BI-2536	1	203258_at	PLK inhibitor	0.8333191681577344	0.290765001622927	DRAP1
BI-2536	1	201875_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	MPZL1
BI-2536	1	203213_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CDK1
BI-2536	1	203192_at	PLK inhibitor	0.8333191681577344	0.290765001622927	ABCB6
BI-2536	1	202241_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TRIB1
BI-2536	1	202950_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CRYZ
BI-2536	1	212846_at	PLK inhibitor	0.8333191681577344	0.290765001622927	RRP1B
BI-2536	1	201967_at	PLK inhibitor	0.8333191681577344	0.290765001622927	RBM6
BI-2536	1	201847_at	PLK inhibitor	0.8333191681577344	0.290765001622927	LIPA
BI-2536	1	201829_at	PLK inhibitor	0.8333191681577344	0.290765001622927	NET1
BI-2536	1	202679_at	PLK inhibitor	0.8333191681577344	0.290765001622927	NPC1
BI-2536	1	212723_at	PLK inhibitor	0.8333191681577344	0.290765001622927	JMJD6
BI-2536	1	212811_x_at	PLK inhibitor	0.8333191681577344	0.290765001622927	SLC1A4
BI-2536	1	204825_at	PLK inhibitor	0.8333191681577344	0.290765001622927	MELK
BI-2536	1	210416_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CHEK2
BI-2536	1	221482_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	ARPP19
BI-2536	1	203119_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CCDC86
BI-2536	1	209806_at	PLK inhibitor	0.8333191681577344	0.290765001622927	HIST1H2BK
BI-2536	1	217752_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CNDP2
BI-2536	1	218856_at	PLK inhibitor	0.8333191681577344	0.290765001622927	TNFRSF21
BI-2536	1	205205_at	PLK inhibitor	0.8333191681577344	0.290765001622927	RELB
BI-2536	1	202761_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	SYNE2
BI-2536	1	213343_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	GDPD5
BI-2536	1	218807_at	PLK inhibitor	0.8333191681577344	0.290765001622927	VAV3
BI-2536	1	218102_at	PLK inhibitor	0.8333191681577344	0.290765001622927	DERA
BI-2536	1	204826_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CCNF
BI-2536	1	202623_at	PLK inhibitor	0.8333191681577344	0.290765001622927	EAPP
BI-2536	1	205909_at	PLK inhibitor	0.8333191681577344	0.290765001622927	POLE2
BI-2536	1	203209_at	PLK inhibitor	0.8333191681577344	0.290765001622927	RFC5
BI-2536	1	204126_s_at	PLK inhibitor	0.8333191681577344	0.290765001622927	CDC45
BIIB021	1	204748_at	HSP inhibitor	0.787577187294139	0.1725439153867548	PTGS2
BIIB021	1	203665_at	HSP inhibitor	0.787577187294139	0.1725439153867548	HMOX1
BIIB021	1	204014_at	HSP inhibitor	0.787577187294139	0.1725439153867548	DUSP4
BIIB021	1	204420_at	HSP inhibitor	0.787577187294139	0.1725439153867548	FOSL1
BIIB021	1	218619_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	SUV39H1
BIIB021	1	208728_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	CDC42
BIIB021	1	208891_at	HSP inhibitor	0.787577187294139	0.1725439153867548	DUSP6
BIIB021	1	200799_at	HSP inhibitor	0.787577187294139	0.1725439153867548	HSPA1A
BIIB021	1	201011_at	HSP inhibitor	0.787577187294139	0.1725439153867548	RPN1
BIIB021	1	204256_at	HSP inhibitor	0.787577187294139	0.1725439153867548	ELOVL6
BIIB021	1	208763_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	TSC22D3
BIIB021	1	202431_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	MYC
BIIB021	1	202733_at	HSP inhibitor	0.787577187294139	0.1725439153867548	P4HA2
BIIB021	1	206662_at	HSP inhibitor	0.787577187294139	0.1725439153867548	GLRX
BIIB021	1	201976_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	MYO10
BIIB021	1	201631_s_at	HSP inhibitor	0.787577187294139	0.1725439153867548	IER3
BIIB021	1	221750_at	HSP inhibitor	0.787577187294139	0.1725439153867548	HMGCS1
BIIB021	1	204542_at	HSP inhibitor	0.787577187294139	0.1725439153867548	ST6GALNAC2
BIIB021	1	209806_at	HSP inhibitor	0.787577187294139	0.1725439153867548	HIST1H2BK
BIIB021	1	203458_at	HSP inhibitor	0.787577187294139	0.1725439153867548	SPR
BIIB021	1	212899_at	HSP inhibitor	0.787577187294139	0.1725439153867548	CDK19
BIIB021	1	202963_at	HSP inhibitor	0.787577187294139	0.1725439153867548	RFX5
CYT387	5	202659_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	PSMB10
CYT387	5	216598_s_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	CCL2
CYT387	5	36936_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	TSTA3
CYT387	5	203911_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	RAP1GAP
CYT387	5	212665_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	TIPARP
CYT387	5	202990_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	PYGL
CYT387	5	218039_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	NUSAP1
CYT387	5	213419_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	APBB2
CYT387	5	209263_x_at	JAK inhibitor	0.7146173128251847	0.14312221126979788	TSPAN4
CYT387	6	221478_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	BNIP3L
CYT387	6	216598_s_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	CCL2
CYT387	6	207334_s_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	TGFBR2
CYT387	6	203911_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	RAP1GAP
CYT387	6	212665_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	TIPARP
CYT387	6	209257_s_at	JAK inhibitor	0.7698444456398666	0.12254707802853836	SMC3
ENMD-2076	4	209939_x_at	Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor	0.7089317223974532	0.1180499670468753	CFLAR
ENMD-2076	4	218346_s_at	Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor	0.7089317223974532	0.1180499670468753	SESN1
GSK-461364	1	201202_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	PCNA
GSK-461364	1	201899_s_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	UBE2A
GSK-461364	1	201292_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	TOP2A
GSK-461364	1	202006_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	PTPN12
GSK-461364	1	208717_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	OXA1L
GSK-461364	1	218102_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	DERA
GSK-461364	1	209191_at	PLK inhibitor	0.7877984517977292	0.11229714952791693	TUBB6
GSK-461364	2	202870_s_at	PLK inhibitor	0.800681874600831	0.16495367974590816	CDC20
GSK-461364	2	202954_at	PLK inhibitor	0.800681874600831	0.16495367974590816	UBE2C
GSK-461364	2	210986_s_at	PLK inhibitor	0.800681874600831	0.16495367974590816	TPM1
GSK-461364	2	201292_at	PLK inhibitor	0.800681874600831	0.16495367974590816	TOP2A
GSK-461364	2	203213_at	PLK inhibitor	0.800681874600831	0.16495367974590816	CDK1
GSK-461364	2	202119_s_at	PLK inhibitor	0.800681874600831	0.16495367974590816	CPNE3
GSK-461364	2	201243_s_at	PLK inhibitor	0.800681874600831	0.16495367974590816	ATP1B1
GSK-461364	2	203338_at	PLK inhibitor	0.800681874600831	0.16495367974590816	PPP2R5E
GSK-461364	2	205750_at	PLK inhibitor	0.800681874600831	0.16495367974590816	BPHL
GSK-461364	3	202507_s_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	SNAP25
GSK-461364	3	202870_s_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	CDC20
GSK-461364	3	204252_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	CDK2
GSK-461364	3	212644_s_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	MAPK1IP1L
GSK-461364	3	217906_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	KLHDC2
GSK-461364	3	201899_s_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	UBE2A
GSK-461364	3	201292_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	TOP2A
GSK-461364	3	203188_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	B3GNT1
GSK-461364	3	202119_s_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	CPNE3
GSK-461364	3	212846_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	RRP1B
GSK-461364	3	212723_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	JMJD6
GSK-461364	3	212943_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	KIAA0528
GSK-461364	3	218050_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	UFM1
GSK-461364	3	205562_at	PLK inhibitor	0.8186719787359307	0.0902708568569787	RPP38
GSK-461364	4	213721_at	PLK inhibitor	0.8223254683251366	0.15562536624887185	SOX2
GSK-461364	4	202870_s_at	PLK inhibitor	0.8223254683251366	0.15562536624887185	CDC20
GSK-461364	4	217906_at	PLK inhibitor	0.8223254683251366	0.15562536624887185	KLHDC2
GSK-461364	4	201292_at	PLK inhibitor	0.8223254683251366	0.15562536624887185	TOP2A
GSK-461364	4	212723_at	PLK inhibitor	0.8223254683251366	0.15562536624887185	JMJD6
GSK-461364	5	202870_s_at	PLK inhibitor	0.8335949063197347	0.09115048533639417	CDC20
GSK-461364	5	212723_at	PLK inhibitor	0.8335949063197347	0.09115048533639417	JMJD6
GSK-461364	5	218826_at	PLK inhibitor	0.8335949063197347	0.09115048533639417	SLC35F2
GSK-461364	5	221750_at	PLK inhibitor	0.8335949063197347	0.09115048533639417	HMGCS1
GSK-461364	6	206254_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	EGF
GSK-461364	6	202911_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	MSH6
GSK-461364	6	201761_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	MTHFD2
GSK-461364	6	202087_s_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	CTSL1
GSK-461364	6	202382_s_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	GNPDA1
GSK-461364	6	203512_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	TRAPPC3
GSK-461364	6	212591_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	RBM34
GSK-461364	6	218584_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	TCTN1
GSK-461364	6	221750_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	HMGCS1
GSK-461364	6	204542_at	PLK inhibitor	0.8353673132920026	0.18643677706905332	ST6GALNAC2
JTE-907	6	200799_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	HSPA1A
JTE-907	6	200929_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	TMED10
JTE-907	6	201098_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	COPB2
JTE-907	6	202433_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	SLC35B1
JTE-907	6	211318_s_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	RAE1
JTE-907	6	200698_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	KDELR2
JTE-907	6	203675_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	NUCB2
JTE-907	6	202847_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	PCK2
JTE-907	6	202722_s_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	GFPT1
JTE-907	6	201397_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	PHGDH
JTE-907	6	200757_s_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	CALU
JTE-907	6	202148_s_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	PYCR1
JTE-907	6	217168_s_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	HERPUD1
JTE-907	6	209163_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	CYB561
JTE-907	6	218145_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	TRIB3
JTE-907	6	219390_at	Cannabinoid receptor inverse agonist	0.7108323806336075	0.17664125046488968	FKBP14
MK-1775	5	202627_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	SERPINE1
MK-1775	5	207034_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	GLI2
MK-1775	5	209464_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	AURKB
MK-1775	5	205393_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	CHEK1
MK-1775	5	203213_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	CDK1
MK-1775	5	202284_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	CDKN1A
MK-1775	5	201710_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	MYBL2
MK-1775	5	203138_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	HAT1
MK-1775	5	205398_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	SMAD3
MK-1775	5	204617_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	ACD
MK-1775	5	209806_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	HIST1H2BK
MK-1775	5	205046_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	CENPE
MK-1775	5	218346_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	SESN1
MK-1775	5	209191_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	TUBB6
MK-1775	5	205909_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	POLE2
MK-1775	5	208626_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	VAT1
MK-1775	5	204126_s_at	WEE1 kinase inhibitor	0.7768396473621368	0.1810217626299458	CDC45
MK-2206	6	212143_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	IGFBP3
MK-2206	6	208891_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	DUSP6
MK-2206	6	200843_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	EPRS
MK-2206	6	204256_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	ELOVL6
MK-2206	6	205451_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	FOXO4
MK-2206	6	201626_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	INSIG1
MK-2206	6	202887_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	DDIT4
MK-2206	6	212180_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	CRKL
MK-2206	6	208647_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	FDFT1
MK-2206	6	203213_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	CDK1
MK-2206	6	201761_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	MTHFD2
MK-2206	6	202087_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	CTSL1
MK-2206	6	202458_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	PRSS23
MK-2206	6	212665_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	TIPARP
MK-2206	6	202022_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	ALDOC
MK-2206	6	206662_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	GLRX
MK-2206	6	221750_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	HMGCS1
MK-2206	6	217989_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	HSD17B11
MK-2206	6	222125_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	P4HTM
MK-2206	6	209608_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	ACAT2
MK-2206	6	215093_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	NSDHL
MK-2206	6	208626_s_at	AKT inhibitor	0.7318185676612348	0.16682721532301242	VAT1
MLN-2238	2	208687_x_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	HSPA8
MLN-2238	2	214710_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	CCNB1
MLN-2238	2	205153_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	CD40
MLN-2238	2	204466_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	SNCA
MLN-2238	2	201628_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	RRAGA
MLN-2238	2	202776_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	DNTTIP2
MLN-2238	2	203123_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	SLC11A2
MLN-2238	2	218584_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	TCTN1
MLN-2238	2	203848_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	AKAP8
MLN-2238	2	219384_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	ADAT1
MLN-2238	2	204517_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	PPIC
MLN-2238	2	222217_s_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	SLC27A3
MLN-2238	2	219170_at	Proteasome inhibitor	0.7963670330086924	0.038859340292553175	FSD1
MLN-2238	3	200799_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	HSPA1A
MLN-2238	3	203154_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	PAK4
MLN-2238	3	202633_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	TOPBP1
MLN-2238	3	201121_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	PGRMC1
MLN-2238	3	200810_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	CIRBP
MLN-2238	3	212851_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	DCUN1D4
MLN-2238	3	201351_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	YME1L1
MLN-2238	3	201379_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	TPD52L2
MLN-2238	3	203726_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	LAMA3
MLN-2238	3	209095_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	DLD
MLN-2238	3	212458_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	SPRED2
MLN-2238	3	205172_x_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	CLTB
MLN-2238	3	217867_x_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	BACE2
MLN-2238	3	219016_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	FASTKD5
MLN-2238	3	217911_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	BAG3
MLN-2238	3	208626_s_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	VAT1
MLN-2238	3	203279_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	EDEM1
MLN-2238	3	205379_at	Proteasome inhibitor	0.8323520844815626	0.16438326526244193	CBR3
MLN-4924	3	203665_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	HMOX1
MLN-4924	3	204256_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	ELOVL6
MLN-4924	3	202117_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	ARHGAP1
MLN-4924	3	203192_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	ABCB6
MLN-4924	3	202148_s_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	PYCR1
MLN-4924	3	212403_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	UBE3B
MLN-4924	3	200887_s_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	STAT1
MLN-4924	3	219076_s_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	PXMP2
MLN-4924	3	204662_at	Nedd activating enzyme inhibitor	0.7178479468347218	0.18357598534757225	CCP110
