,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
EGFR inhibitor,0.25064492942879174,0.2962880082148799,0.3859839050185377,0.4435831098077637,0.4011548006570292,0.38602151877300334
EGFR inhibitor|protein tyrosine kinase inhibitor,-0.2900740713879072,-0.22210410950814896,0.043275174133665946,0.24008429188769864,0.2347300892719441,0.26704090280642956
FGFR inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,-0.024026747442797543,-0.0500115593191954,0.06381430072582514,-0.19209690224486262,-0.02233489961245864,0.09739750420430436
FGFR inhibitor|VEGFR inhibitor,0.4366713740425859,-0.027144148844972616,-0.009106733830577795,0.005815164812332554,-0.012291450663127305,0.4459976868316498
GABA receptor antagonist,0.8688018791758693,0.8484668841206687,0.8126246818781488,0.7222262388788372,0.7819068184496679,0.567607422755267
GABA receptor modulator,0.5606549060671704,0.32597628769413134,0.4156942515025608,0.1493661954170628,0.43132634234477973,0.19393705678774653
HCV inhibitor,0.10651304645476453,0.1444413007525186,0.07064386278623996,0.017219673981058836,0.10778414447491544,0.2577835041200659
HDAC inhibitor,0.16457463048783694,0.19867224381968032,0.2402325133787554,0.2939877596177256,0.3415649383317142,0.4720966999670035
HIV integrase inhibitor,0.08690385451235236,0.13654058472216443,0.06483694938252162,0.017486658129924917,0.1502431341947383,0.1763089530150289
HIV protease inhibitor,0.21000735974577617,0.047738872666342864,0.1262823533233009,0.07174367364866414,-0.0045685743666928555,0.1829814607699473
HMGCR inhibitor,-0.04195014207190416,-0.02197110022802736,-0.05099019022012732,0.030783889459701612,0.1236169455205892,0.19698929957202324
HSP inhibitor,0.24605227010100858,0.4593837436374137,0.7690454491486136,0.8347197885405133,0.8626740185064208,0.8230299370258777
JAK inhibitor,0.04374415479178441,0.03853299194613064,0.17965717013032237,0.15402531097192004,0.15058787613067967,0.47476990449000417
JNK inhibitor,-0.2108905520982799,-0.19183409041117938,-0.32736574247865513,0.08175940061443908,0.22667596027001027,0.1411740013500036
KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,0.15458809414718253,0.627193319507619,0.6085336702365055,0.0005302118010739425,0.007626243090951906,0.47113168762524665
L-type calcium channel blocker,0.3082589933097758,-0.39371873016454545,0.07375386173057381,-0.0012685362939139665,0.4403549430976789,0.24466948025526866
MDM inhibitor,0.3408571308754517,0.18420745234739477,0.5017185625246423,0.4806118767251835,0.7610394294397388,0.8058190429287291
MEK inhibitor,0.22791203214966818,0.4015106828215292,0.6065952838307683,0.7036841617934378,0.7883829103963627,0.8207880945287229
NFkB pathway inhibitor,0.2199370007767682,0.12607833262121704,0.1289618933682825,0.05221238294423544,0.10149512049811198,0.025937639371669475
O6-alkylguanine-DNA alkyltransferase inhibitor,-0.0003254539694748258,0.19862244656729572,0.3068145319546008,-0.0769982825558817,0.2783112021326976,0.36325270598157733
P glycoprotein inhibitor,-0.10091275660495068,-0.05690675207258616,0.518257652522594,0.34353724268452074,0.044020471106231585,0.5251094833467466
PARP inhibitor,0.2113954313533288,0.09663411335633142,0.1545229066461342,0.10618794049690755,0.18495386273682052,0.20182117606994077
PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,-0.21199195381051486,0.49369558616641285,0.2686183009836848,0.11694745616488755,0.15025411683959128,0.10256551866436661
PI3K inhibitor,0.12318971855381251,0.20636155045907173,0.14110745565676122,0.13473997015368722,0.11610671497079286,0.25670006641115306
PKC activator,0.9558045461098253,0.9620404958464709,0.9344524847990033,0.9175165052176263,0.921565764415787,0.8875970386686962
PKC inhibitor,-0.003560301879868306,0.08292199128166772,-0.019368561100945564,0.03408731422179114,0.16865608888443473,0.2688350193298399
PLK inhibitor,0.8272278228775267,0.7739516649595648,0.7351234517968883,0.8153839500569856,0.825576034933858,0.7878328191311141
PPAR receptor agonist,0.07323189604759726,-0.06340189470272732,-0.0898900135919243,0.18303304626508277,-0.03913949781949663,0.12169528530791611
Pim kinase inhibitor,-0.2506174257729742,-0.3900985955802365,0.27006384146830104,0.28120434886144985,0.28574245979446095,0.5054196835305681
RAF inhibitor,-0.03874910175066468,0.020527145977996795,0.06860045970428436,-0.09626865604333154,0.043643572938978165,0.1469719068644924
RNA polymerase inhibitor,0.4229721285693671,0.3117612359014024,0.15602929254066475,0.04982410119897328,0.20416268952418506,0.27914613142015865
RNA synthesis inhibitor,0.5729584234227678,0.12718982280131008,-0.423598500662203,-0.38625265651681434,-0.4693806634309862,-0.39180302878242385
T-type calcium channel blocker,-0.158512026055571,-0.26664062410464295,-0.09191465136349986,0.10029287018108878,-0.20455884489529505,0.13087642884340336
TGF beta receptor inhibitor,0.2691289964616466,0.37213989077743037,0.29511937882871353,0.42433763775859995,0.3631366551652655,0.45904248883972
TRPV antagonist,0.08115278425204965,0.018021596669782033,0.11285406095838289,0.49404421493470635,0.44147896856553465,0.7127799481815383
VEGFR inhibitor,0.20551908460992446,0.03395513313762316,0.1622815201879598,0.14864431633605968,0.06108694992278016,0.21658430972389803
XIAP inhibitor,-0.08166290130943761,0.3719303434657716,0.15319295855587,0.40996706497274216,0.42935664169951554,0.3748674084793176
acetylcholine receptor agonist,0.06223701797137651,0.13225491139808718,0.09749620031617015,0.0005094678340698709,0.01145807992335505,0.05040603433182631
acetylcholine receptor antagonist,0.056519418407461185,0.14806501651064177,0.15834569368407814,0.046961466534056966,-0.012685350487872966,0.0798045484361187
acetylcholine release enhancer,0.06002982118941605,-0.5110121436457267,-0.18838135065802455,-0.208371145992491,-0.08966772423636088,-0.32708962370860273
acetylcholinesterase inhibitor,-0.21594866382913291,0.1237582029484761,-0.2892899578363435,-0.28292725789349216,-0.15258203986285632,-0.19415302720992422
adenosine receptor agonist,-0.16050730820910708,0.032993432527319226,0.07436407841779452,0.2020036663696009,0.12876507476758503,0.4358933515815172
adenosine receptor antagonist,0.13610658944627135,0.09024760868731428,0.38594164477788784,-0.048021206798276594,-0.08959514418300937,0.06045877428715005
adenylyl cyclase activator,0.1881098130055323,0.4205004765274692,0.2848162846491351,0.29464169725559286,0.4620832731768667,0.7714210337297337
adrenergic inhibitor,-0.3640004007023278,-0.22706266303159162,-0.2912012251832508,-0.27820826810844845,-0.44363279271358647,-0.2073477753630652
adrenergic receptor agonist,0.04881186269135138,0.11970924328460805,0.13987632730313934,0.08791236138841488,0.012432558060344233,0.06462560730613398
adrenergic receptor antagonist,0.04851611695563331,0.09424086576659632,0.07403986424089182,0.0652811402673536,0.03760236792029531,0.06046725294453232
alcohol dehydrogenase inhibitor,-0.605630297301492,-0.5956351967161306,0.05628226347889604,-0.05258524317271399,-0.2728066720863266,0.2824500176993144
aldose reductase inhibitor,0.7093322333319217,0.5246355311106984,0.7324916771548378,0.6594860851295181,0.6857505277807977,0.6524641408295064
androgen receptor antagonist,0.14482946501241253,0.33349010644036275,0.006609709697158444,-0.09483697807423362,-0.06718640463180132,0.07470844764285768
androgen receptor modulator,0.0005203817777474489,0.125468338430353,0.08940277421584783,0.07081872594786306,0.07025809711390259,0.05902566435908823
angiogenesis inhibitor,0.2517922297236195,0.17806068746005743,-0.05423508802913052,-0.09094188244716399,-0.17935162816404396,0.07563670754391583
angiogenesis inhibitor|tumor necrosis factor production inhibitor,-0.40719098983458824,-0.2525691039633267,0.029690071960590644,-0.009203478452749533,-0.2870024698961082,-0.14947647526959598
angiotensin converting enzyme inhibitor,-0.00664671401958656,0.08009077744634074,0.1870183826502941,0.18737849919919053,0.13318349600021856,0.04938514759684158
angiotensin receptor antagonist,0.0525474948003135,0.15328541224317982,0.15154079919342017,0.04752949521407087,0.03464754831016191,-0.12095502696842365
anthelmintic agent,0.8545641512405191,0.4130938468528767,0.7195635354946232,0.7290797810062678,0.5874681721410563,0.04583519905391835
antimalarial agent,-0.031263517505800885,0.08024193269813258,-0.41338244568939964,-0.38781493080910323,0.3318489191118659,0.43581695052185176
antioxidant,-0.17137260320187953,-0.08689309641003075,-0.21656168079245827,-0.15868416621957906,0.2112892023560371,0.10695062746797797
antithyroid agent,-0.56897333673388,-0.38149630327323264,-0.47598857324322286,-0.6192361622105044,-0.5737441044961893,-0.17985829357718555
aromatase inhibitor,0.2043548259691611,0.21283254878474525,0.04856137055365657,0.04776391557508351,0.18447507175004774,0.13957020549803073
bacterial 30S ribosomal subunit inhibitor,0.08178833031412197,0.0012242957427148335,-0.12337833956485807,-0.20056216067995342,-0.2890985864757208,-0.007183155301927242
bacterial 50S ribosomal subunit inhibitor,-0.017997272535727596,0.06456402169909503,-0.07711082441006209,0.02516845467896196,-0.024306685918773236,-0.1475330438276688
bacterial DNA gyrase inhibitor,0.13848149875053295,0.0944272452858842,0.17699242492474404,0.1564107410227455,-0.006335290742896353,0.204469163240466
bacterial antifolate,-0.6465928528586157,-0.4028470554625892,-0.03604260992819927,-0.23081549474206348,0.07291690521289497,0.22189274883737156
bacterial cell wall synthesis inhibitor,0.07112970633260882,0.02460323016865895,0.08377942669469675,-0.020941612706561516,0.015704904983426998,0.11118657915628173
benzodiazepine receptor agonist,0.16960030818033084,0.008180328733867393,0.05673801262216142,0.05653203728503258,0.17525132507348,0.04674985471109857
benzodiazepine receptor antagonist,-0.022189626884795463,0.10025215433284769,0.1217129313446283,0.10574136008466656,0.18227601840213448,0.27583428806723104
beta lactamase inhibitor,0.3816582213587807,0.05412201786785471,0.07876880862151467,-0.1589804281053281,0.06277687810258618,-0.30525645973766624
beta-secretase inhibitor,-0.3245201719283919,-0.3553808346517343,0.013114503028515275,-0.2209945425953625,-0.1250360551294064,-0.1604270567310399
c-Met inhibitor,0.14660451276551892,0.16413567135690363,0.2568994657929145,0.2839472430967172,0.4286186331704059,0.05419237946635508
calcineurin inhibitor,0.05572762098483058,-0.33102815503104527,-0.14711727365632207,-0.21784614460558763,0.22928533361628703,0.561108949984774
calcitonin antagonist,-0.2817509487931281,0.12277260681947999,0.1806664489186965,0.2817642599764387,0.13629790244750584,0.030875042336660934
calcium channel blocker,0.05963671404632749,0.09634512049322588,0.2022042122916482,0.06616116515831819,0.03583673932371704,0.1130429119319469
calmodulin antagonist,-0.3683942376979577,-0.37874223229298853,-0.15090387940064032,-0.4300688907273212,-0.2108908143479527,0.15125945467576854
cannabinoid receptor agonist,-0.1733225283327106,-0.32596070754638884,-0.1452927522002037,0.26222392231985275,-0.14904146297494963,-0.16083196992309676
cannabinoid receptor antagonist,0.19862945917833427,0.30391021780113797,-0.05569602076059704,-0.24440674056384037,0.15699258426864676,0.17910218795849403
cannabinoid receptor inverse agonist,0.16856519446923335,0.12078064169085655,-0.2635079974523612,0.052941340888508846,0.26731092477845997,0.24416686532390788
carbonic anhydrase inhibitor,0.039079583048881476,0.08494436770442781,0.0008640221048011839,0.005383152196868089,-0.12176093749634828,-0.09104076829415701
carnitine palmitoyltransferase inhibitor,0.8011243596420147,0.6522561949442856,0.7873465234148912,0.717378362696296,0.46596274970639506,0.3375163434613148
cathepsin inhibitor,-0.006557090530164378,0.014880249910834765,-0.5044429325749469,-0.2873228563014884,-0.12792853366464046,-0.24139814577972046
chelating agent,0.11384278370305377,0.159315403656923,0.2566978255871921,0.20524282065681382,0.43892113081826994,0.4991890535054204
cholesterol inhibitor,0.48904472812415156,0.5666997371526302,0.4522134464989306,0.377081780139655,0.17239075895140824,0.20936708858322084
cholesteryl ester transfer protein inhibitor,0.3509003596507905,0.037672385894809285,0.23667484348642245,-0.10213630395358689,-0.1384862974592239,0.20440507303415303
coagulation factor inhibitor,0.04336702089150792,0.017873697947693754,0.10427030891883535,-0.05145881558143789,-0.0023051254407387336,-0.028788636183226756
cyclooxygenase inhibitor,0.07445137812283972,0.07069721401493131,0.029395491166484267,0.057695026842781716,0.035969964214990754,0.07425884931286031
cyclooxygenase inhibitor|prostanoid receptor antagonist,-0.08851684801509344,-0.12778251391844983,0.05445933894033724,0.06175522482214303,-0.1840975270086643,-0.16691739482730644
cytochrome P450 inhibitor,-0.09163913371006457,-0.18249130770792754,-0.14107071354408957,0.11536591932042489,-0.07710518867558686,0.0705196327220711
dehydrogenase inhibitor|inositol monophosphatase inhibitor,-0.4298379319989457,0.7618032450545793,0.9113125376389831,0.9203695731508598,0.9557289897338894,0.9506897543179232
diacylglycerol O acyltransferase inhibitor,0.11875332679658643,-0.03381716697523416,0.23138998375032968,0.26323533095199136,0.17153626265935024,-0.1386020667866321
dihydrofolate reductase inhibitor,-0.03599828002383157,-0.17842314434205075,-0.079568886590233,-0.08013002247727964,-0.04818021709888612,0.042683607351886754
dihydroorotate dehydrogenase inhibitor,0.1250499728532294,0.15004557538686103,-0.02234590449091478,0.05101984067996192,0.03465821086604196,0.5863569840950853
dipeptidyl peptidase inhibitor,-0.1922118316127142,-0.11759747274824883,0.1557952311289367,-0.05422743146364188,-0.03368576438655384,0.12186625124752443
diuretic,0.22003050071059466,0.10619529055418264,0.2344593054340708,0.2627518740354149,0.3217288085998358,-0.12597824834835014
dopamine receptor agonist,-0.034633357755186625,0.02134466266726413,0.05136993674207482,0.022945611743847575,0.0775085503072592,0.05398638897832955
dopamine receptor antagonist,0.13075717126776246,0.10763916540109122,0.10362164994192326,0.08780548564592071,0.1093707673789179,0.2681722446336595
dopamine receptor antagonist|serotonin receptor antagonist,0.0710246241189013,0.03069584876456259,0.04463459111163555,0.0919865228858511,0.052098119516652525,0.14046597522429433
dopamine reuptake inhibitor,0.03458419922295912,0.12429550812426685,0.012382756030836014,-0.1015880663658134,-0.004025899009688496,0.2670128415026406
elastase inhibitor,-0.05350354422212279,-0.016306383823273197,0.01126339684159362,0.08017189199504164,0.3158553816936896,0.4385268074554153
endothelin receptor antagonist,-0.017682960418438018,-0.03257639202629242,-0.20203186793060135,-0.18652490501187136,0.040259802203815316,0.08930910342090806
estrogen receptor agonist,0.2299577113751971,0.3135043382417904,0.36814635048109323,0.05377603206029516,0.05468671555347239,0.20095767278158308
estrogen receptor agonist|estrogenic hormone,-0.1426212890483867,-0.22118863915916137,-0.1281834948804724,-0.32723893698186474,-0.11260240298845522,0.16178164283668503
estrogen receptor antagonist,0.716744548932393,0.5014237218721469,0.09779012214052399,0.11581658388112252,0.2968842700346459,0.5950864750691698
estrogen receptor antagonist|selective estrogen receptor modulator (SERM),-0.02818997440273654,0.15939252851181715,0.23279347187026553,0.4511466716285827,0.38949799718671957,0.6117278752226017
farnesyltransferase inhibitor,0.11521536229469205,-0.02318830745319865,0.23092797170194249,0.2065043422040025,0.26787264967518154,0.3465219991281991
fatty acid synthase inhibitor,0.5848527570551998,0.671028594541463,0.5919430189567924,0.5185054276056394,0.6276381442824396,0.6581403918205608
focal adhesion kinase inhibitor,-0.028665055911038104,0.20603061294723887,0.11129405582876792,0.12311665798824932,0.8629024153877569,0.7864191634213118
free radical scavenger,-0.08501494970466046,-0.07841837449077908,-0.2802961719705906,-0.21574383653645585,-0.0013940093970177536,0.24603284002870485
fungal squalene epoxidase inhibitor,0.03697103210667503,-0.16211015986467037,-0.20513386266539385,-0.06076009290156101,-0.0030661721134471465,0.3475501580691063
gamma secretase inhibitor,-0.05401967635405242,0.06974054092363066,0.11063495186612785,0.20226557213382615,0.27048332331711,0.2864794674693338
gap junction modulator,0.03736193206626538,0.3696791626568456,0.2825660050974166,-0.18904997433104312,0.20819616128585916,0.15249726590842597
glucocorticoid receptor agonist,0.6735354829110622,0.6729153728850932,0.7026076848867899,0.7171625879130057,0.7183048911474601,0.7294298553630515
glucose dependent insulinotropic receptor agonist,-0.002365389802832427,-0.1229280247329264,-0.1709672092263765,-0.09632713329280847,0.23344368487969455,0.5756520138659246
glucosidase inhibitor,0.3351634950970027,0.14629346008171473,-0.046577369548439385,0.05891305208667706,0.05041309245996373,-0.05345308016286735
glutamate receptor agonist,-0.04633391116191392,-0.06533886143086345,0.010268178759507796,0.018679914775015773,-0.01934823247409001,0.0344323468565368
glutamate receptor antagonist,0.08278353697403293,0.08072237952101372,-0.027567643077278225,0.026905526709438556,-0.002647919435568381,0.10250702494409701
glutamate receptor modulator,-0.029854193931589668,0.10818582365160498,-0.018201695010553166,-0.1524805305377112,0.313934071092773,0.34968956166628523
glycine transporter inhibitor,0.26703856205662274,0.16108306834166286,0.05489032160404253,-0.13548437309394668,0.025538182957537306,-0.05389178195258709
gonadotropin releasing factor hormone receptor agonist,0.40459968473595664,0.45959996648673423,0.3470569909098572,-0.31204801034496,-0.3410195955842357,-0.5077812474209197
growth hormone secretagogue receptor agonist,0.14603842810703108,0.19968089041043557,-0.011129241417616969,0.285479635971197,-0.02922451035865828,0.01985854455472379
guanylate cyclase stimulant,-0.12983560675811484,0.0855875585394187,-0.13118397788646516,-0.42140466413672356,-0.5635945790556001,-0.31245141601843684
hepatocyte growth factor receptor inhibitor,0.4313116390376666,0.30336211146817604,0.25475308628589644,0.2570290662751842,0.4056879749507773,0.002074898660579643
histamine receptor agonist,0.37541196911599367,0.3090795496917108,0.5359138489392614,0.39692477495554723,0.6507444057921878,0.02418809325792541
histamine receptor antagonist,0.02364846090114777,0.05365260692438589,0.05232330985659679,0.018913781346362703,0.039389951370228896,0.05335887210101038
histamine receptor modulator,0.3035914528089648,-0.05746077573773484,0.32795165615016775,0.13681528190114675,0.035115589884158645,0.22118005316022024
hypoxia inducible factor inhibitor,0.11782965244187563,-0.10628983353281934,0.4054164478665617,0.6562128122146317,0.5840117472246394,0.5642289708998389
immunostimulant,0.4659729225771231,0.39513309397600654,0.0064534993881705345,0.36229327330930317,0.04493728004817568,0.35208870479104104
immunosuppressant,-0.16835728555795726,0.16783903153991872,-0.059724729405712274,-0.19991736593888312,-0.013382354757548658,-0.20449831465770374
inosine monophosphate dehydrogenase inhibitor,-0.16849474748437107,0.00118886598156444,-0.329759566406712,0.626288559493052,0.6325931136390897,0.8003266705928582
insulin secretagogue,-0.017099884339827818,-0.0015601399400086147,-0.08420314186436545,-0.04192997649942381,-0.1671734427713451,0.05083733119787477
insulin sensitizer,-0.48356381864171444,-0.2942248492539292,-0.01855395849841531,-0.02413851302658693,-0.1957866523458696,0.2657598829191337
insulin sensitizer|PPAR receptor agonist,0.003959647431426159,-0.026196294450472855,0.018512003139305372,0.01652304318057516,0.2199120387859993,0.35896651712123007
integrin antagonist,0.005349167278664279,0.03319849825849154,0.1616464158206468,0.07351303518028934,0.030030609350208133,0.15588913785001612
isocitrate dehydrogenase inhibitor,-0.1989440576705411,-0.1265626555871232,0.09327499474743818,-0.22573799623291743,-0.25444020145590174,0.12622985368335493
leukotriene receptor antagonist,0.20934295974090425,0.22712422769709234,0.17142582323764602,0.13421489207042098,0.05033147543319842,0.033872796078594405
leukotriene synthesis inhibitor,-0.21375337789577223,-0.07887959751143628,-0.00834488121575916,0.02453582620613083,0.24471061706818195,0.0017672835296285883
lipase inhibitor,0.005850989417755756,0.20757656889650034,0.46012493871346033,-0.07581975198487942,-0.11795385843236553,0.2109951907152161
lipid peroxidase inhibitor,0.10546629681189376,0.2768140115950333,0.06756957646192653,0.11925572442034742,-0.08052400325931634,0.0868731191655625
lipoxygenase inhibitor,0.2442927769605345,0.41422328070365405,0.4118848486884346,0.07080295393399509,0.10132596628480012,-0.2961586622655156
mTOR inhibitor,0.30652426025132107,0.4513420802583827,0.5438609241639135,0.5457950067995778,0.5577556115432178,0.5144944667381471
mTOR inhibitor|PI3K inhibitor,0.13265138297836077,0.40763882886623226,0.5898864983097785,0.6640760078185967,0.6983542239208479,0.6882955987208048
matrix metalloprotease inhibitor,-0.35926132896187,-0.33249013000300515,-0.28251248507151144,-0.16078193034234128,0.2119981304324424,0.3073164523254327
membrane integrity inhibitor,0.7798922937090247,0.6544324723570126,0.7227070917677378,0.7190236504578994,0.7880661691605546,0.6854507725227443
membrane permeability inhibitor,-0.4777997280430753,-0.3245533572145781,-0.5011117500956239,-0.37818765676374705,-0.3538751783545014,-0.1584914897887942
microtubule inhibitor,0.08723473668939578,0.05907504500109079,0.12141298237990011,0.25700157211026253,0.2881865890974034,0.37307229092807204
mineralocorticoid receptor antagonist,-0.16942293764176888,0.11262043279357609,0.027558264839539475,0.19637249318721928,0.25850220317040074,0.05898726425855789
monoamine oxidase inhibitor,0.08659689681273902,0.2925044006870163,0.4359533822929408,0.5259478022977824,0.4387382290810362,0.13122912626153835
mucolytic agent,0.20392459694004111,-0.0949828313514265,-0.04729464883121781,0.04445029682933532,-0.33047572075900983,-0.43545045551172185
neprilysin inhibitor,-0.16354828899923357,-0.11324466051422127,0.18963666188319414,-0.08059275157444137,-0.197160270863352,-0.1256896946499204
neurotrophic agent,0.3308988172241326,0.3177701958043142,0.15051283652108435,0.08489575095505536,0.16756453478441635,0.21800488231445375
nitric oxide donor,-0.3116418762896793,-0.21396339364487588,0.08925539303500746,0.0943290272820133,0.13897631243574374,0.38347641195013915
nitric oxide stimulant,-0.37091984555369434,-0.3236229732327291,-0.3621470914326231,-0.5615708886204795,-0.26792678831996936,0.037082426775861044
nitric oxide synthase inhibitor,-0.11447421064106807,-0.05617853754085917,0.015560858433991596,-0.26025922319771927,-0.10736840946478551,0.15652921589946014
non-nucleoside reverse transcriptase inhibitor,-0.08028275418338096,-0.2742862538047995,-0.043492288237854816,-0.02235675624465104,0.049639435569038874,0.28564901767498185
norepinephrine reputake inhibitor|tricyclic antidepressant,0.7904758003599162,0.6005091051011984,0.3787326280333728,-0.001024557039820817,0.03547375515934716,0.08806385630276195
nuclear factor erythroid derived|like (NRF2) activator,0.35942484922884527,0.401100813519866,0.34099365177245355,0.15362313453198462,0.11308534319655525,0.15383375812880068
nucleoside reverse transcriptase inhibitor,0.032263543573597016,0.001090948015635908,0.07972470867594594,0.11298857402130108,0.005395137590861054,-0.1833306423861407
opioid receptor agonist,0.3478368265720082,0.3246906862870005,0.34498509787918474,0.14112330803110237,0.32012084096007365,0.28997007153005094
opioid receptor antagonist,-0.08055815109612972,0.07651939279381181,0.10896122592988344,0.06878350551133144,-0.08174977655133665,0.09534340817777963
p38 MAPK inhibitor,0.41013656640314705,0.4428281835244579,0.4397730273400763,0.4618528919963883,0.23134956210344362,0.1697219419847204
phosphodiesterase inhibitor,0.06681498015014938,0.0991984659498167,0.030496524210800346,0.0392870009083259,0.0490500604466304,0.06409077169520634
platelet activating factor receptor antagonist,0.29516631631445506,0.28208941590404113,0.5213837869698134,-0.2964395604210664,-0.42966873597134214,-0.24398845793177676
platelet aggregation inhibitor,0.23777816449787278,0.15224204254208953,0.14083681654136487,-0.2043383884520008,-0.3551149010484736,-0.1842210087682716
potassium channel activator,0.37622700732013925,0.3281600440362172,-0.08380975884182183,0.05067581525720179,0.00129310182020783,-0.10402100980246623
potassium channel blocker,0.2470495536831431,0.11072152094135748,0.35100047964567865,0.29668808485772297,-0.0935233914311986,0.005137587034917851
progesterone receptor agonist,0.03851765862743948,-0.01725360846823074,0.09669328415735166,0.07899747217870291,0.2287673170599575,0.36829407259163327
progesterone receptor antagonist,0.49509801938961906,0.26464624343528326,-0.022784698637128724,-0.163005763692854,-0.21357895605044738,0.26026580672181243
prostanoid receptor agonist,-0.0855305171670302,0.008532718495702384,-0.05737235249758808,-0.1934963175439513,-0.18292861389964032,-0.44286059265208155
prostanoid receptor antagonist,0.4694410865644636,0.5612626227228021,0.5634095089073168,0.20988826261977955,-0.11134526462871097,-0.12522427158199334
protein synthesis inhibitor,-0.05229068118931478,0.16893544389706167,0.11835929781341153,0.08293683845889913,0.04297945793690878,0.15870281382525087
protein synthesis stimulant,0.2699561123964474,0.4114259434031305,0.1895778261774924,-0.1177236980579395,-0.007331314695939203,0.00831929052313461
protein tyrosine kinase inhibitor,0.3325143602074368,0.08963592936685763,-0.06760596239494103,-0.00640971754511431,0.5216427887155298,0.37876465163956236
purine antagonist,-0.14746559331414036,0.12529199922529893,0.46031431238194537,0.8536674169936306,0.815077551503884,0.8186891890470818
purinergic receptor antagonist,0.06408675068992992,0.225186051710119,0.028806863673617036,-0.21592694509207988,-0.19390160327748057,-0.1957355337334862
renin inhibitor,0.3866377960090731,0.247324640629032,0.44086852926559883,0.541623009995846,0.23304517815699732,0.34154769031747684
retinoid receptor agonist,0.11293388906107783,0.3099302596579507,0.09568528800885878,0.21724316369520782,0.23874142440179044,0.3501557756033043
rho associated kinase inhibitor,0.27586536114304294,0.21917884823180106,0.305483411786438,-0.021136950061927774,0.2973852251037372,0.464682915967907
ribonucleotide reductase inhibitor,0.057295860986838636,0.02859803599400372,0.237680074563549,0.042832787920138254,0.28625596940926373,0.5492983702571282
selective serotonin reuptake inhibitor (SSRI),-0.058200601404106295,0.03777606614579607,-0.07333990542208751,0.12048202254924757,0.10319145860244505,0.2831672267451216
serotonin receptor agonist,-0.035517587993591664,0.03480113190806168,0.014932558489035923,0.08932648597391418,0.025494783120194396,-0.05457908573210335
serotonin receptor agonist|serotonin receptor antagonist,0.29562714134827506,0.11729904541054695,0.1272073147641238,0.38840501066586014,0.1416484959674609,0.3365474474387324
serotonin receptor antagonist,0.03933510485829804,0.08714354009761528,0.06818615426616971,-0.0228041190209482,0.033378485161135986,0.0803450694231363
