,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6
acetylcholinesterase inhibitor,-0.20496299845905908,-0.07148259888587644,-0.3020257447104516,-0.3087675608600143,-0.4382819083728972,-0.3128472817234167
adenosine receptor agonist,-0.27335983588725904,-0.09245216530808036,-0.15221877322170335,0.09068623643269323,0.27643080916027335,0.39788291813507976
adenosine receptor antagonist,0.22967240591607724,0.25031634341420195,0.2287545410942977,-0.09329939323027878,-0.12472775919825012,-0.13792084518020561
adenylyl cyclase activator,0.1663242154829288,0.47266519285075004,0.3692095080249915,0.3167618901876998,0.451342682900867,0.7328631473571151
adrenergic inhibitor,-0.4059541296605195,-0.24835913162719703,0.029008089691256206,-0.0012956963818740504,-0.11151204476171056,-0.11509191107603171
adrenergic receptor agonist,0.01860187855920272,0.0812622951332676,0.09968371148863958,0.034372694249106425,0.031233691748103684,-0.000726395298652333
adrenergic receptor antagonist,0.08893640735164166,0.11627526977401542,0.10318612867506943,0.08780860953205183,0.05994307264984758,0.015650332324354334
alcohol dehydrogenase inhibitor,-0.46155218643368323,-0.38587754409444863,-0.03065947128010619,0.03865023479860073,0.23146232912338596,0.5645892287312537
aldose reductase inhibitor,0.775570217975844,0.580245623408069,0.764428950326568,0.6917948142766418,0.6757020764876915,0.6021830243640585
androgen receptor antagonist,0.056256932287407205,0.20133507702579856,0.07591617427737232,-0.03609779849735011,-0.1381792960666522,-0.10333426411261945
androgen receptor modulator,0.05250629666023283,0.11456483137282618,0.13592573302394592,0.07082642619356067,0.031817923838563765,0.05377617380191936
angiogenesis inhibitor,0.21538331592237614,0.18830189307723572,0.042580972996264864,-0.014514965999079196,-0.10100414046076372,0.14604001499045455
angiogenesis inhibitor|tumor necrosis factor production inhibitor,-0.5898999215526874,-0.5287352472069636,0.08446158565118868,-0.1409568947871789,-0.5002406758382962,-0.37601640129583996
angiotensin converting enzyme inhibitor,-0.05439500562969442,0.08721566089306276,0.20796908667263506,0.2739364083808121,0.26415675568078556,0.19681863084113244
angiotensin receptor antagonist,0.18516248168591165,0.08800781229181055,0.14463885278649696,-0.0878521895827305,-0.009531852077636249,-0.19080880916636286
anthelmintic agent,0.8386285439104351,0.3403911418721091,0.6309746002827034,0.7211543812797528,0.5782365658540503,-0.07590067846003111
antimalarial agent,-0.29153316073035984,-0.1472724593212017,-0.276500894284819,-0.4417492106292729,0.2607612849747367,0.4480748402875663
antioxidant,-0.45504446929384745,-0.1341851583767756,-0.3615440767827421,-0.17500003672411862,0.13953919050422608,-0.20068571754313577
antithyroid agent,-0.4639411117530582,-0.20648785647323026,-0.30568347308717814,-0.48438665026195005,-0.4609027314976887,-0.2227709300936179
aromatase inhibitor,0.27934374747126123,0.11873626284311986,0.04196346415377028,0.02588620827351458,0.1505603006425578,0.08801827040509433
bacterial 30S ribosomal subunit inhibitor,0.1456959100506138,-0.034755627897276715,0.03744388281351755,-0.013521783376447619,0.01084977098787844,0.007408764486504335
bacterial 50S ribosomal subunit inhibitor,0.001639249187579862,0.008375210056622522,-0.015721537068149785,-0.029137326832319545,0.02918318620267406,-0.19978380341161353
bacterial DNA gyrase inhibitor,0.19200442087292435,0.11306486655553882,0.14040860245892697,0.011420896595605912,-0.03638756127016433,0.1753358242880129
bacterial antifolate,-0.3544480518342964,-0.22099152903161787,-0.25750592161574165,0.2289043996026949,0.35432534556070266,0.42752835753416907
bacterial cell wall synthesis inhibitor,-0.03405658490400464,-0.050127777726207697,0.06199491515730345,0.028934375920911228,-0.012058333578857465,0.045656859381393244
benzodiazepine receptor agonist,0.24326030724390724,0.10225714974349816,0.07094480082321207,-0.028396264157861777,0.017035289022685883,-0.06319640960757206
benzodiazepine receptor antagonist,-0.17101523505199867,-0.06699910105841216,-0.005965141340952175,0.020295097127131026,0.023479238769616093,0.05558543826440252
beta lactamase inhibitor,0.37360022919253827,-0.037501526821755275,0.03687600857450377,-0.2927191395481003,0.09281262540168007,-0.34671414633354924
beta-secretase inhibitor,-0.3285323477977543,-0.3347251743566331,0.03150350921308317,-0.2659504293597442,-0.061486425587077544,0.10984042762594265
c-Met inhibitor,0.5649140039331952,0.5676319767728604,0.5711958584432092,0.5432858542385043,0.5035866647298018,-0.07809851840709414
calcineurin inhibitor,-0.027692059736680607,-0.3494010755743691,-0.21146601031396225,-0.1976740272238851,0.2608889353716621,0.5254819191540979
calcitonin antagonist,-0.14114989839543204,0.21002667020924576,0.269643233700385,0.12109115954851261,0.19803190010650434,0.1738357218091227
calcium channel blocker,0.010311294485336103,0.1371332145747173,0.1802329824332332,0.013157461318274272,0.062417815891179076,0.04370053239615049
calmodulin antagonist,-0.23715520811660523,-0.16434140176579287,0.028241582800075195,-0.13771677098622745,-0.005488791659040683,0.20400464699361442
cannabinoid receptor agonist,-0.12018071574970984,-0.04757577465097461,-0.056034312198472665,0.18216094365159424,0.06857012493383255,-0.16625562916405243
cannabinoid receptor antagonist,-0.038138594627099766,0.2722244245587687,-0.28580732707777223,0.24279491251848914,0.40301776872491263,0.2965123608765376
cannabinoid receptor inverse agonist,-0.05927133410965035,-0.04203963077229865,-0.2783823449909662,-0.06742391279051778,0.1442972433859795,0.19205519585861267
carbonic anhydrase inhibitor,0.022698418192543385,0.07245367366193994,0.03877839441676933,0.018502892574657752,-0.11916237154864998,0.004678643143231219
carnitine palmitoyltransferase inhibitor,0.7537526511871441,0.5163905155203136,0.7662040051052226,0.668294078221168,0.4378472632540674,0.33872634021045595
cathepsin inhibitor,0.04259174490372056,-0.12556770075245366,-0.6422862760758826,-0.5112058410637483,-0.08690831272161884,-0.3037410165598694
chelating agent,0.33029068838996073,0.339715677793616,0.335136073857439,0.2845715282566304,0.4710426824951186,0.4661605661019117
cholesterol inhibitor,0.54774521489241,0.656861702678255,0.5662176695284169,0.4239648415136274,0.20801064515009937,0.2960060001337074
cholesteryl ester transfer protein inhibitor,0.3892323370270073,0.005719998602020462,0.3377341913089678,0.11083677266996622,0.05607574513945535,0.2770769300811487
coagulation factor inhibitor,-0.1808288143948295,-0.14783564980008593,-0.05735723643732807,-0.18500799261744846,-0.13530641039149774,-0.07562996023436586
cyclooxygenase inhibitor,0.09806702066053627,0.03648697223226936,0.051578746579370255,0.046030992049469824,0.0432513010828072,0.020437876135954276
cyclooxygenase inhibitor|prostanoid receptor antagonist,-0.05423605105659134,-0.07486043365550321,0.012136150167092505,-0.08607083721034821,-0.08302541761718477,-0.15888242727041746
cytochrome P450 inhibitor,0.013710632453801587,-0.22756842771972846,-0.10794352194638235,-0.04423695033873891,-0.05052184317590576,0.09038188396346486
dehydrogenase inhibitor|inositol monophosphatase inhibitor,-0.20254297937903906,0.7618072172032669,0.9231312493597239,0.9092894283921168,0.947122626514953,0.951468843546188
diacylglycerol O acyltransferase inhibitor,-0.06708251317030302,0.10830098744106377,0.3762143155505244,0.28709524769212885,0.4013433314377898,-0.05440488301739999
dihydrofolate reductase inhibitor,-0.18036942828535113,-0.21755103589622707,-0.09137841815720087,-0.15409906501534337,-0.06440259540409334,0.13360712339287611
dihydroorotate dehydrogenase inhibitor,0.21747320365743483,0.07330216247864478,0.021689398383410968,0.04861755083655467,-0.027264079028163288,0.5509695502065503
dipeptidyl peptidase inhibitor,-0.18777140216677007,-0.07226796045623857,-0.08178999469918177,-0.086573181048524,0.029277981324904917,0.22570027672376658
diuretic,-0.03129829167661462,-0.09092438750057893,-0.011632700082348643,0.07068271675034073,-0.047665241040200534,-0.03340204713236027
dopamine receptor agonist,-0.016700127494847485,0.012007720923130762,0.007357210749281029,-0.005384639178561552,0.06784993330302547,0.02829651885431393
dopamine receptor antagonist,0.06582209819142452,0.07783235152875284,0.12560331902736818,0.041770600888931884,0.08689156550637747,0.2047627354054648
dopamine receptor antagonist|serotonin receptor antagonist,-0.02164068658487779,0.010218336756992982,0.007232239479222598,0.01920666271264824,0.048749026309785524,0.039941570417429316
dopamine reuptake inhibitor,0.01566232602074252,0.13453353345664898,0.07737267102732709,-0.031101441705701727,-0.1421170259666525,0.007257709416891735
elastase inhibitor,-0.08364032638925786,-0.012982141667006739,0.08409375105522382,0.27288713047764046,0.18962480968167214,0.2158325491556303
endothelin receptor antagonist,0.015520632521124018,-0.12733814480792885,-0.0953190210194072,-0.019426276741591454,0.12583500185799207,-0.01673461855068012
estrogen receptor agonist,0.08444621926276663,0.06686573454968917,0.13895099777190803,-0.05421455745906557,-0.08966959490422859,0.18106479463789488
estrogen receptor agonist|estrogenic hormone,-0.1545910447413952,-0.2905142626043869,-0.21036670458949214,-0.48292647900526087,-0.3372581305550258,-0.062228309633136795
estrogen receptor antagonist,0.5048585506628414,0.10433562092264652,-0.2546707696473314,-0.20926601480131818,0.07297588710013572,0.5436273750608515
estrogen receptor antagonist|selective estrogen receptor modulator (SERM),-0.18582680923673964,0.13888920248886283,0.2921935244964986,0.45896590557887185,0.4293748651409764,0.6860966583449979
farnesyltransferase inhibitor,-0.05387371771830942,-0.055404130998931995,0.11563836936182338,0.04214126445599747,0.001954812288479142,0.22279323799431278
fatty acid synthase inhibitor,0.5089848074384034,0.3333351300846438,0.29649460787260856,0.30736524777306784,0.46939390493241673,0.49004813841220923
focal adhesion kinase inhibitor,-0.16371423328429227,0.21494257278417064,0.11714269756962326,0.07206558716185582,0.8682972281068052,0.791898141928648
free radical scavenger,-0.040859627594401746,-0.18153470708637193,-0.2139978383688657,-0.1898921764909039,0.04992391852844269,0.27122952995351257
fungal squalene epoxidase inhibitor,-0.10893802842055174,-0.15073047068812975,-0.2432684843020927,-0.18148581421556986,0.023739373187711875,0.1805562555010537
gamma secretase inhibitor,0.0013212245299033013,0.02163660984357944,0.0955161196831202,0.16715835746757957,0.1730431142424667,0.24038209991621765
gap junction modulator,0.13589454137962267,0.21707890069038413,0.2823447102627603,0.08037703921370128,0.017648004328950077,0.29960460754829626
glucocorticoid receptor agonist,0.6537326903965499,0.6729746861533075,0.6970855726999231,0.6895295215686226,0.7124197128316883,0.7189814180388628
glucose dependent insulinotropic receptor agonist,-0.1440191170531569,0.016652240335139852,0.1104216665749329,-0.07352423361282115,-0.08782888743942174,0.43055705553494716
glucosidase inhibitor,0.36277603786167667,0.1438551336789368,0.29983906582671593,0.3269177751017986,0.20287242468590708,0.11535335434555774
glutamate receptor agonist,-0.13303774605091157,-0.0877764016071782,-0.06624141944880453,-0.053060029928042284,-0.09211288009832876,-0.0007702554167977674
glutamate receptor antagonist,0.07244879912056629,0.10176769355758535,-0.07141538790053023,-0.10010997774802498,0.0326663439410227,-0.10744036272402062
glutamate receptor modulator,0.008307451220408846,0.06921402123622494,-0.14843046322317688,-0.13110029083629507,0.2715359412090666,0.23514304282262996
glycine transporter inhibitor,0.2934066067801117,0.026478579904491255,0.13697304683392952,0.05978834835367487,-0.08311000091195514,-0.17330554361284464
gonadotropin releasing factor hormone receptor agonist,0.11114806486585309,0.3734467886258068,0.23376200891385152,-0.3549977571013145,-0.18216523555074274,-0.5740715379538913
growth hormone secretagogue receptor agonist,0.04582795014877797,0.05655795886916038,0.27028005724049897,0.3026353784045152,-0.16719787245903203,-0.09605393477288798
guanylate cyclase stimulant,-0.3103947464460897,-0.261862145434912,-0.39731843570274206,-0.5586349942722914,-0.5743341410179521,-0.2669076713300377
hepatocyte growth factor receptor inhibitor,0.15188117178728353,-0.0926515680162144,0.13833955334640413,0.06081322094031205,0.16426791211478908,-0.023918776248062136
histamine receptor agonist,0.4900572208408272,0.4970514350806315,0.611750354105602,0.4398395622412359,0.7496849794135371,0.021675902207362145
histamine receptor antagonist,0.02492347648239408,0.07938555062931958,0.0728837410333609,0.05686877267653141,0.015537577130580807,0.04366886587278445
histamine receptor modulator,0.03107497942486787,-0.34839781325534175,0.18668208869270853,0.042664460156486915,0.0035327208144938535,0.09299668517413079
hypoxia inducible factor inhibitor,0.14887707037265974,0.039224052936445944,0.4403685268609384,0.6172414388151372,0.5329377685714781,0.5161531511427776
immunostimulant,0.2708332580555691,0.3251016831560404,0.15864729608016143,0.29558362624709894,0.28505438340168965,0.30631387533816173
immunosuppressant,-0.20367075866238077,0.001820906475260804,-0.03185075007871341,-0.31946173178247517,0.010046579213894954,-0.1797635108399805
inosine monophosphate dehydrogenase inhibitor,-0.2439182966296122,-0.16585548180064227,-0.41907892528357127,0.5710759390270687,0.6324191705533981,0.8048723734334544
insulin secretagogue,-0.049952807089260226,0.008059233412885097,0.07756249120687114,0.14392709486440508,-0.07807829748580183,-0.008153509704985889
insulin sensitizer,-0.44984121466416827,-0.3501263161251054,-0.218573002354604,-0.14519895684308753,-0.3663623856344469,0.02225572614663127
insulin sensitizer|PPAR receptor agonist,0.05537175808648835,0.15793689165714322,-0.07509523666305952,-0.061939410612537785,0.19833844078437374,0.30548951726162377
integrin antagonist,-0.05769156130649983,-0.001756800184987653,0.06527171315169362,0.0014245450143216733,0.007523468705613545,0.15113861365658088
isocitrate dehydrogenase inhibitor,-0.12109909659835515,-0.259418269776251,0.21890302270016904,-0.17205303938591904,-0.15690168922578548,0.07266626874297843
leukotriene receptor antagonist,0.08133210917938644,0.18465260748905032,0.12800129628731993,0.16592710619846182,0.04771923671244774,-0.030507141531973224
leukotriene synthesis inhibitor,-0.41679779350324564,-0.09895951580591095,-0.0511113438757987,0.04557693561746782,0.39787552487693584,0.10744914928778095
lipase inhibitor,-0.078691630151624,0.01114393727158441,0.31576169038685964,-0.10146659244065406,-0.010522307989787904,0.14244645007968654
lipid peroxidase inhibitor,0.3015579248401588,0.2167164859996636,0.13931333218036326,0.15026546258745274,-0.1945008074521552,-0.029728852568364057
lipoxygenase inhibitor,-0.007534282681386586,0.24291697310031432,0.15571352147571912,-0.04288802481596569,-0.09790979896054872,-0.45076611108759507
mTOR inhibitor,0.3579341457417009,0.5504277320947355,0.5679669778587104,0.6117917527895711,0.5202931462245886,0.5116856830739958
mTOR inhibitor|PI3K inhibitor,0.1021593870408189,0.32326947793344574,0.5207550751180611,0.6147368511411309,0.7088868710914392,0.6887930477345882
matrix metalloprotease inhibitor,-0.19299272114488278,-0.4854796695872774,-0.18590052044207567,-0.3315871068164619,0.14051391479932487,0.4283870659569516
membrane integrity inhibitor,0.7619101886768175,0.6107928407188022,0.6366675731943235,0.6504427392983717,0.7230957822400669,0.6784718500872039
membrane permeability inhibitor,-0.15180321128472876,-0.21375561239227062,-0.4460398010944291,-0.19116820084291808,-0.1533229105450805,-0.06677477844150628
microtubule inhibitor,0.020188148545163792,-0.08955693189705895,-0.0010122690506245494,0.14683997656950093,0.19245766289959262,0.28455410826550526
mineralocorticoid receptor antagonist,0.05371380057742065,0.10758046281972275,0.006015084217569128,0.20241527996004557,0.2952984334672731,0.09545009655600169
monoamine oxidase inhibitor,0.08325103692536666,0.26402682348890816,0.2710671294766121,0.3734546671388515,0.3099988830718625,0.17762338446998033
mucolytic agent,0.005892826241143395,-0.16470968997386418,-0.19802267954965797,-0.2082455993166257,-0.29218356834047354,-0.36962085870417044
neprilysin inhibitor,-0.1027545269233494,-0.06512143071559424,0.38823550051869626,-0.018903020964051102,-0.1019823589757775,0.08605070115033459
neurotrophic agent,0.4045514045492243,0.25557042731006135,0.1314077494758839,0.14934564377841208,0.09441682808006135,0.16605333729083802
nitric oxide donor,-0.5065265361622617,-0.25830450791336174,-0.033533033171731175,-0.02902833027157107,-0.11071874136244181,0.19018502517358035
nitric oxide stimulant,-0.36734414035624813,-0.2981442254749648,-0.35909764726423415,-0.4611996139986943,-0.32756039613388893,-0.2973631614690993
nitric oxide synthase inhibitor,-0.05506723402728793,-0.1287368445138697,0.05207639402631837,-0.07399987017201316,0.04862427353132371,0.02898819226721682
non-nucleoside reverse transcriptase inhibitor,-0.2015226799667802,-0.14464039986976351,-0.1541577319685406,-0.07905626207857457,-0.05875973650921312,0.24909007016301632
norepinephrine reputake inhibitor|tricyclic antidepressant,0.788463690009593,0.5933599540041418,0.4039835700592689,-0.011408434460274949,0.11681919963706464,0.1100791378993749
nuclear factor erythroid derived|like (NRF2) activator,0.41447266212434003,0.3617451357971848,0.3645750944381818,0.054221386557654676,0.013660309716126608,0.05833980030561173
nucleoside reverse transcriptase inhibitor,-0.04870339565112527,0.09231681918646331,-0.014600899679191622,-0.07576805887412423,0.028122425404826772,-0.08620126178133093
opioid receptor agonist,0.4372229481874549,0.4116760163019739,0.43012499973943774,0.2652003474951892,0.33798306119339877,0.25479756047135427
opioid receptor antagonist,-0.12687610470140392,0.004815474791159504,0.04975835204401483,0.15730830588451827,-0.12706628616282886,0.051549901165560866
p38 MAPK inhibitor,0.4360560096710351,0.4263368330550642,0.5043382951342906,0.43630048116132963,0.3081908387770179,0.12051318332032233
phosphodiesterase inhibitor,0.0178482114441065,0.05555545666797644,0.029509539268568984,0.03342179695510549,0.05376395743756939,0.04792701099198625
platelet activating factor receptor antagonist,0.26060573260987957,0.4337083942457685,0.5065719306187981,0.18517918093256003,-0.025176043306762253,-0.07564603827870293
platelet aggregation inhibitor,0.3918908822542728,0.3238914708414795,-0.2715885823891537,-0.19494683533689725,-0.1155888751851951,0.0372189521479103
potassium channel activator,0.16127238550596462,0.07264785571055805,-0.2569956786621831,0.03105832852408621,-0.12437625253138372,-0.2204357132846561
potassium channel blocker,0.16652349023414212,-0.009608416034440655,0.2151519917857355,0.2605949092929376,-0.1334985666793361,-0.026906907054688487
progesterone receptor agonist,0.08310800103819575,-0.009530340216099189,0.023665482940129618,0.008888396936254669,0.19220496800658465,0.28436895588889716
progesterone receptor antagonist,0.4326373316676988,0.21533445461418263,-0.14313166488213286,-0.302884758494867,-0.44448406439909155,0.1038666244341428
prostanoid receptor agonist,-0.22346147634801,-0.09012174246909174,-0.13073226527955395,-0.13961148421596237,-0.054771207864400095,-0.3970305939863235
prostanoid receptor antagonist,0.35506470320386185,0.38222517988552207,0.43162125698877546,0.19546893202527016,-0.07912005952136894,-0.05475301097302591
protein synthesis inhibitor,-0.1881790517366802,0.11662136872183096,0.09244243227653817,0.05911377499126318,0.016240525230318263,0.08298311537059685
protein synthesis stimulant,0.1558024518694388,0.19799284625640093,0.031857654060650165,-0.018318256714722172,-0.12159431605453101,-0.13336149081854182
protein tyrosine kinase inhibitor,0.28705253813643244,0.0917461804161997,-0.13234086109706314,-0.06953990340487763,0.4824903408438367,0.2862739788092928
purine antagonist,-0.19595215426734094,0.01665012233890804,0.5309012026511538,0.8524456832870729,0.8248341368704407,0.7886567262153096
purinergic receptor antagonist,0.07021739841203183,0.23497551833911484,-0.029501967520716058,-0.025654353427761296,-0.15345058288745095,-0.23398554784661665
renin inhibitor,0.3152643760454242,0.2827381533797066,0.6104011847752479,0.6180555008391252,0.48229887990348747,0.584186566905424
retinoid receptor agonist,0.1471206808235841,0.27172621867030283,0.0659602892152362,0.1883268968140123,0.1556402125060145,0.29629367187241384
rho associated kinase inhibitor,0.23419730937984506,-0.0024162949339096573,0.2155456234345786,-0.01559323806257841,0.26383698166498004,0.4052780955663656
ribonucleotide reductase inhibitor,-0.04128973697932897,-0.09855156236883406,0.06932437516059661,-0.10431191078595306,0.06823603066505764,0.4731528455057839
selective serotonin reuptake inhibitor (SSRI),-0.029614887371997252,0.10307174214954698,0.13089378601758997,0.18168644279458473,0.10763353950899002,0.1433128531611662
serotonin receptor agonist,-0.02631697312719317,0.04896969661104974,-0.0011045264808486695,0.012494818021239256,-0.027841238457397558,-0.07132758299885421
serotonin receptor agonist|serotonin receptor antagonist,0.4500855828171638,0.259315175919354,0.26034570234517795,0.4282997055147694,0.15652935142242747,0.1577882458036002
