cpd,dose,replicate_correlation,signature_strength,TAS
candesartan,0.04 uM,0.0660504585747886,366.6666666666667,0.15736357248167307
canertinib,0.04 uM,0.0491529516262998,164.66666666666666,0.09097210015873605
canrenoic-acid,0.04 uM,0.0401107032600229,206.33333333333334,0.0919910144206254
capecitabine,0.04 uM,-0.0394042058581287,239.0,0.0
capsaicin,0.04 uM,-0.0497066964949154,405.3333333333333,0.0
carbachol,0.04 uM,0.0041451707415841,128.5,0.02333744720439559
carbamazepine,0.04 uM,0.035662730893855,168.66666666666666,0.07842463424028688
carbenoxolone,0.04 uM,-0.0039184055024128,172.66666666666666,0.0
carbimazole,0.04 uM,0.052814264764255,161.0,0.09324362085038002
carglumic-acid,0.04 uM,0.0058255679918317,211.0,0.03545201610755698
cariprazine,0.04 uM,0.0385503736849794,178.66666666666666,0.08392022434576184
carisoprodol,0.04 uM,0.123888616083854,230.0,0.17069083048225617
carprofen,0.04 uM,-0.0517173367231854,303.6666666666667,0.0
carvedilol,0.04 uM,-0.0266180880886917,191.33333333333334,0.0
cb-10-277-(free-acid),0.04 uM,0.0754666273353418,155.33333333333334,0.1094814080612163
cc-401,0.04 uM,0.0278655375625873,208.66666666666666,0.07710647060965234
cc-930,0.04 uM,0.0523439945066222,218.0,0.10801703456908932
cediranib,0.04 uM,0.0315423187729644,201.66666666666666,0.08064815581703215
cefdinir,0.04 uM,0.0870197494313241,163.0,0.12042961252070584
cefepime,0.04 uM,-0.034090532370785,203.66666666666666,0.0
cefoperazone,0.04 uM,0.0254644145936499,212.25,0.07433977979811138
cefotetan,0.04 uM,0.0823444488950004,152.5,0.1133137619475909
cefozopran,0.04 uM,0.0645993578058119,238.66666666666666,0.1255568919855538
celecoxib,0.04 uM,0.0062715479172113,238.0,0.03906667265545396
cep-37440,0.04 uM,-0.012338782409388,192.66666666666666,0.0
cepharanthine,0.04 uM,0.0260894311202912,269.6666666666667,0.08481575077898558
cgp12177,0.04 uM,0.0025115023600565,149.0,0.019560975184068845
chlorambucil,0.04 uM,0.1288244419257746,246.0,0.18001026076679574
chlormezanone,0.04 uM,0.2056369541813285,286.6666666666667,0.24551031989822994
chloroxine,0.04 uM,0.1333846022007424,233.66666666666666,0.1785179139015166
chlorphenamine,0.04 uM,0.0218169689198441,181.0,0.06354290512648826
chlorpromazine,0.04 uM,0.0608725245824625,157.0,0.09885327355573865
chlorpropamide,0.04 uM,0.0545858906437781,167.33333333333334,0.09664113107329068
chlortalidone,0.04 uM,-0.0548086843816657,172.66666666666666,0.0
cholic-acid,0.04 uM,0.0772072611844221,128.0,0.10052281243398468
choline-alfoscerate,0.04 uM,0.058126084399212,232.33333333333334,0.11750919966632586
cianidanol,0.04 uM,0.0528729086391062,168.33333333333334,0.09539645482564954
ciclesonide,0.04 uM,0.237037865741506,281.3333333333333,0.2611259497859462
ciglitazone,0.04 uM,-0.0015193623465643,234.66666666666666,0.0
cilengitide,0.04 uM,0.0276306428764846,244.66666666666666,0.08314066043540023
cilomilast,0.04 uM,0.0738587352502836,171.0,0.11363956459755005
cilostazol,0.04 uM,0.0082925879708731,180.0,0.03906716248748135
cimetidine,0.04 uM,-0.0357757430066619,181.33333333333334,0.0
cinaciguat,0.04 uM,0.1568852229465347,244.33333333333334,0.1979761854707997
cinepazide,0.04 uM,0.0820229281995291,214.0,0.1339692401082931
cinnarizine,0.04 uM,-0.01448260686046,183.66666666666666,0.0
cinoxacin,0.04 uM,0.1187131795972205,195.0,0.15384994555706566
ciprofloxacin,0.04 uM,0.0047548710194103,154.33333333333334,0.027392382734939272
cisapride,0.04 uM,0.0444106337080071,229.0,0.10197455033129373
citalopram,0.04 uM,-0.0055526769086093,187.0,0.0
cladribine,0.04 uM,0.0184170007173291,202.33333333333334,0.06172679717851704
clarithromycin,0.04 uM,0.1213121405745126,338.6666666666667,0.2049599149661034
clenbuterol,0.04 uM,0.045529897477682,134.0,0.07898257853264883
climbazole,0.04 uM,-0.0016732574921317,219.66666666666666,0.0
clinafloxacin,0.04 uM,0.0105305564102765,226.66666666666666,0.04940262902170604
clindamycin,0.04 uM,0.0345130126062111,109.33333333333333,0.06211525924518497
clinofibrate,0.04 uM,0.0600840761735778,175.33333333333334,0.1037868930919323
clioquinol,0.04 uM,0.1649441947130888,179.66666666666666,0.17407357366700066
clobetasol,0.04 uM,0.462987118460027,352.3333333333333,0.40840579224902324
clofarabine,0.04 uM,0.04895671133449,196.33333333333334,0.0991365293794423
clofazimine,0.04 uM,0.0098990899943567,202.66666666666666,0.04529177812625666
clofibric-acid,0.04 uM,0.0945435955280724,323.3333333333333,0.1767957699187271
clofoctol,0.04 uM,0.0500994368602852,284.5,0.12072247486434891
clomethiazole,0.04 uM,0.0520796589738017,185.66666666666666,0.09943324405507172
clomifene,0.04 uM,0.131816535849954,233.0,0.17721214411408875
clonazepam,0.04 uM,0.0403625038907329,290.3333333333333,0.10946318304343301
clonidine,0.04 uM,-0.0209422094554821,276.0,0.0
clotrimazole,0.04 uM,0.1061435470863724,240.33333333333334,0.1615044064277956
clozapine,0.04 uM,-0.1556689932394173,267.6666666666667,0.0
co-102862,0.04 uM,0.0344873117891103,197.33333333333334,0.08341813390665981
cobimetinib,0.04 uM,0.1316384312834302,316.75,0.2064810659160464
colchicine,0.04 uM,0.2007578233935816,226.0,0.2153877658072935
colforsin-daproate,0.04 uM,0.0688917771342502,190.0,0.11568873360591791
combretastatin-a-4,0.04 uM,-0.1740789765955447,271.3333333333333,0.0
conivaptan,0.04 uM,-0.004240820217148,240.33333333333334,0.0
cordycepin,0.04 uM,0.1635222743476629,150.0,0.15836698970289123
"cp-945,598",0.04 uM,0.0547609325905403,197.0,0.1050265509343328
cpi-1189,0.04 uM,0.0646348499736326,188.33333333333334,0.11156489003344183
cpi-613,0.04 uM,-0.0391324134850803,190.0,0.0
cromoglicic-acid,0.04 uM,0.0674165551301849,209.33333333333334,0.12012490179789971
ct-7758,0.04 uM,0.0559582621587733,175.66666666666666,0.10025530490424395
cts-1027,0.04 uM,0.0271532677953694,249.33333333333334,0.0832016225208029
curcumin,0.04 uM,0.022945180886058,161.66666666666666,0.0615866466111814
cx-4945,0.04 uM,-0.0072992441823025,237.33333333333334,0.0
cx-5461,0.04 uM,-0.0289350278349761,184.66666666666666,0.0
cx516,0.04 uM,-0.1277224530787769,204.66666666666666,0.0
cyanocobalamin,0.04 uM,0.1179452834025628,174.33333333333334,0.14499768846092584
cyclizine,0.04 uM,0.1097856701619875,140.5,0.12558609695432088
cyclobenzaprine,0.04 uM,-0.0559811165245838,205.33333333333334,0.0
cyclosporin-a,0.04 uM,-0.0693838432346564,203.33333333333334,0.0
cyproheptadine,0.04 uM,0.0334143566354779,217.66666666666666,0.08623689033859967
cyproterone-acetate,0.04 uM,0.0473175939197615,212.33333333333334,0.10135635590180458
cytarabine,0.04 uM,0.1649398602696491,180.66666666666666,0.1745550427231041
cytisine,0.04 uM,0.2220156948503364,255.33333333333334,0.24075547297907665
d-serine,0.04 uM,0.1352907160331442,166.0,0.15153697525228418
dabigatran-etexilate,0.04 uM,-0.0962682989550207,205.33333333333334,0.0
dabrafenib,0.04 uM,0.078211882811665,244.0,0.13968888673676552
dacarbazine,0.04 uM,0.0107408424471848,220.33333333333334,0.049191475345043985
dacinostat,0.04 uM,0.411919176787798,339.6666666666667,0.3782361573293012
dacomitinib,0.04 uM,0.1009023893368805,226.0,0.15269876245521033
danazol,0.04 uM,0.088818565766204,393.0,0.18892034315929437
danegaptide,0.04 uM,-0.0569077252059252,164.0,0.0
dantrolene,0.04 uM,0.014786524128564,192.0,0.05387834353931245
