cpd,dose,replicate_correlation,signature_strength,MAS
CYT-997,0.04 uM,0.3987810436455677,612.0,0.5519842752187315
CYT387,0.04 uM,-0.0001976332576797,229.0,0.0
D-4476,0.04 uM,0.0254507457946893,215.33333333333334,0.0827160201215959
DMP-543,0.04 uM,0.0046722846441947,224.0,0.03614701152684153
ENMD-2076,0.04 uM,0.0641146431673625,206.0,0.12840914873461085
EX-527,0.04 uM,-0.0024702989716719,204.0,0.0
FK-866,0.04 uM,0.6937587445244566,636.6666666666666,0.7425813425955994
FK-888,0.04 uM,0.0622310562544948,392.0,0.1745140356215405
FPL-55712,0.04 uM,0.0443317035127536,193.33333333333334,0.1034413837192346
GDC-0941,0.04 uM,-0.032990113667143,217.66666666666666,0.0
GDC-0980,0.04 uM,0.1143574117141602,304.3333333333333,0.20844460638384313
GSK-461364,0.04 uM,0.7428095491608059,684.3333333333334,0.7966293965934912
GSK1070916,0.04 uM,0.7856824465054592,711.6666666666666,0.8354983171176538
GSK923295,0.04 uM,0.0614429282598746,188.66666666666666,0.12030045856468503
IKK-2-inhibitor-V,0.04 uM,0.0610489226372271,236.33333333333334,0.13421011059844665
JNJ-26854165,0.04 uM,0.4601702905657205,576.0,0.5752468800359372
JNJ-38877605,0.04 uM,0.0286555614708547,216.66666666666666,0.08804085552394456
JTC-801,0.04 uM,0.1122910420577769,250.33333333333334,0.18733358278268816
JTE-907,0.04 uM,0.0386775803935853,171.66666666666666,0.09104505820111795
L-655240,0.04 uM,0.2472223701047008,422.0,0.3608974805825972
L-690330,0.04 uM,0.0209677351564907,385.6666666666667,0.10047674450567398
LCQ908,0.04 uM,0.0860469612485639,245.0,0.16223126441420255
LXR-623,0.04 uM,-0.0185721557529397,216.66666666666666,0.0
LY2801653,0.04 uM,0.0163699132319015,229.33333333333334,0.0684605718456979
MDL-73005EF,0.04 uM,0.1177975239803113,271.6666666666667,0.19988030338691412
MK-1775,0.04 uM,0.1630720016438305,235.33333333333334,0.2188845793480695
MK-2206,0.04 uM,0.1349323554409855,274.3333333333333,0.21497159712120936
MK-5108,0.04 uM,0.0541060504170285,272.6666666666667,0.13571338498305083
MLN-2238,0.04 uM,0.058625510194551,332.3333333333333,0.1559602818500903
MLN-4924,0.04 uM,0.2643870893926233,421.0,0.37277339736847637
MLN-8054,0.04 uM,0.1953999598382321,278.0,0.2604164264209313
NF-449,0.04 uM,-0.0195564926634724,198.33333333333334,0.0
NVP-BEZ235,0.04 uM,0.0568311197661277,231.33333333333334,0.12811381279713163
OCO-1112,0.04 uM,0.0562234161786544,225.33333333333334,0.12576363388970158
PCA-4248,0.04 uM,0.0591625103906899,206.33333333333334,0.12345018241046588
PD-0325901,0.04 uM,0.3677561246695994,621.3333333333334,0.5341042401247531
PD-184352,0.04 uM,0.0716216247770087,363.6666666666667,0.1803256782659621
PF-04217903,0.04 uM,0.0033994368012552,170.33333333333334,0.02688667208576479
PF-562271,0.04 uM,0.2687292536449139,495.0,0.4075152020390458
PHA-793887,0.04 uM,0.3505643428880981,288.6666666666667,0.35543969765458966
PI-103,0.04 uM,0.0569964134607302,271.6666666666667,0.13903549361739556
PX-12,0.04 uM,0.0999509419335556,223.66666666666666,0.16706205539454225
RHO-kinase-inhibitor-III[rockout],0.04 uM,0.1326017353619696,278.3333333333333,0.21465497388619792
SB-242235,0.04 uM,-0.0280810847413301,209.33333333333334,0.0
SCH-28080,0.04 uM,0.0840306070030915,201.66666666666666,0.14545195143978165
SGX523,0.04 uM,0.0103391567896737,197.66666666666666,0.0505118205811819
SN-38,0.04 uM,0.7410197353059299,684.6666666666666,0.7958628293109371
SR-27897,0.04 uM,0.0631597737865075,221.33333333333334,0.13210748879298914
SR-57227A,0.04 uM,-0.0117583382368049,224.0,0.0
TAK-715,0.04 uM,0.048657662958708,228.66666666666666,0.11785846903084436
TG100-115,0.04 uM,0.0694300297944277,166.33333333333334,0.1200734704817548
TH-302,0.04 uM,0.1973277947453463,334.0,0.28684752470284086
THM-I-94,0.04 uM,0.0801150447850411,267.0,0.16341669109471968
TTNPB,0.04 uM,0.1633372794605247,280.0,0.23894910957142615
VP-20629,0.04 uM,0.0534058346642756,253.0,0.12987882650997293
WAY-362450,0.04 uM,-0.0102147720586175,252.66666666666666,0.0
XL-147,0.04 uM,0.0350873751949713,217.66666666666666,0.09764615474530694
Y-26763,0.04 uM,-0.0330756442227763,243.66666666666666,0.0
Y-27632,0.04 uM,0.2409844770097229,425.6666666666667,0.3578599504397809
Y-39983,0.04 uM,-0.0020901631688568,223.66666666666666,0.0
YM-155,0.04 uM,0.6591296804804468,629.3333333333334,0.7196304701911834
YM-976,0.04 uM,0.0503471424435166,203.66666666666666,0.11314389696445505
ZD-7288,0.04 uM,0.3405199547946613,514.6666666666666,0.46775457737337883
ZK-93423,0.04 uM,0.1467982898558846,213.33333333333334,0.19773047047570266
ZK-93426,0.04 uM,0.0618140743646501,170.33333333333334,0.11465084233117388
abacavir,0.04 uM,0.0433873415711657,222.66666666666666,0.10982288955466789
abiraterone-acetate,0.04 uM,0.1681664518479083,230.33333333333334,0.2199033365241242
abt-202,0.04 uM,-0.0180954916080585,233.0,0.0
abt-239,0.04 uM,-0.0151249451278171,224.33333333333334,0.0
abt-724,0.04 uM,0.0473781137045027,206.66666666666666,0.11056249797233468
acarbose,0.04 uM,0.0941968580421605,226.33333333333334,0.16314591735567263
acebutolol,0.04 uM,0.074253458115012,207.33333333333334,0.13863620101852744
acecainide,0.04 uM,0.0452644138716878,302.6666666666667,0.13078095048665336
acenocoumarol,0.04 uM,0.0202449634341113,231.33333333333334,0.07646476324430755
acetylcysteine,0.04 uM,0.0452584830059682,202.0,0.10683398375003196
acexamic-acid,0.04 uM,0.029068013486882,188.66666666666666,0.08274447536684852
acifran,0.04 uM,-0.013027216602688,215.0,0.0
acipimox,0.04 uM,0.0633992500023349,212.0,0.12953696950112092
acivicin,0.04 uM,0.011424014869194,280.6666666666667,0.06326864598403445
aclidinium,0.04 uM,0.0540818833067144,234.33333333333334,0.12578437045374663
acrivastine,0.04 uM,0.0803963639590163,269.0,0.1643153309075424
actarit,0.04 uM,0.0726874527165233,264.3333333333333,0.15487789346040048
acy-1215,0.04 uM,0.0793231574621498,269.3333333333333,0.1633160214390607
acyclovir,0.04 uM,0.0247590994424052,200.66666666666666,0.07875693065256356
adapalene,0.04 uM,0.1098403803226017,345.6666666666667,0.21771758422619245
adarotene,0.04 uM,0.0631175805803842,334.0,0.16223036561599843
adatanserin,0.04 uM,0.0554374597214828,202.0,0.1182390924185164
adenosine,0.04 uM,0.0416589845610692,223.33333333333334,0.10777421192329457
adoprazine,0.04 uM,0.1083772544294694,271.0,0.19148619071995038
afatinib,0.04 uM,0.1230077428152465,455.3333333333333,0.26443241353073066
afloqualone,0.04 uM,0.0368470677239485,180.33333333333334,0.0910800401604482
agi-5198,0.04 uM,0.0715461113134766,202.0,0.13432363737334668
agi-6780,0.04 uM,0.0042348482725769,270.0,0.03778196588072725
agomelatine,0.04 uM,0.0445383031186079,191.33333333333334,0.10314445705945349
agp-103,0.04 uM,0.0108104504655963,221.0,0.054613721882404855
alagebrium,0.04 uM,0.0885312234395285,223.0,0.15699448858784779
alaproclate,0.04 uM,0.0223634966889891,209.0,0.07638828148389859
albendazole,0.04 uM,0.0162653525362623,224.33333333333334,0.0674935679397329
alectinib,0.04 uM,0.1081275743226204,305.0,0.2029092715843227
alisertib,0.04 uM,0.1285464242016681,351.6666666666667,0.23756329733010526
aliskiren,0.04 uM,-0.0582937553120943,219.66666666666666,0.0
alizapride,0.04 uM,0.0990441499248134,225.0,0.16679745330285584
allopurinol,0.04 uM,0.0557605051042804,217.0,0.12290709628268116
almitrine,0.04 uM,0.0697140108530172,265.0,0.15186815391925787
almorexant,0.04 uM,-0.0062941429198539,375.3333333333333,0.0
alprostadil,0.04 uM,0.036961738911149,203.33333333333334,0.09686440822755166
altanserin,0.04 uM,0.0730107782977014,252.0,0.15155752393052285
altrenogest,0.04 uM,0.095213838064016,215.0,0.1598648585944938
altretamine,0.04 uM,0.0990310273006622,411.0,0.22541888382350514
alvespimycin,0.04 uM,0.5057284223897186,691.6666666666666,0.6608316669742876
alvimopan,0.04 uM,0.4889380714879468,591.3333333333334,0.6007957474013566
alvocidib,0.04 uM,0.1536892319762391,394.0,0.2749499044114726
am-24,0.04 uM,0.060933270755695,201.0,0.1236542409835863
amantadine,0.04 uM,0.0598040712824679,206.66666666666666,0.12421794338774031
ambroxol,0.04 uM,0.1271237169249161,311.6666666666667,0.2224038040822236
amcinonide,0.04 uM,0.6242430440752053,502.6666666666667,0.6258937880355929
amg-208,0.04 uM,0.0464819225344877,219.0,0.1127321631924246
amg-232,0.04 uM,0.0434137269186584,206.66666666666666,0.10583577501595834
amg-517,0.04 uM,0.0192865682236356,376.6666666666667,0.09523351525204254
amikacin,0.04 uM,0.019137876283075,246.0,0.07666518127234268
amiloride,0.04 uM,-0.0036115703251235,195.0,0.0
amineptine,0.04 uM,0.0262225989333781,330.0,0.10393901054285482
aminocaproic-acid,0.04 uM,0.0361658354114713,192.0,0.09310727304236968
aminoglutethimide,0.04 uM,0.0765530929231229,257.3333333333333,0.1568242198408577
aminoguanidine,0.04 uM,0.0994215771432841,362.0,0.21197192864662137
aminolevulinic-acid,0.04 uM,0.0919885212063474,302.6666666666667,0.1864373226109073
aminosalicylic-acid,0.04 uM,0.0081079837858537,203.66666666666666,0.04540463151608396
amiodarone,0.04 uM,0.019089051715281,189.33333333333334,0.06717218257317248
amiprilose,0.04 uM,0.0700759571109679,246.0,0.1467019256618042
amitifadine,0.04 uM,0.0993934872556436,192.0,0.15435237646762345
amitriptyline,0.04 uM,0.0135015457610655,206.66666666666666,0.05902156292826773
amlexanox,0.04 uM,-0.0265864131805318,229.0,0.0
amlodipine,0.04 uM,0.0248655748269775,207.66666666666666,0.08029091175654857
ammonium-glycyrrhizinate,0.04 uM,-0.0150168352526922,214.33333333333334,0.0
amodiaquine,0.04 uM,0.0644830106381985,195.33333333333334,0.1253991450616088
amonafide,0.04 uM,0.0910387887958007,177.0,0.1418350645614369
amoxapine,0.04 uM,0.1787954038125659,231.0,0.22707425977323795
ampalex,0.04 uM,0.0368359064884604,397.0,0.13511845672673
amrinone,0.04 uM,0.0230236207234722,219.33333333333334,0.07940043332587388
amsacrine,0.04 uM,0.5548969803954533,528.3333333333334,0.6049840551637795
amtolmetin-guacil,0.04 uM,-0.0181074233890928,169.0,0.0
amuvatinib,0.04 uM,0.0784865084479811,207.66666666666666,0.14264765698064996
anacetrapib,0.04 uM,0.0545286129246173,195.33333333333334,0.11531456042474984
anagrelide,0.04 uM,0.0422414469444366,184.33333333333334,0.09859504131749444
anamorelin,0.04 uM,0.0678527931108558,315.0,0.1633514085768605
anastrozole,0.04 uM,0.0043869726432981,238.33333333333334,0.036129221080440914
andarine,0.04 uM,0.1772494792980096,318.6666666666667,0.26554892323653606
andrographolide,0.04 uM,0.1795602753416085,270.6666666666667,0.24632373467197416
anecortave-acetate,0.04 uM,0.0760256661716495,204.66666666666666,0.13937581416305095
anidulafungin,0.04 uM,-0.005932687009069,210.0,0.0
aniracetam,0.04 uM,-0.0056994919069367,259.0,0.0
anisodamine,0.04 uM,0.0696897269933779,220.0,0.13835009572438048
ap26113,0.04 uM,0.1372975566701224,256.0,0.20947641317066132
apabetalone,0.04 uM,0.006851083900735,199.0,0.04125626644410153
apafant,0.04 uM,-0.0536549310244986,237.33333333333334,0.0
apd668,0.04 uM,0.0816653123744944,257.3333333333333,0.1619759659544036
aphidicolin,0.04 uM,0.2376339815255868,433.6666666666667,0.35868732911628776
api-001,0.04 uM,0.0285801647566477,239.66666666666666,0.09247405966201767
apixaban,0.04 uM,0.1170732111668394,236.33333333333334,0.18585532020582426
apocynin,0.04 uM,0.1521314223803786,545.0,0.3217299237199764
apremilast,0.04 uM,-0.0073146954710601,189.0,0.0
aprepitant,0.04 uM,0.0546245808699225,183.66666666666666,0.11191620442115607
arbutin,0.04 uM,0.0384201481315438,233.66666666666666,0.10586725220557962
argatroban,0.04 uM,-0.0064494195223551,291.6666666666667,0.0
arglabin,0.04 uM,0.0476299419989352,178.0,0.1028806665769567
aripiprazole,0.04 uM,0.147487040824904,204.0,0.1938098103995039
arn-509,0.04 uM,0.0061948826435783,250.0,0.043971399467770816
arofylline,0.04 uM,0.0169151325805336,191.66666666666666,0.06362015751212169
arry-334543,0.04 uM,0.0639347558071114,210.33333333333334,0.12957054920747088
artesunate,0.04 uM,0.0990442433242735,197.66666666666666,0.15633819031462107
asa-404,0.04 uM,0.1039216565328252,204.33333333333334,0.16281948708423838
asc-j9,0.04 uM,0.1274486769966469,262.3333333333333,0.20430460070561376
asenapine,0.04 uM,-0.0012007434597028,207.66666666666666,0.0
aspirin,0.04 uM,0.0444766828247732,262.6666666666667,0.12076815120111979
asymmetrical-dimethylarginine,0.04 uM,0.0225417495586875,431.6666666666667,0.11021781800953653
at13387,0.04 uM,0.5883400814443293,421.6666666666667,0.5565223309806909
ataluren,0.04 uM,0.0600551523812192,189.0,0.11903914000863557
atenolol,0.04 uM,0.0343979937795959,209.33333333333334,0.09481335036832898
atn-161,0.04 uM,0.0270870809866718,232.33333333333334,0.08863813440777144
atomoxetine,0.04 uM,-0.0245975650760738,193.66666666666666,0.0
atorvastatin,0.04 uM,0.0408793559173228,159.0,0.0900812339096748
atovaquone,0.04 uM,0.0022220198567252,227.0,0.025094043030194916
atracurium,0.04 uM,0.1272390419083377,261.3333333333333,0.203747055467784
atrasentan,0.04 uM,0.095632290995358,281.6666666666667,0.18338075188728378
av-608,0.04 uM,0.0220477364640832,250.66666666666666,0.08306422922068221
avagacestat,0.04 uM,-0.0610353797155052,242.0,0.0
avanafil,0.04 uM,0.0147395556053686,251.66666666666666,0.06805166968565221
avasimibe,0.04 uM,0.0451806112060672,224.66666666666666,0.11257167126135238
avl-292,0.04 uM,0.0167383040526025,276.0,0.07594409467662741
avn-944,0.04 uM,0.0192228230920825,211.66666666666666,0.0712719369635202
azacitidine,0.04 uM,0.1094891049529733,227.0,0.17614978738537065
azathioprine,0.04 uM,0.0563288408193,257.3333333333333,0.1345231944730256
azd1208,0.04 uM,0.042745383731682,230.66666666666666,0.11094833059083041
azd1480,0.04 uM,0.1107043019791345,375.3333333333333,0.22775848159352566
azd1981,0.04 uM,0.0239789571016279,229.66666666666666,0.08291781912641873
azd2014,0.04 uM,0.0312565729870081,213.66666666666666,0.0913109390623937
azd3514,0.04 uM,0.0201534553130282,282.6666666666667,0.08433266002565601
azd4547,0.04 uM,0.0485633762036855,302.3333333333333,0.13538831840681403
azd5363,0.04 uM,0.0489217732821504,188.33333333333334,0.10725027979153266
azd7545,0.04 uM,0.0364650172322004,228.33333333333334,0.10195454995015071
azd7687,0.04 uM,0.0145613260855352,215.33333333333334,0.06256620846461647
azd7762,0.04 uM,0.0834651199716065,231.66666666666666,0.1553703084328413
azd8931,0.04 uM,0.0296227128807195,240.0,0.09421103552767507
azd9668,0.04 uM,0.0459249815536066,342.3333333333333,0.14009828910406127
azelaic-acid,0.04 uM,0.0080691529602958,225.66666666666666,0.04767947041801739
azelastine,0.04 uM,0.0348227278246331,179.0,0.08821484018137976
azithromycin,0.04 uM,0.0420433233395911,271.6666666666667,0.11941267792620511
baicalin,0.04 uM,0.0324211475057674,195.33333333333334,0.0889172686555322
balaglitazone,0.04 uM,0.0541142695695218,277.6666666666667,0.13696244986217165
balapiravir,0.04 uM,0.0235162795259043,266.0,0.08837081639814463
balicatib,0.04 uM,0.0321626878496642,552.6666666666666,0.1489675055473735
bambuterol,0.04 uM,0.1398452604443946,256.6666666666667,0.21168610559060821
barasertib,0.04 uM,0.0800184463933798,196.0,0.13992871153194156
bardoxolone-methyl,0.04 uM,0.3195914240615689,344.3333333333333,0.3706558285805818
baricitinib,0.04 uM,0.0698814527352031,239.33333333333334,0.14449948494779213
basimglurant,0.04 uM,-0.0224894458610029,209.33333333333334,0.0
batimastat,0.04 uM,0.1908285232611355,353.3333333333333,0.29013337631786035
bavisant,0.04 uM,-0.0032631436390297,247.33333333333334,0.0
bay-87-2243,0.04 uM,0.2219905526446057,525.3333333333334,0.3815649439853277
bazedoxifene,0.04 uM,0.0233029551589191,225.66666666666666,0.0810257292885209
bci-540,0.04 uM,-0.0471515733139062,201.66666666666666,0.0
beclomethasone-dipropionate,0.04 uM,0.4614246920152801,445.0,0.506307269471415
belinostat,0.04 uM,0.186422170229856,298.3333333333333,0.2635016942759115
bemegride,0.04 uM,0.0718145647118159,208.66666666666666,0.13677809395854165
benazepril,0.04 uM,0.0277361605349921,231.33333333333334,0.0895006152932084
bendamustine,0.04 uM,0.0846269158564263,176.0,0.13636230469135474
bendroflumethiazide,0.04 uM,0.0046973623992453,249.33333333333334,0.03823850875306914
benfluorex,0.04 uM,0.0107841351676987,191.66666666666666,0.05079836078822836
benzamil,0.04 uM,0.0933710433653693,375.0,0.20907662538747032
benzbromarone,0.04 uM,0.106029075251945,563.3333333333334,0.2730731208454083
benzotript,0.04 uM,0.0574865271278732,278.3333333333333,0.141334891153073
benzthiazide,0.04 uM,0.0941282794885445,253.0,0.17242651987819496
benzydamine,0.04 uM,0.0395808932724368,222.0,0.10473769809075205
benzylpenicillin,0.04 uM,0.1094059560835738,261.6666666666667,0.18905075922983985
bepotastine,0.04 uM,0.0378422856715888,195.0,0.0959819850577713
berberine,0.04 uM,0.0086536000821915,203.33333333333334,0.04686908148297962
betahistine,0.04 uM,0.0316531937945398,261.0,0.10155767830617207
betrixaban,0.04 uM,-0.0008543949115974,343.0,0.0
bevirimat-dimeglumine,0.04 uM,0.1187328495241297,250.33333333333334,0.19263204203196266
bexarotene,0.04 uM,0.2164483921282935,303.6666666666667,0.28645703018257695
bezafibrate,0.04 uM,0.0237589079735119,266.6666666666667,0.0889367685783792
bicalutamide,0.04 uM,0.0238543622217863,235.66666666666666,0.08377544170008591
bifemelane,0.04 uM,0.0215252365341328,244.66666666666666,0.08108585693435574
bifonazole,0.04 uM,0.0077068564543696,201.33333333333334,0.04401292369900022
bimatoprost,0.04 uM,0.0562915744346997,275.3333333333333,0.1391024682159861
bindarit,0.04 uM,0.0505603967609067,233.0,0.12127378691363443
biperiden,0.04 uM,0.0165666358448448,252.66666666666666,0.07228944332664501
birinapant,0.04 uM,0.0884505029560929,215.33333333333334,0.1542018297242895
bisindolylmaleimide,0.04 uM,-0.0108774412283897,257.0,0.0
bisoprolol,0.04 uM,-0.0025438043468108,196.33333333333334,0.0
bitopertin,0.04 uM,0.0130041936357607,192.66666666666666,0.05592793026639298
blonanserin,0.04 uM,0.0216431767024386,232.66666666666666,0.07928870569462683
bms-599626,0.04 uM,0.0361607684907581,309.6666666666667,0.11823601865828538
bms-707035,0.04 uM,0.030569223009891,315.0,0.10964307800518698
bms-927711,0.04 uM,0.0881247256390858,235.33333333333334,0.16090678373160916
bopindolol,0.04 uM,0.3372931435456303,516.3333333333334,0.46628621880710824
bortezomib,0.04 uM,0.3407525661501676,733.6666666666666,0.5586665944480596
bosentan,0.04 uM,-0.0253045055899576,230.0,0.0
bosutinib,0.04 uM,0.0970858200939598,234.33333333333334,0.16853056581227674
brequinar,0.04 uM,0.2656325711937385,301.3333333333333,0.3161171027030407
bretazenil,0.04 uM,-0.0260745607890386,216.0,0.0
brexpiprazole,0.04 uM,0.0618857584503161,246.33333333333334,0.13795603148424224
brivanib,0.04 uM,0.0205419270176618,239.0,0.07828945744857332
brivudine,0.04 uM,0.0665166437837989,203.33333333333334,0.12994309184978964
bromocriptine,0.04 uM,0.0257478027776999,222.33333333333334,0.08453880771253683
bropirimine,0.04 uM,0.1087244202228511,190.33333333333334,0.1607328772292982
broxuridine,0.04 uM,0.1874615661221478,416.3333333333333,0.3121479264058177
bruceantin,0.04 uM,0.6280178299569429,692.3333333333334,0.7367622233742254
bts-54505,0.04 uM,0.0147631389690567,175.0,0.05679264823341528
bucladesine,0.04 uM,0.4215127443563376,653.6666666666666,0.5864989871038272
budipine,0.04 uM,0.0975309852709051,246.33333333333334,0.17318753845755366
buflomedil,0.04 uM,0.1053151531284149,216.0,0.16852178451124192
bumetanide,0.04 uM,0.1015310973502573,202.0,0.16001436290383614
buparlisib,0.04 uM,0.0596500789225438,261.6666666666667,0.13959294004870995
bupivacaine,0.04 uM,0.0098675829153707,209.66666666666666,0.05082224313140134
bupropion,0.04 uM,0.0170021341776644,228.33333333333334,0.06961777194434811
buspirone,0.04 uM,0.0284303753724303,212.66666666666666,0.08688098796965206
busulfan,0.04 uM,0.23008964013188,442.6666666666667,0.35659125183959517
butaclamol,0.04 uM,0.0109404158143965,221.66666666666666,0.05502383441712548
butoconazole,0.04 uM,0.0803080547694434,222.33333333333334,0.14930198603573577
bvd-523,0.04 uM,0.0298185248489263,236.33333333333334,0.09379707805136182
cabazitaxel,0.04 uM,0.2703568559873724,710.6666666666666,0.4897623639096868
cabergoline,0.04 uM,0.3691148299662828,566.6666666666666,0.51100873327755
cabozantinib,0.04 uM,0.0363973493233209,219.0,0.09975637928598244
caffeine,0.04 uM,0.031411639440724,211.66666666666666,0.09110774112596148
calcitriol,0.04 uM,0.122284924393137,223.66666666666666,0.18478675303745457
camicinal,0.04 uM,-0.0165416047895243,316.3333333333333,0.0
camostat-mesilate,0.04 uM,0.0272168128368218,215.33333333333334,0.08553778637219955
canagliflozin,0.04 uM,0.0721212651890872,213.0,0.13848578975526438
candesartan,0.04 uM,0.0807771068583223,241.66666666666666,0.15611199186571
canertinib,0.04 uM,0.1392201145077381,268.0,0.21582519018685767
canrenoic-acid,0.04 uM,0.0347320836485565,192.66666666666666,0.09140131688211221
capecitabine,0.04 uM,-0.0360078735744907,193.33333333333334,0.0
capsaicin,0.04 uM,0.0057664593198651,272.3333333333333,0.04427807781418207
carbachol,0.04 uM,0.0645008265852223,206.66666666666666,0.1290035315236904
carbamazepine,0.04 uM,0.0401317632884081,199.33333333333334,0.09993504849966334
carbenoxolone,0.04 uM,0.0347041105102412,232.0,0.10025780525015485
carbimazole,0.04 uM,0.0022056516013337,196.66666666666666,0.02327113562197701
carfilzomib,0.04 uM,0.1230887668469276,616.6666666666666,0.3078351366483569
carglumic-acid,0.04 uM,0.1469162066743254,198.0,0.19056853280323344
cariporide,0.04 uM,0.0073860760084806,210.33333333333334,0.044039733324093666
cariprazine,0.04 uM,0.1583313252449401,312.0,0.24833873376331708
carisoprodol,0.04 uM,0.0718737099199566,238.0,0.1461360121039473
carprofen,0.04 uM,0.0492541119112331,193.0,0.10893906484257158
carvedilol,0.04 uM,0.0278220646884661,224.33333333333334,0.08827247929831922
castanospermine,0.04 uM,0.0218311197661277,212.66666666666666,0.07613273996914818
cb-10-277-(free-acid),0.04 uM,0.0755732858864075,175.33333333333334,0.12861752241794203
cc-401,0.04 uM,0.0197531685766856,276.3333333333333,0.0825503207234778
cc-930,0.04 uM,0.0254423631931407,230.0,0.08547249548055422
cediranib,0.04 uM,0.0688463532180784,273.0,0.1531812241313741
cefdinir,0.04 uM,-0.00538011245295,246.66666666666666,0.0
cefepime,0.04 uM,0.0405504497184006,300.6666666666667,0.12337416344427732
cefoperazone,0.04 uM,0.1824867372766585,340.3333333333333,0.27845283174844154
cefotetan,0.04 uM,0.0242626112621069,248.33333333333334,0.08673013471267212
cefozopran,0.04 uM,0.062966623702915,346.3333333333333,0.1650008159317632
celecoxib,0.04 uM,0.0334891469827304,205.0,0.09257904900101453
cep-37440,0.04 uM,0.0109341580505664,199.33333333333334,0.05216345877361943
cepharanthine,0.04 uM,0.0699154501386982,218.0,0.13794265092463287
chenodeoxycholic-acid,0.04 uM,0.0540154295908169,204.66666666666666,0.11748061663331945
chlorambucil,0.04 uM,0.0573508177122736,297.6666666666667,0.14598850167221908
chloramphenicol,0.04 uM,0.0187871613102076,210.0,0.0701817141617113
chlormezanone,0.04 uM,0.041981492896971,271.3333333333333,0.11925161141060511
chloroquine,0.04 uM,0.0270284261256969,221.66666666666666,0.08648570219872093
chloroxine,0.04 uM,0.0467114750576741,190.0,0.1052621734990088
chlorphenamine,0.04 uM,0.0306986980115254,233.66666666666666,0.09463288970771035
chlorpromazine,0.04 uM,0.012246000168119,186.0,0.0533257957134919
chlorpropamide,0.04 uM,0.1539277741974651,299.6666666666667,0.2399724885427398
chlorprothixene,0.04 uM,0.094863426639394,220.66666666666666,0.16165960502393775
chlortalidone,0.04 uM,-0.0281818160591031,225.66666666666666,0.0
choline-alfoscerate,0.04 uM,-0.0306005818786367,210.66666666666666,0.0
chrysin,0.04 uM,-0.0046103374522495,230.66666666666666,0.0
cianidanol,0.04 uM,0.0493820925215052,148.33333333333334,0.09562861469469737
ciclesonide,0.04 uM,0.305347959688793,413.0,0.39678594397064215
ciglitazone,0.04 uM,0.1868310964162627,214.0,0.22341648246169268
cilengitide,0.04 uM,0.0645660427582728,233.33333333333334,0.1371431812230121
cilostazol,0.04 uM,0.1894778269681601,318.0,0.27426885889787456
cimetidine,0.04 uM,0.0768182072907618,321.6666666666667,0.1756381504636382
cinaciguat,0.04 uM,0.3773728366350042,623.0,0.5417676681675181
cinepazide,0.04 uM,0.0561136251132468,299.3333333333333,0.14480896387373185
