cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,cpd_size
PHA-793887,-0.0013441876126986199,0.7705825928799327,0.7683586908321782,0.7949384266522723,0.7872870739285505,0.7601174816303731,5
PI-103,0.6410211206567678,0.6351754968081024,0.31366807652002393,0.5037476533365459,0.5975966276631023,0.4843729529142675,5
PK-11195,0.055658509088002635,0.0009677266136257208,0.016716769525559283,-0.0011399185086712607,0.02159769313832668,0.012504897646952,2
PX-12,0.0013424739383878104,-0.0013440860215057273,0.014030807342113767,-0.0013440860215012899,0.07953846819759733,0.16846611312777587,5
REV-5901,0.0024615741680630316,0.00027900869211148647,-0.00186114772154358,,,,5
RHO-kinase-inhibitor-III[rockout],-0.0009008471653857333,0.3975043527792754,-0.0011515345296279746,0.012032703191510116,0.011027089841174138,0.013933839810567077,5
SB-242235,0.30572354126815865,0.0007535125729475322,0.19738905816911922,0.000946429253847694,0.015637069122971775,0.10056050489944574,5
SCH-28080,0.002102132260271011,0.010564946702085333,0.07277831400122439,0.004882205047391112,0.0013440860215034886,-0.0016627713450095274,5
SGX523,-1.441988889405721e-17,0.0003880177329482469,0.001229037977765801,0.02723498206558677,0.031509430343838074,0.3487116436258674,5
SN-38,0.367018676178215,0.09924145099068772,0.14401076173212413,0.05760106200677016,0.14906210199008796,0.1526089718589601,5
SR-27897,0.04185118834727279,0.002103059562104903,0.017006972708392524,0.06316464930180206,0.3126453699932049,0.0070989664483905365,5
SR-57227A,0.0011136064745809302,0.0016600581035844293,0.001637422659450783,0.12759262402606636,0.14866755049986508,0.0028126671069007873,5
TAK-715,0.0006727504417412904,0.4194529243680679,0.084499681706627,0.0028713418586282244,0.019243304566222343,0.03218365958439406,5
TG100-115,0.003985616953491764,0.0024749013244919865,-0.00885644620155909,7.815977316213626e-06,-0.0013235798782569464,-0.0010983807249152204,5
TH-302,0.8120427251309756,0.45440182055769096,0.705870120939315,0.7399187962190141,0.6827031742037893,0.40877901159660146,5
THM-I-94,0.677154007354014,0.07678042233850031,0.0020762040409347485,0.9675782446157701,0.9534567841725858,0.0015833371367894955,5
TTNPB,0.001525795448473567,0.05373720076065105,0.044869506906389287,-0.0006127431751811498,-0.0015008363521434173,0.024238442185958633,5
VP-20629,0.0008407211175345742,0.0021703571970895356,0.3295206532227801,0.024762725243902873,0.3943972595240442,0.002157407763356041,5
WAY-362450,-0.00021339721741124433,0.0026127788899894078,0.0009873180098289656,0.0014134246625682589,0.09997722290695288,-0.0014249590190667074,5
XL-147,-3.5552073437972176e-15,-2.62832290653936e-15,-0.009210696277356047,-0.012348058737499565,0.04242931659901131,0.6347305613308228,5
Y-26763,0.0019661485554457623,0.11101607283264286,0.046638011443868116,-0.005485449725489452,0.002645023621737683,0.013119690570967964,5
Y-27152,0.007767856065780594,0.0024783247328858237,0.0028837727646627274,0.002284500675419414,-0.001865069299637985,-0.0006387677433165309,2
Y-27632,0.00686059124744194,0.5755911519492884,-0.001344086021506112,-0.0005396690280951211,0.0019128421850267436,0.007700181703241837,5
Y-39983,-0.0011758975511400485,0.0013440860215060257,0.0012542821800310894,0.0016578789304224023,0.0027423394495782053,0.0018788227708353145,5
YM-155,0.7755044793760278,0.02310699620891536,0.013012196335543822,0.8462661683138732,0.8544702466590954,0.8236584508818079,5
YM-976,0.020544376350533956,0.32819966048381893,0.44342559521217917,0.509982131950832,0.3353912994204157,0.8268318801559116,5
ZD-7288,0.018462446709802603,0.00375488747217392,-0.001343963720146462,0.008710546782688684,0.014856264631652608,0.00036224971934338107,5
ZK-93423,0.3784560671005835,0.001349688275699454,0.0024670897487981845,0.008131728324674091,0.03089259004658624,0.20398992805887395,5
ZK-93426,0.004684367034581567,0.0023846229279379984,0.0037044043100905207,0.6007224798866677,0.42996118913902537,0.8572793389453104,5
abacavir,0.021845532197975668,2.2062969977990066e-06,0.033281225583204566,0.0013419749251721174,0.001542364635514941,0.012931851528839437,5
abiraterone-acetate,0.2043275245538372,0.4627817378801216,-0.0006474039400096951,0.005873377633848044,0.0017380204980489038,0.555571008290494,5
abt-202,2.2422383242842216e-05,0.0013029224865720352,-0.0013440860214939845,0.0029831512076621955,-0.011232985292960993,0.0027087757344186063,5
abt-239,0.08429333867419128,0.4319785409819674,0.557936327328659,0.0009842673294617875,-0.0013257852104994043,0.00041382146904741656,5
abt-724,0.0013446798037046728,0.0013326637846015508,0.039422688596029216,-0.001303303281564421,0.0006075546155206841,0.001558403912896486,5
acarbose,0.053479518008494285,0.06695165800653417,0.08167009354242494,0.0025342438773266283,0.0014814554795696817,0.01278502458116611,4
acebutolol,-0.01225832720108639,0.1372536203222699,-0.007479945788390408,0.32127527919923826,0.30260860620687635,0.12177214450042131,5
acecainide,0.5632572699346312,0.5429530132185042,0.39640107683643644,0.34652513081063385,0.3628106936628083,0.46116049600161146,5
acenocoumarol,0.01627740524616432,0.0016167444338430034,0.06908428396181318,-9.844771505941683e-05,-0.00012137455245646945,0.000906886136128365,5
acetazolamide,0.0018393154459515873,0.0020343721710566315,-0.0011112557135337263,-0.004543890316299516,0.0027341674680241065,0.006231672242142607,2
acetylcysteine,0.06368561550400677,0.0029699317589876894,0.050364596658165714,0.004772140020234848,-0.001517863237944239,0.01766182792759917,5
acexamic-acid,-0.0013440860215053843,-0.003223565686694637,0.0007620196778674582,0.0015377225289079054,0.0018194010195417172,0.008780748018704793,5
acifran,0.0018883621222399384,0.23236438154320993,0.03882125654681658,-0.0020524514098752833,0.0018686491868493086,0.004603695283531177,5
acipimox,-0.00014046324629995711,-0.00021149811387153532,-0.0008971029761887354,0.002477613148989632,0.019209292817217796,0.4645424264645609,5
acivicin,0.05305209981084638,0.1466271879599937,0.0010359442641680676,0.8395170206826909,0.061589426662338465,0.06408271348299942,5
aclidinium,-0.0016906157121747215,0.008889692560023922,0.002119767602864711,0.06694450784275101,0.012400010171759346,0.08315224640634988,5
acrivastine,0.04080495511785281,0.001957696887337981,-0.0018937964973219342,0.003479749436799213,0.002108791754732843,-0.0017854788252667862,5
actarit,-0.0011507608440308533,0.03493748869658285,-0.0023104266127689467,0.00463472342493957,-0.0016230947136139215,0.09483292501312995,5
acy-1215,0.0021188285648463248,-5.1636505742343707e-05,-0.0017095149161010519,-2.6749978100648608e-14,0.25932198665909867,0.9580466415034636,5
acyclovir,0.007243627524225561,0.0013384179638251492,0.9999999999999998,-0.0016845059493363688,-0.0008646164385865977,0.8282460163744646,5
adapalene,0.10001772658841507,0.38885802679313664,0.05469254778131584,0.034813252625383234,0.011574285434628191,0.4749343532785211,5
adarotene,0.1798789624197717,0.16661830962658047,-0.0001941581595806452,0.47078855297297545,0.054689526657660886,0.5118465346880572,4
adatanserin,-0.0017159850589619809,-0.011853623574832856,-0.0016123439263041328,0.14351935768740287,0.0009016757365972582,0.006523726145549583,5
adenosine,0.008898521968533541,0.15810648820234627,0.012292693651398297,-0.013880493272744626,0.0038119469148675442,0.047424955683106104,4
adoprazine,0.0022487469918203817,-0.0025080373534028737,0.20992467310929164,0.08978750764689294,0.08984781165243355,0.09834662488635809,5
afatinib,0.0016804199472246224,0.0001235427221106479,-1.1458006978766846e-06,0.0018454266133190803,0.02091156849538868,0.7520694234739174,5
afloqualone,-0.00013340641987881323,0.003971816513233618,0.0034008924274911093,0.0038171956633463993,-0.008595923220752413,0.036563244047710414,5
agi-5198,7.832526472542731e-05,0.061697923775132446,0.015251663951021094,0.2557946599862766,0.1655992762396347,0.1477023900045015,5
agi-6780,0.16673321500457391,0.0013440860215072062,-0.00048004568920595827,0.15525420482114966,0.03672180667105309,0.01929276428464572,5
agomelatine,0.02692473990252539,0.0015203208826887764,0.3475103199775256,0.05216082886500807,0.0013440860215097228,0.0013440860215053253,5
agp-103,0.0035160400195786735,0.003149101910391227,-0.012418880146619873,-0.006499382440708412,-0.021273463145960347,-0.016824389972076234,5
alagebrium,0.001388907032801224,0.0018816757938954509,0.00102462192581534,0.029318940459984417,-0.00041208391988510975,0.003411290509518189,5
alaproclate,0.051436882591490735,0.015811060269064637,0.005834470909525125,0.015200860315874126,0.03320613886812801,0.02978893314973961,5
albendazole,0.0016312494876665057,0.0017734829345742074,0.07132091306739344,0.08233722310980904,0.08674100289422283,0.06415306325276872,5
alectinib,-0.0018430000785294265,0.00416453137049602,-0.003560728529735501,0.007025669700326864,0.012580111359907916,0.6966265050167926,5
alisertib,0.21229024267758156,0.3376125478131323,0.42154024588409406,0.4171990383023966,0.4146496124457864,0.3859647489000898,5
aliskiren,0.0013415380331618567,-0.0019599754606678525,-0.0018264867454897884,0.0018580304449572942,-0.0018890318707617633,0.0034077072473780914,5
alizapride,0.11758464586761522,0.12476819794648268,0.3452930391434966,-0.0025378252173187733,0.017782219979682032,0.03982581444666855,4
allopurinol,-0.0017583774451105927,-0.004506785173738728,0.003010073107779994,0.013981392432689522,-0.007360873749184298,0.000652084720242199,5
almitrine,0.002169759842919699,0.007650083221929012,0.0398252289934371,0.0026087620564110986,0.008090887540822857,0.03163593281855145,5
almorexant,-0.000260495094056649,-5.491722528117027e-14,0.02101364607369234,3.733285216289933e-05,0.043001241582341504,0.053343565453036215,5
alprostadil,0.22220244782653775,-0.00046499058943487155,0.014563543950333043,0.005395121616155407,-0.00121324827042471,0.0013440860215343628,5
altanserin,0.11504265659044581,0.0755019768345212,0.13669212886049936,0.1085344775840076,0.3032837628786128,0.010252752725678122,4
altrenogest,0.45451140356630104,0.05571215878789371,0.006508813879583054,0.24665921293809984,0.0015431676649823238,0.01196192789442979,5
altretamine,0.3758413927372516,0.3768671997389598,-0.0012111464825108223,0.3630747624000594,-0.0016511748898455742,0.14906421774257791,5
alvespimycin,0.15272565207496216,0.17221893350309414,0.13791311282834923,0.0982684397790157,0.10908882940617029,0.04156076466633754,5
alvimopan,0.6660803135268053,0.7135461823180967,0.12161734745372389,0.7207272626213692,0.787521321956868,0.7857418641789071,5
alvocidib,0.5525068496842309,0.6562816628653501,0.6078163687412399,0.6632429163362721,0.6067791576395416,0.6449804333668537,5
am-24,0.001614123845124567,0.2160434840522649,0.2658172158361173,-0.0010582918499288602,0.0008317206694941512,-0.004016181672032439,5
amantadine,-0.0014554351038640603,0.05367754271930376,-0.014487779642623155,0.008362982222511223,-0.002149533677491907,-0.0013440860214790535,5
ambrisentan,0.007308069473191152,-0.011067737273131779,-0.01115276293641552,-0.002733312257442039,0.0020922690749728807,-0.002500635147760646,2
ambroxol,-0.0013460014659500707,-0.0013440860215192599,0.0974536649863085,0.013102115729971931,0.08391368193972285,-0.002202121032559243,5
amcinonide,0.8045688453850371,0.743157092822311,0.7257696697786871,0.7592605722297494,0.7024011535837861,0.7662131188950577,5
amd11070,0.001716017372001618,0.001856691139705425,0.0021103654579185268,0.0027188670517757298,0.001886645820458309,0.0025997413079350837,2
amg-208,0.40581079477459725,0.5301203798254401,0.573515310162807,0.05326512992437975,0.48574242021462066,0.6637894887200659,5
amg-232,0.05587926799373361,0.004154399526623086,0.31974721667716133,0.7618420529921878,0.7828480294301647,0.7764937578337967,5
amg-517,0.6376822418047468,0.4112014347918469,0.6639573751715346,0.6093803105104674,0.6678481495192732,0.008952248437393118,5
amikacin,-0.0024358927502585916,-0.008071803982604956,0.0013443427658110664,-0.0008831434854088651,0.011049267963179309,0.012274453693866115,5
amiloride,-0.013270383280654578,0.3800819601156906,0.15631120500037832,0.07818188628003177,0.344121079983054,0.37443382099591216,5
amineptine,0.8958585977304416,0.02648688247009341,0.8458725428807984,0.0018349095945376962,0.014668336933791621,0.07205406526733424,5
aminocaproic-acid,-0.017193178038419146,-0.003267339419431979,-0.007930484815959623,0.0035707861013564686,-0.0025586193564870355,0.44388019999158274,5
aminoglutethimide,0.020305364830818795,0.008907896002539668,-0.00037409850693182086,0.0887925210866264,0.00436485354241978,-0.0008513794224209196,5
aminoguanidine,0.016925253916011476,0.004308832224595858,0.01771869233042521,0.013969752730115678,0.019519109740422553,0.004894657746074936,5
aminolevulinic-acid,0.0037670789816103317,0.1603542892503997,0.29505454873180337,0.47103940985112613,-0.001012064656546825,0.051783604192031055,5
aminosalicylic-acid,0.0012237257352077319,0.0014563083726870309,0.06676424295123012,-0.0008222130055082074,0.05216648651074131,0.0015915856401027485,5
amiodarone,0.2095046000896839,0.3462799907061086,-0.0013164376097355413,0.5164809907457093,0.0010359770381648168,0.8188973387297771,5
amiprilose,0.057223806638672645,0.04541752342621089,0.014583890424143328,-0.0005796956244291066,0.025057739685083104,0.014258158485196104,5
amitifadine,-0.00012946756634757965,0.019469318770631443,0.08208096333620873,0.0005700939784091857,0.26577937059048273,0.4813420638359949,5
amitriptyline,0.4298681618890451,0.02451479598689871,0.34916899513687105,0.07043178970774024,0.018318215445543354,0.4381780740244615,5
amlexanox,0.001355032566458198,0.07114157223537865,0.03048125954082798,0.028806646701693424,-0.0013440860212834763,-0.001344086021496262,5
amlodipine,0.11192039518470126,-0.002465022794690492,0.11730364534236946,-0.0008087477354975338,0.26823245069616386,-0.0013440860215053927,5
ammonium-glycyrrhizinate,0.08781013651107548,0.0051206699015533255,0.10984570436949653,0.03556744487246732,-0.004408131410705924,0.14075877219309474,5
amodiaquine,-0.00030936068096506283,9.975138482953112e-05,0.2696520913009567,0.0014671319085683117,0.001736298449704785,0.7932405699610017,5
amonafide,-0.0013440860215080744,-0.001512568007051724,9.21768789303874e-05,0.36031439904303075,0.5989121917465544,0.5828805005944202,5
amoxapine,0.07953101835050419,0.03136178473025762,0.05862837479795953,0.29978608977097304,0.1291724986069052,0.022169525862257945,4
ampalex,-0.0019987476901786724,0.07008617235914927,0.032907824799172265,0.04091685404560441,0.03163351877890526,0.017384776566499886,5
amrinone,0.0004187041886924966,0.0012532716904855349,0.0027245062908244242,0.001112505764420493,0.000752964906339981,0.38592799079667184,5
amsacrine,0.8559220986391138,0.8725266972272425,0.906451820465785,0.8869822960885568,0.8896948888759888,0.7605756847957231,5
amtolmetin-guacil,-0.0008939178013166738,-0.003978963350175498,0.002496031621886681,-0.005416993344361676,0.0010292836474599196,0.44579010594130697,5
amuvatinib,-0.001344086021504942,0.002559343581251868,0.3514705766561778,0.6096519900752324,0.7296177293507902,0.7621438209281084,5
anacetrapib,-0.0005378213444588293,0.002266896255971634,0.003965682641386982,0.009513597880433416,0.00016823364166738036,-0.0001319849692311266,5
anagrelide,0.21421841647672013,0.00379109134782544,0.0001510664043639523,0.003245839953344752,0.005255326693150928,0.003365520270456928,5
anamorelin,0.020883872571602992,0.42316160494412297,0.1126615118589757,0.01985218509440861,0.2897855289558332,0.07381201874005769,4
anandamide,0.005799352857134446,-0.009913902064209557,-0.0007680495992369638,-0.0006142587145655071,0.018842350553991256,0.002108862014248704,2
anastrozole,0.22030026589346877,0.17881329005070082,0.1849737661506683,0.001709011307692829,0.15935304544993478,0.00011662913621325447,5
andarine,0.488836038653333,0.3343229376258862,0.1556353388015115,0.15396149907886478,0.1071527006905793,0.15184156330037796,5
andrographolide,0.001967648149927089,-0.007908787050442801,-0.001326538006445973,0.17531119274194562,-0.004138964939427303,0.46943185757466066,5
anecortave-acetate,-0.001344086021505463,0.4091170357285389,-0.0015575303981879246,0.43886972785690836,0.003529583619418188,0.08269785905452781,5
anidulafungin,8.940760572000953e-05,0.05062895551977244,0.0013440860215083155,0.005714903415903977,0.0013440860215043775,0.00807536550351813,5
aniracetam,-1.3114509478384662e-15,0.0013528373863324864,0.0028314236860219463,-0.004772258352664231,-0.005582115875450297,-0.010273473542727401,5
anisodamine,0.35819654841463044,-0.005687015805730106,0.002635302769636004,-0.004262529307011024,0.003350453062343714,0.12411158372766987,5
ap26113,0.003279802193786051,0.10968228121659052,0.55739882274524,-0.008250383910539224,0.03692095149206884,0.03327018644518914,5
apabetalone,0.10029788806674085,0.11643490450658289,0.22942593927499183,0.0007654597203324816,0.05817209215673651,0.11404674834841831,5
apafant,0.0021740875662094104,0.13501413420219135,0.28189656665532614,0.006494877117455093,-0.0018624500267525757,0.003349204361409188,5
apd668,0.0023559184409189084,-6.62989628474886e-16,0.0013440860215053075,0.01626755808313706,-0.0014924058321712356,0.1379998146836164,5
aphidicolin,0.5443261122094969,0.6437895691799433,0.6602517755685626,0.669105457529557,0.6680851194044279,0.6378722657121625,5
api-001,0.003183102383858231,8.748816002228192e-05,0.001679973017331154,0.0029998748512615222,0.01925046343140379,0.01529845038885024,5
apixaban,0.06731309762872739,0.08408871696296044,-0.0007693450231385619,-0.0013440860207459644,0.31367205710358304,0.5333804048362586,5
apocynin,0.003250236361075122,-0.0016193144529005844,-0.0013440860215053487,0.0013440860215064847,-0.001649453755221918,-0.001344086021505788,5
apremilast,0.02199005063994175,-0.015590146484621863,2.0156402588678013e-15,0.013353397018985226,0.006110534331763989,0.0025294186076615217,5
aprepitant,0.0016117631446051447,0.0011242520493127894,-0.008139459850128466,0.002737355333280629,0.06265930553294471,0.6580336305346197,5
arbutin,-0.0016703471770846555,-0.00018410493097175177,0.0012353483882399478,0.006958177303371961,0.03742676511487486,0.001746339059270708,5
argatroban,0.002519892682730091,-2.2467379519330866e-16,0.0014385590150512253,2.834565264800415e-14,0.001344086021504755,-0.00014932472755738006,5
arglabin,0.11141576374031326,0.007624330864723163,-0.0013440860215069594,-0.0014488175453212073,-0.01106990454438229,0.608140729412157,5
aripiprazole,-0.016649519867864452,9.063405263906729e-05,-0.008086091282917676,-0.0059126819492064855,0.10314428405397388,0.008434694970547892,5
arn-509,0.0006810331281396247,-0.0003970626334980007,-0.0009324121523355457,0.0013440860215044028,0.008800761735913137,-0.0019895968549974146,5
arofylline,0.23582363774495033,-0.0007149011201063391,0.05483304559083298,-0.00892433731007526,0.3752906721113435,-3.061868250262001e-14,5
arry-334543,0.028289658837328212,0.39165827105563333,0.004175962605772457,-0.004263554102942989,0.002410390238725773,0.38814338297349504,5
artesunate,0.00025101860863056347,0.4635272659405544,0.005155072548044398,0.0016882542090493982,0.5557869793445539,0.6126974763951878,5
