cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
BIIB021,0.6997020440471855,0.7630862800863012,0.7061392515901258,0.6840414296655366,0.7006811272380846,0.5661587720772974,5
BMS-299897,0.018761102860825465,0.02270826912120448,0.0755459198445833,0.046546986933415524,0.11064425780118992,0.17305168726124764,4
BMS-777607,0.01547155052443797,0.05378839885305463,0.07060737668936273,0.05939540194457676,0.10256290453641179,0.5687455051509802,2
BMY-14802,0.5857750053704689,0.6881701177767192,0.1240858411088384,0.18194001186173142,0.3979269406072833,0.6211520706660315,5
CEP-32496,0.07021713039498631,0.06222643298121737,0.15162975053004193,0.2538634569942186,0.2683027216602688,0.67577714188312,5
CGS-20625,0.054501947378744156,0.013939717653431964,0.055449566626504895,0.016467270494176543,0.04041583774645782,0.10305668413236571,5
CI-966,0.07961815965703718,0.011999425593320071,0.018827346427937645,0.06861196727282916,0.11897903882615558,0.17541092259986737,5
CI-976,0.062021654664836036,0.007219498071301148,0.07668008116413086,0.05136815031709117,0.06033895831582094,0.10101724854530342,5
CL-218872,0.0052200374531835205,0.06530100311020202,0.05530135335817759,0.04749471125556894,0.031917175693724494,0.10528147094809792,4
CNQX,0.0025141733680779325,0.005927865261938786,0.037517535748643374,0.05201878263143639,0.013984526044439463,0.05736660222103916,5
CP-724714,0.01524053863468669,0.02377532292863347,0.05927038676716449,0.07667600661268179,0.15292255083265618,0.3682084115553812,5
CYT-997,0.5569578745084853,0.7398045266048363,0.7164268985775262,0.6886197194280217,0.7473973539932939,0.46861178047390883,5
CYT387,0.03514461738911149,0.04860188013113284,0.03571006939579889,0.18658354114713216,0.4113395350574873,0.4997315933013907,5
D-4476,0.04527450101338414,0.05878573696844032,0.0378199632006127,0.10465641841090159,0.13150851803076577,0.15578677370244798,5
DMP-543,0.04454651059616875,0.01832240559649565,0.006524827911494672,0.027280406194252198,0.034643809483781186,0.06897046942568671,5
ENMD-2076,0.10706733867578244,0.07755709042001738,0.11223208364855651,0.4334235455369068,0.6535098349631538,0.6316189045177318,5
EX-527,0.0013047437585810757,0.014169340226213491,0.024349986457078275,0.020971307685841576,0.07427964498865197,0.1830827425817479,5
FK-866,0.6652356935376913,0.6613288057945026,0.7229110159993275,0.70535851382779,0.7265114951385581,0.72429850000467,5
FK-888,0.1669728767967721,0.21062192365528126,0.07021239037238365,0.07995135055619379,0.23291581439659279,0.36308229893431215,5
FPL-55712,0.028251480381443393,0.039917469902023966,0.03824314447962491,0.09487436605116423,0.05907337228090821,0.07221684786161936,5
GDC-0941,0.012395077381452735,0.08769362875582579,0.18390289491626738,0.3944344312439874,0.490836205366733,0.7371984831927672,5
GDC-0980,0.10900024050360989,0.2446025969719895,0.5176292882027143,0.7039619817497454,0.7751550431038509,0.7429980526212558,5
GSK-461364,0.6277378183754099,0.6945114857986121,0.7272907618593965,0.6969334155248583,0.7291148649910804,0.7631895798892283,5
GSK1070916,0.7763156131207561,0.7902939748008256,0.7867150242371599,0.7935341188227931,0.7632283173153259,0.7158282664126201,5
GSK923295,0.03686664658578273,0.021747714048212803,0.056978153866270656,0.4252076153249834,0.5856199272418205,0.5516003530499594,5
IKK-2-inhibitor-V,0.07094001886669095,0.2546803286727003,0.4905789599036118,0.6101340399002494,0.585519499472293,0.662178927680798,5
JNJ-26854165,0.6058579090662856,0.5951622582121476,0.6412677108726312,0.6895195415020501,0.7440785559509466,0.7124138389980106,5
JNJ-38877605,0.019183268420708527,0.01655440051556502,0.012666251039068994,-0.008275542417364829,0.06041664331680163,0.13606008387271523,4
JTC-801,0.05989010386019969,0.09137234161786545,0.11415669627429553,0.07541816105802908,0.33751522411200463,0.6075549422324339,5
JTE-907,0.021826122895009667,0.03629785554839493,0.12723012225989333,0.2501005328439202,0.24576396088430608,0.5486350135896214,5
L-655240,0.16880162655159853,0.1693849762298374,0.6754392693360233,0.6618317268626188,0.19457444870968646,0.16784360493896344,5
L-690330,0.03191733914277975,0.06412296739424847,0.07777552840744581,0.071991661763195,0.05368254223990586,0.013144316175852504,5
LCQ908,0.07113580748503273,0.06180870389569148,0.0924761364379314,0.10347510203891022,0.16487660763820786,0.3224574448709686,5
LXR-623,0.02752852186014365,0.04055657905797304,0.036147330643428885,0.07699914539493963,0.05908029551589192,0.17301609039199753,5
LY2801653,0.0716150167652031,0.09366828714730029,0.17868753911102392,0.4649132202265871,0.5827783887659129,0.6669692458927587,5
MDL-73005EF,0.028050799966376196,0.04835105588089701,0.026363235170500716,0.07280884866485471,0.02218888639823662,0.08540989520580572,5
MK-1775,0.18136371384273398,0.16195069442498622,0.33887815573425983,0.3742104476636125,0.561428626467539,0.591991953636508,5
MK-2206,0.09521738724350173,0.10808263750735521,0.13308748260435055,0.14914974968944678,0.4202022331810922,0.6507001106783603,5
MK-5108,0.15257735810287015,0.15948716691417525,0.3012451315531396,0.5830939154921684,0.5770300956410472,0.6567244926074327,5
MLN-2238,0.11127217069685337,0.49283359952179473,0.4019471802702981,0.4788929595486938,0.5851635891544547,0.6015495904433672,5
MLN-4924,0.282870819206665,0.4473794446468099,0.49068077699010904,0.5375922202919667,0.6273979494148524,0.6482150312421194,5
MLN-8054,0.17617145105401288,0.37094859994209234,0.5141688148542501,0.5984922174899829,0.6853416318753678,0.6887408001531752,5
NF-449,0.056006927904956705,0.03890900090597477,0.040608777681265,0.023668228772637696,0.025393526950414226,0.06874427928306574,5
NVP-BEZ235,0.062482709424939525,0.11792736090485398,0.25261009461365314,0.5963397919060027,0.6790883045195999,0.7534582784611505,5
OCO-1112,0.04745411751520076,0.06636609552896784,0.11080281505972896,0.05437158508223823,0.12975232798154426,0.18822747672018456,5
PCA-4248,0.03751405661875275,0.020975522336480895,0.02679867512865776,-0.008356321275463027,0.030445387000663134,0.22195873845349173,5
PD-0325901,0.4672986424388467,0.4797256157359411,0.41759169492000336,0.5482587888892002,0.50039401729758,0.5281453085451167,5
PD-184352,0.08078143825828688,0.12044180279637984,0.14199158003866738,0.20411571726115424,0.28111804991267153,0.36959444786909135,5
PF-04217903,0.04663833160544332,0.05061447504833422,0.03902272642364127,0.04120223785106522,0.022005730056880272,0.12045248535963463,5
PF-562271,0.40886607217910276,0.26178901995946463,0.374343950516966,0.4765278984187471,0.4756930006444563,0.6609942139034436,5
PHA-793887,0.30797574182521226,0.5445189460804917,0.533634102944885,0.5543146347614111,0.5886402322844574,0.7200899086553281,5
PI-103,0.06618809950778484,0.11762759533749895,0.35247949881849683,0.538376752407371,0.6319712890059496,0.7020909453893356,5
PK-11195,-0.055557641476832266,-0.023081948686336593,0.07344006556642102,-0.0137598886678435,-0.01663150176991977,-0.013832623497436185,2
PX-12,0.008758919648444432,0.02760886874573865,0.06323225176758479,0.03805851709677118,0.06872863487349043,0.4548954393043608,5
RHO-kinase-inhibitor-III[rockout],0.11216561825772647,0.0862838689792373,0.23462693920629138,0.38766228156201255,0.44723402168735465,0.5026627719091783,5
SB-242235,0.04732801656906423,0.05356119299130451,0.12032359410462606,0.11454514462906405,0.26973730234339244,0.29693908954206244,5
SCH-28080,0.02325651227735904,0.00864554437875349,0.03432731373812659,0.02285808185528688,0.02560510007752155,0.05565395967011311,5
SGX523,0.0634745416421493,0.07724686411312542,0.02387045027879739,0.07003437100133561,0.09202269373383022,0.23862121381938411,5
SN-38,0.6944115250263854,0.6574204236599512,0.6258443311197661,0.5847208990632033,0.6282919340226214,0.6220635443227138,5
SR-27897,0.05806274342234302,0.03343790570390503,0.0402957960902986,0.031043131870697786,0.13109954514462907,0.11567845367853774,5
SR-57227A,-0.007803057898325348,0.02485802114563778,0.01480994377352499,0.04916035052817395,0.06232006594001886,0.025470418055983636,5
TAK-715,0.042836401505599295,0.0718466591013104,0.10360909523942952,0.17070207206702345,0.17567482277452437,0.3973998057291229,5
TG100-115,0.019802938814013654,0.04347712180223598,0.008237155239242717,0.022255246714673986,0.0450768210559743,0.05755031895915641,5
TH-302,0.2291335565580431,0.3165353470256942,0.5172796122988409,0.6381708649724005,0.6546058542781623,0.7013764862189096,5
THM-I-94,0.21754032521692024,0.40082869838512336,0.5378207921208216,0.7336770900464196,0.6156625524204471,0.6326839385618351,5
TTNPB,0.24980291546414862,0.28665225979993836,0.20594470051463104,0.2865614288249414,0.3543409850841062,0.5209962570166344,5
VP-20629,0.05571886061998561,0.05605825090830975,0.26556262667301783,0.05801428077745711,0.06626048408940197,0.11366492476673484,5
WAY-362450,0.022837884222029196,0.05300254747027562,0.09363842266991697,0.07034346483977323,0.098611558650191,0.1425979059841034,5
XL-147,0.02728408379799565,-0.001783521066248237,0.03407980516872613,0.23435675791793925,0.5132607736277285,0.6661644577694341,5
Y-26763,0.026897351658307415,0.03631451567709938,0.02605351088570708,0.018900898502806653,0.02284059280637358,0.02807769901089972,5
Y-27152,-0.02062320789785835,-0.008550066780614008,0.0340402971970822,-0.023478546144003288,-0.0383441910205759,0.009639898381387355,2
Y-27632,0.36110474048959995,0.26297544995189925,0.42285591031783837,0.28855091905068786,0.5418534539120364,0.5628908417159348,5
Y-39983,0.05719758422296319,0.32572600567868715,0.3908276593161292,0.5123514715084947,0.5147595080650433,0.6801017820616997,5
YM-155,0.6444623927073702,0.8180162071413227,0.8170926499294835,0.8063151227735903,0.8305415534198213,0.8446916767071087,5
YM-976,0.0733582242894636,0.09590873004754033,0.10975083359018184,0.06120752659549628,0.11699876012216649,0.20560052350397415,5
ZD-7288,0.32879236833011105,0.26696008107073144,0.06289380714879468,0.05785476617445151,0.2264265133047531,0.25787888658503555,5
ZK-93423,0.11132691445543444,0.19832957400506224,0.317764530621013,0.3847767636153063,0.3955590191188695,0.3865723682367116,5
ZK-93426,0.04842079025283234,0.04719322947313365,0.05841790654450017,0.01967972157620929,0.0597088388579114,0.3735929488077559,5
abacavir,0.025271115282953664,0.03496881625524204,0.0055715463214622615,0.03290045018539793,0.05712312150335771,0.09063127527622891,5
abiraterone-acetate,0.10120651087636715,0.10787862973652013,0.11070311113601763,0.09086145824577134,0.15003611056628094,0.4303196479774347,5
abt-202,0.03636395901631689,-0.007749388233536009,0.02245118710713852,0.03389914726292882,0.013082333959109715,0.013902918266132422,5
abt-239,0.06200578843154286,0.05363065883979191,0.07660051649901464,0.056992082060765684,0.09496015345531303,0.440173045849795,5
abt-724,0.021288001905348988,0.06685583559827024,0.07187567130861983,0.021007266477999758,0.015959352554942234,0.09604174255372805,5
acarbose,0.029869042281935612,0.00849860367807074,0.023687352312103636,-0.004795980554232396,0.022468174133953505,0.043588302184613376,4
acebutolol,0.07478668730794735,0.03304324628503647,0.007520699655355992,0.03135931239317437,0.058766216481268736,0.025252306966665736,5
acecainide,0.05383382601548563,0.10204144367545556,0.047617403121409954,0.009015126042571474,0.08336727236216575,0.052611612354880585,5
acenocoumarol,0.047966740452240184,0.04214362268486088,0.03785602706716355,0.008226250852270075,0.026791950367526875,0.051713436446337344,5
acetazolamide,0.08818036836747084,0.13543416739051248,0.19584082864001046,0.25428631137512026,-0.03700446916416823,-0.008387411620760832,2
acetylcysteine,0.04479686784910383,0.060535015457610655,0.04200199407847423,0.04397269933779783,0.014386248797481951,0.047022390185584725,5
acexamic-acid,0.05120856566449046,0.08270010834337377,0.2054917715075607,0.2465969673195289,0.2807887584409762,0.2391184958950937,5
acifran,0.029120749157069872,0.04027475786189956,0.04231240718428647,0.06334450624375391,0.033938538485247555,0.0734734208486275,5
acipimox,0.009870536673298028,0.026185157424790086,0.05365412545415488,0.062430394052322376,0.05184844536598578,0.05947696302315372,5
acivicin,0.12014523616053499,0.12408546751099778,0.1918551234273866,0.6753909584652601,0.6848243156154558,0.6514429866345373,5
aclidinium,0.06294040180447757,0.03271827453837317,0.05705149579235432,0.02943545863804907,0.028415443133738685,0.04352758086058263,5
acrivastine,0.06346197941475898,0.04369679733251142,0.10109333408052901,0.02904348445365986,0.023873310637264517,0.038794201294516516,5
actarit,0.0331231728730608,0.047805276135503935,0.01287791756563647,0.04130387981357468,0.0007137469995423429,-0.0028489987577871804,5
acy-1215,0.06174147963424771,0.0650305883231995,0.18708559827024202,0.24524785881737604,0.4272126448859126,0.6077670757563021,5
acyclovir,0.019456648640570857,0.04701666946865047,0.026574376325104843,0.04223557445337966,0.09838493653506683,0.10934349519459778,5
adapalene,0.1642118019557847,0.20851188975127724,0.18516082219544772,0.21670392137633443,0.28033477868997914,0.2816726675819814,5
adarotene,0.05840137484005342,0.22963199445207205,0.4177002717924291,0.41684190740377525,0.4238338260154856,0.3655994027104523,4
adatanserin,0.0621364659512268,0.035259206851784394,0.04037662164812687,0.06575934928596114,0.055850997506234415,0.0583345475263153,5
adenosine,0.018827661651115657,0.02018144012627607,0.0138312108306014,0.043674463186602785,0.05054732083648557,0.03405629185463308,4
adoprazine,0.09647671551458432,0.025283175488245678,0.09261845386533665,0.0833124819038546,0.07293148215603314,0.22533019044149927,5
afatinib,0.10021016046027253,0.32750379435306864,0.18897010750277862,0.2526008247172331,0.3916223135980274,0.5064050547787834,5
afloqualone,0.031183324460384618,0.04981777765324516,0.04086114302259333,0.03529716205740331,0.08842757338862581,0.13821975958978958,5
agi-5198,0.06562777279647324,0.05206412806933976,0.04850110211362978,0.0026750422632557183,0.05344820299438669,0.31654489712049466,5
agi-6780,-0.0039839773226110755,0.03752519450437576,0.0011416799760897382,0.05468165961500743,0.08159340646511062,0.21029761737977154,5
agomelatine,0.031338297514640366,0.042481623656215266,0.045204719941718735,0.0860626056581393,0.05751096276163524,0.06513447187275258,5
agp-103,0.006130507065669161,0.03760419877273109,0.009944742544388093,0.010801262293703942,0.04512612429600157,0.047179021080258156,5
alagebrium,0.08644697946145871,0.11456015859228333,0.0248070483902603,0.03554673708985962,0.0645588976995713,0.1336114886005959,5
alaproclate,0.03789162393641365,0.0632523443264498,0.04760303127947921,0.07504303380126463,0.05941349808998104,0.11371664471779352,5
albendazole,0.044195492075055805,0.12014392856809289,0.5145966077316073,0.54755408996236,0.6188512216649388,0.6842837779147637,5
alectinib,0.08477580627083975,0.07984649798724164,0.5618080851242679,0.47608994835009855,0.3554996287371459,0.33086908197670617,5
alisertib,0.2509551379043029,0.5249568144246126,0.7312264633360419,0.7554093931837074,0.7467984066052098,0.6862328495241297,5
aliskiren,0.04306294189619584,0.008782491337200072,0.0020001844639337984,0.030332793951450963,-0.0036742296879524036,-0.007410745140893085,5
alizapride,0.053562185360568615,0.017404323928007694,0.04216276957419186,0.01814277508476001,0.038941538942904905,0.03617097238177963,4
allopurinol,0.05525165317044467,0.018911055694098088,0.02220896728216911,0.04040709322200118,-0.0010292970756629028,0.05944569755386814,5
almitrine,0.08203455546526942,0.1472438870053331,0.1659173694976043,0.2587716920246201,0.240537385468912,0.38652032138754233,5
almorexant,0.09116061671663538,0.046667530611673065,0.04069692342178262,0.04409532115404373,0.03323354768509438,0.01692751968393623,5
alprostadil,0.03422777326347054,6.277611215407179e-05,0.05143901715748083,0.022850621573407306,0.07969682535234947,0.16333352013225363,5
altanserin,0.027980878795520563,0.0946613685822896,0.040392686355272864,0.04749335696339675,0.10197622750240504,0.22058365322648432,4
altrenogest,0.1904945618164327,0.19178007696115518,0.12898792344980248,0.22476393286446805,0.25021004371094735,0.21791011702952356,5
altretamine,0.09658101936170808,0.10060563712441742,0.016311351770386767,0.056512907805392885,0.005632804692388878,0.2545942260453734,5
alvespimycin,0.6853667796800134,0.6338885113994042,0.6420439888107448,0.6076216878216444,0.603948742376269,0.558644295160974,5
alvimopan,0.4829711769265974,0.43018940243025394,0.05570471060177272,0.25173687971083525,0.40549701355226164,0.48259484715178347,5
alvocidib,0.15359087066976754,0.3442225428937021,0.6578827860124968,0.579589579422231,0.5793175418196084,0.5882116455116889,5
am-24,0.04941503918107353,0.0650194037378464,0.0639958624039153,0.04200153875610599,0.0750501204853036,0.04718200986298299,5
amantadine,0.10660152054321126,0.06074849159871856,0.09984780557968376,0.08319559247947547,0.06595800993770257,0.08797432915837747,5
ambrisentan,0.01498253430095174,0.017241073346596057,-0.028760752612849896,-0.023369292125491516,0.08726215827472517,0.010444231182343767,2
ambroxol,0.10351470341001429,0.015981418177402933,0.1216580388915352,0.047086345465923204,0.0785347959688793,0.10947246817413395,5
amcinonide,0.5934587804832488,0.53644462112509,0.5826251552766025,0.5861355272866523,0.57849971279666,0.5754853619696079,5
amd11070,0.03280396854306182,0.014638660838540353,0.010136876908851468,0.0312201471975492,0.10372442022285111,0.13538718746205647,2
amg-208,0.034604640085180306,0.049817462430067155,0.04936458012272689,0.01706083573836943,0.10160014290117403,0.08243607974445907,5
amg-232,0.04876574948396798,0.08019701448625627,0.24205957484565738,0.6162167964919163,0.6163573276546461,0.5978650050902706,5
amg-517,0.1051759529079922,0.007813740461580131,0.08658860806784537,0.05921573640804356,0.12027331017026721,0.18808916379463325,5
amikacin,0.04050818646268224,0.07044922805346185,0.0438295413152512,0.02940759057412648,0.06624103365182549,0.08173958829517966,5
amiloride,0.01847827762055535,0.0027724695751258554,0.037017241540343894,-0.003888417999943961,0.0245876997580954,0.027653863935666455,5
amineptine,0.08810410770825744,0.1201839268869026,0.5225739606975072,0.597375510194551,0.04080318865756956,0.07017798434625047,5
aminocaproic-acid,0.019627476253187257,0.042868706043879067,0.03475332035080837,0.021980091905068787,-0.0032512702326580553,0.012432191991930287,5
aminoglutethimide,0.07716530303454847,0.0628110085273707,0.06421606330615409,0.06131801815685506,0.026639779297075665,0.05507950629045364,5
aminoguanidine,0.07561598111462917,0.04697785031802516,0.06072088038331139,0.01287866476131768,0.040040161767864985,0.03265158732382527,5
aminolevulinic-acid,0.041706349762298374,0.02401430879729515,0.038034326636592036,0.048070624001793266,0.03842825053471191,0.06414506804150671,5
aminosalicylic-acid,0.049037168315167134,0.02410614381648874,0.02547070992929661,0.02873463578880514,0.03542439547199417,0.06883103570661361,5
amiodarone,0.031336476225167414,0.012143529285400731,0.05413193374242297,0.14556505505898176,0.28857345167044934,0.8392733638749568,5
amiprilose,0.05379477336620994,0.049340237888425,0.08537313084330372,0.03376479213950143,0.005683298775533077,0.02332367816414021,5
amitifadine,0.0246262036855427,0.0562234862282496,0.006109503862067677,0.017487297673419448,0.036680548161431625,0.05315781239784434,5
amitriptyline,0.05370320687046429,0.06251542258585746,0.08856454369693743,0.048832530097976036,0.21234540054358486,0.5987694270877114,5
amlexanox,0.0027302530191375494,-0.003293591863039032,0.024459473974240427,0.02645385599671234,0.04333873882708958,0.10979309684590023,5
amlodipine,0.028339532722500865,0.05243904517731888,-0.030697950815844286,0.018269903424958205,0.01285616716635378,0.2663812145665798,5
ammonium-glycyrrhizinate,0.12478857864701542,0.08744949424192328,0.05602819963200613,0.07171745262312385,0.06538133832086451,0.10366230958185062,5
amodiaquine,0.05011253467454958,0.0010234362595384198,0.04544023835542231,0.03576941307779241,0.10148202760888042,0.7024824992761541,5
amonafide,0.03125222991211111,0.01722936338927961,0.022633946500789225,0.2857384745066174,0.6807673466147366,0.5193139692902575,5
amoxapine,0.1055946276630521,0.07440572258492346,0.04672345353843854,0.04646275229529173,0.06341004931491495,0.3094833842360391,4
ampalex,0.035122388317595524,0.023996002503105532,0.019131151521944202,0.013468237178589108,0.02445448877805486,0.11873531293489123,5
amrinone,0.0244644007957634,0.019495456116263646,0.04798808222888472,0.056021381471415096,0.04422316166512558,0.1007340613821252,5
amsacrine,0.46938922590527427,0.6889812453884017,0.7063246728683907,0.6999975132393734,0.684134140304669,0.6436969024069041,5
amtolmetin-guacil,0.020503679938729955,0.06340087281795512,0.04051004277695275,0.010257899259342281,0.011540670794922806,0.0808959226465671,5
amuvatinib,0.06140385226073393,0.11043931603575331,0.18571441247069592,0.312703353974614,0.35845855865953097,0.4002186714860788,5
anacetrapib,0.010775122119794148,0.021559000438977464,0.025927643438220925,0.024026672550832656,0.07875388775252878,0.20875162281562012,5
anagrelide,0.049076326038835494,0.06171837494279283,0.0667262671971756,0.0723701514005249,0.01700206412806934,0.07684898241288166,5
anamorelin,0.056132701952982714,0.12532511184585354,0.05955554699393838,0.04266997534254252,0.03819589602772096,0.10883681479821047,4
anandamide,0.0021368395490674063,0.06365110164663249,0.0647740433560294,0.024506850850402086,0.050092208617034194,0.2570548581729198,2
anastrozole,0.009212957774104066,0.02813048138081762,0.03804670206506207,0.07154874984822587,0.04366359382442769,0.0590903593077232,5
andarine,0.15947433616333698,0.11842394248461244,0.12072629755200015,0.1551780660707781,0.1630258856603809,0.27332344466548986,5
andrographolide,0.1355980834430777,0.14067108679611834,0.052590842649929484,0.05470252271941868,0.20107498108660932,0.6211836046587651,5
anecortave-acetate,0.0778938188237272,0.06894905759944707,0.08272888705203285,0.07407737678276219,0.07503717298514015,0.22885777130208187,5
anidulafungin,0.017287376128965977,0.02952500537046896,0.020628344868166663,0.04280582485733232,0.06619129843929503,0.3801057165139585,5
aniracetam,0.012592698964199987,0.00804799798257166,0.03640243959389915,0.0487242917985934,0.030178042720913074,0.023053298401935235,5
anisodamine,0.047925971587884225,0.05509929530107316,0.08716059803674334,0.08553750221823718,0.04118576452128107,0.060713128228118834,5
ap26113,0.10026184538653365,0.1477066112807868,0.15616825212250274,0.36484726853278787,0.5962992682152297,0.44785733465960564,5
apabetalone,-0.008343280375839427,0.044982791149467155,0.04823401468239513,0.056174159638357285,0.24981301428077746,0.48561410145049366,5
apafant,-0.005696841697254989,0.024942384208019277,0.0164126084601231,0.056040960333249276,0.04338204115180214,0.032612487974819505,5
apd668,0.08146837961276585,0.06828824474394538,0.07920625636283822,0.05788523774832581,0.07489645502348996,0.3891238546891199,5
aphidicolin,0.24737901267430673,0.47039256960594766,0.6816543029131292,0.7839323274211475,0.7786868853148029,0.7171448252029103,5
api-001,0.02707043253289996,0.06806289519646577,0.02298183613998711,0.041884637656794343,0.03708755965890517,0.10235915361409212,5
apixaban,0.08498483426265796,0.09149588575378034,0.52249531835206,0.4510399913138502,0.04391078717065015,0.07126874994162534,5
apocynin,0.29037275724546313,0.2940922739966563,0.07385653375923487,0.05827616118878833,0.2730986204899736,0.3065550659867186,5
apremilast,0.011982275117449823,0.01182220011768332,0.0467761425088963,0.019346997674353442,0.0415059962453417,0.0863449288763111,5
aprepitant,0.04663266926317166,0.030163320631006754,0.026865467417598328,0.05751392819449504,0.02070401010582159,0.4029095099330326,5
arbutin,0.04187480736361344,0.01087523466614363,0.04051333510792308,0.06202556576722986,0.05913353320817806,0.0614855417635686,5
argatroban,0.05045365285288651,0.02693548198791411,0.07210767556763523,0.03515964302726331,0.03047156219937049,0.013949991594048586,5
arglabin,0.043730491187760935,0.05208652058991099,-0.0024848809623880374,0.00991027814359233,0.012360274407613924,0.20288165354404253,5
aripiprazole,0.14373463578880513,0.0737775645156771,0.14676886902593703,0.19801166559257288,0.36715221543519483,0.5922403144759822,5
arn-509,0.030421908711367646,0.03734043869726433,0.04178962705595561,0.05947121895635443,0.06728181886108697,0.05611473423183614,5
arofylline,0.012238388112116711,0.008986755956550572,0.019781410238448822,0.040426695433700394,0.02977163831993051,0.10739846311188322,5
arry-334543,0.055492098405671215,0.14187494746280366,0.10479552523186417,0.16178968543061822,0.178598260902052,0.5812044093885138,5
artesunate,0.06541308246238337,0.07353013767080427,0.09247105784228568,0.24572506000915315,0.5398728716598018,0.6454515747148981,5
asa-404,0.019723199024909637,0.018884997244715925,0.09057545742385609,0.06406916930520141,0.09677242988035528,0.19043371206814425,5
asc-j9,0.10990702083741957,0.07873112163411695,0.459491031316839,0.33401393519945455,0.07599224083984794,0.4497962257278153,5
asenapine,0.00685291686514052,0.006986804991267151,0.29341664565178815,0.17371850103206404,0.05911254167950909,0.3372666297738799,5
aspirin,0.046244372682525896,0.05068856417009909,0.030224812500583745,0.042129064044009824,0.04828391334398087,0.1188624179252244,5
asymmetrical-dimethylarginine,0.07254107241260146,0.09056623422716617,0.06637238831759552,0.048143837503619225,0.02530798471984832,0.04308650191001896,5
at13387,0.5595164943446627,0.7019961799620797,0.7719691524932986,0.6646454439743338,0.6661802539531322,0.6505470523130377,5
ataluren,0.06954791158807103,0.04379131758618435,0.0415773184080996,0.03412694854623741,0.048763764745439774,0.08939646436343598,5
atenolol,0.030018574817637554,0.040989532255503565,0.029061347100413762,0.043378375222991206,0.02810723659017251,0.02452025367293377,5
atipamezole,0.04629939663948742,-0.0229659465568289,0.04056504338404924,-0.020746868783098435,0.026098891348408006,0.2655157751688195,2
atn-161,0.03462195401010582,0.009425780118990913,0.07298570054265086,0.018094324114806618,0.0010984010012422129,0.03668239280076961,4
atomoxetine,0.046078343467174765,0.06392557931015158,0.03906671756937245,0.049422686261873405,0.06649913138502059,0.162526887369591,5
