moa,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,moa_size
calmodulin antagonist,-0.27005078614270345,-0.23882564490140915,-0.03236833786360156,-0.18776438067562745,0.0005608824363019127,0.229942365261487,2
cannabinoid receptor agonist,-0.16915317522559684,0.009648325190528521,-0.05455778733927604,0.2078937500651202,0.04086574680073993,-0.13782026808038864,3
cannabinoid receptor antagonist,-0.1486305676596194,0.38569102390253596,-0.315654707613543,0.32587188553877117,0.4333346562244897,0.18028683149325128,2
cannabinoid receptor inverse agonist,-0.04227761116763642,-0.003339773354794608,-0.3180123806222435,0.0016936518902065899,0.22660856247739816,0.2121143582040383,2
carbonic anhydrase inhibitor,0.05097802022005361,0.2588847652927681,0.11831406430473845,0.3577049736437716,0.41481944818580696,0.08298970357521286,5
carnitine palmitoyltransferase inhibitor,0.7984277965421498,0.6741535281916886,0.8186684995148034,0.7138699986665725,0.4910604454174793,0.3128034674264979,2
cathepsin inhibitor,-0.05275678224637923,-0.11832746285748938,-0.6921658034509196,-0.5853552202748405,-0.17110941515684397,-0.3028602428711093,2
cc chemokine receptor antagonist,0.002488323144144679,0.039625038794075834,-0.02552670751961502,-0.03491648283747743,0.01365457813410768,0.25265523571637544,7
cck receptor antagonist,-0.06978125117273759,0.10384244858021585,-0.1200190660224538,-0.010871589765130626,-0.008135195261661426,-0.08028939825337977,4
cdk inhibitor,0.28265430969256594,0.5241875428842094,0.3721475452115613,0.4863927766864901,0.5725060838359441,0.5891958191488378,7
cftr channel agonist,-0.2062274925581519,-0.3644963173871097,-0.10520918245677746,-0.25857359319598444,-0.3942714364268265,0.25261098325114434,2
chelating agent,0.26276973370201023,0.19917970212003258,0.29871916024264605,0.0757307773671352,0.25850967296842847,0.18405437340206748,4
cholesterol inhibitor,0.5829221712379048,0.6297596423838874,0.5904057377418622,0.22086733192872732,-0.11785983013667314,0.12084447876547323,3
coagulation factor inhibitor,-0.17625827143549028,-0.08858193639303694,0.00039048703115947096,-0.08756286806080663,-0.14947768627975727,-0.06668811608393324,4
cyclooxygenase inhibitor,0.06978672301948853,0.02996711386241253,0.05767361250944794,0.06115678987934413,0.04603749161449419,-0.0016678964871620437,27
cyclooxygenase inhibitor|prostanoid receptor antagonist,0.1552466646006472,0.07919286459743463,0.013106880819359288,-0.13224041451213941,-0.04921318999749119,-0.23329557673779366,4
cytochrome p450 inhibitor,-0.10012272449550726,-0.3913849581656159,-0.3102106098390853,-0.19518439522274736,-0.07520788415032399,-0.047299095271226055,2
diacylglycerol o acyltransferase inhibitor,0.545698806717056,0.6053176070057277,0.6594463735631558,0.5505862456548001,0.40063372339891246,0.18871528738625887,2
dihydrofolate reductase inhibitor,-0.39431299628173927,-0.17781389777938086,-0.4483550902100552,-0.49387425299087545,-0.40711097312458816,-0.5478929329164236,2
dihydroorotate dehydrogenase inhibitor,0.21208948703342742,0.20699594012899009,0.27325709968172174,0.3870112224485966,0.5357686940032174,0.5927772250121958,2
dipeptidyl peptidase inhibitor,0.5168193035352278,0.3084516238020665,-0.23680331888816156,-0.12129214388794433,0.37318864884463016,0.4211422825632292,3
diuretic,0.4042298800840141,0.19125341829806658,0.19551675699203586,0.1104117738717758,-0.23335366839473715,0.18212828432982414,2
dna alkylating agent,0.26704079901689287,-0.12340467228766631,0.39882335270490854,0.6268909587647802,0.46834631698321816,0.6707342642974974,2
dna alkylating drug,0.28846285549919415,-0.04752070880742299,0.08953034671338228,-0.3320161883249176,-0.08172915220120308,0.25173073381709005,2
dna directed dna polymerase inhibitor,-0.286516800659151,0.17118949104630973,0.3361458233457978,0.6255394037629877,0.1584479419501312,-0.308279062601668,2
dna inhibitor,-0.11735953141789035,-0.10395688451874333,0.012242889372231952,0.21598685865680656,0.408824761057175,0.5250326127791052,5
dna methyltransferase inhibitor,0.09879526760858859,0.14443864167409184,0.3286148264255586,0.3799534225242941,0.3391819170846944,0.38465436892999294,3
dna polymerase inhibitor,-0.18154000217984365,0.07084620664473008,-0.3097199603319965,0.0762352905917737,-0.2025999611093414,-0.03844620341494998,3
dna synthesis inhibitor,-0.041596440509539076,-0.076062497477507,0.010638562213948563,-0.05374918632679565,0.02122216005479112,-0.1255554825819136,7
dopamine receptor agonist,0.100810395221226,0.045599765485348276,0.10552843238451598,0.005912269838889418,0.08302898056485579,0.051129509054019265,9
dopamine receptor antagonist,0.055775198413186206,0.07778799473863926,0.09926624027426226,0.004988236219659404,0.059772671105727454,0.2429412342480833,19
dopamine receptor antagonist|serotonin receptor antagonist,-0.052899256453221105,0.02234714373165586,0.03599393670984326,0.016141760024917323,0.15166326636811472,0.15138850304563495,9
dopamine reuptake inhibitor,-0.019922097513061145,0.3257336163149708,0.3891336546534587,0.48767937613857903,0.019674786525756514,-0.05799976281615196,2
dopamine uptake inhibitor,0.1212619398243739,0.11358378589673933,0.30815426596691575,0.03820158673193945,-0.14251120096624906,0.08574594144602773,2
egfr inhibitor,0.14370039816682406,0.23477343498756775,0.3216562480164714,0.4246785410980297,0.47281084049596944,0.29957607777288814,13
elastase inhibitor,-0.1141728822063764,-0.061080577300335046,0.034795666583195745,0.27713387318999516,0.20539524182977154,0.2923699501410518,2
endothelin receptor antagonist,0.04987519071832313,-0.1532433603448976,-0.1794124626790393,-0.02384880079916674,0.1683206318221819,0.03277942826985622,4
estrogen receptor agonist,0.036606505557255024,0.10851090805707445,0.05751843113767445,-0.007734347534277222,-0.11253413615266024,0.19275121205512077,6
estrogen receptor antagonist,0.5335504513809989,-0.07030745044104372,-0.30513104992954143,-0.23040514302619194,0.07544717525861058,0.5547158903929654,2
estrogen receptor antagonist|selective estrogen receptor modulator (serm),-0.22596971141187958,0.2667721233351327,0.4099533159905815,0.5986589395774733,0.45724316273071425,0.7235235920077238,2
farnesyltransferase inhibitor,-0.08170889908880896,-0.0936115244658183,0.17318705669244197,0.0516964791310408,0.06367385557546107,0.2627323883675956,3
fatty acid synthase inhibitor,0.5594260853297576,0.472817689091779,0.27972873004673315,0.3834900017961469,0.5001479179624854,0.5171388310213422,2
fgfr inhibitor|vegfr inhibitor,0.19914370891921643,0.04404513423657532,-0.09596240741371619,-0.051897254204774416,-0.022267887332286962,0.4356244286251637,3
focal adhesion kinase inhibitor,-0.13317469565527124,0.22255442789815894,0.06676116558183738,0.07900961577972668,0.8771777510311819,0.8032465153817706,2
free radical scavenger,-0.015568965535407403,-0.13581988872026907,-0.1968665780456365,-0.18590015777525765,0.04178556542279833,0.33674785589196404,4
fungal squalene epoxidase inhibitor,-0.17335043297028854,-0.27896285801619947,-0.3617481679347156,-0.20631044873934062,-0.13240396132147228,0.08403145109335783,3
gaba receptor agonist,0.3055388047877421,0.3237786641538759,0.3015086695613398,0.2008938997976679,-0.08519419047080526,0.14215729831441423,3
gaba receptor antagonist,0.903390195409755,0.8610766689494348,0.8500197570287891,0.7771900082616309,0.7923270439809799,0.6846721518650951,2
gaba receptor modulator,0.6314400175224479,0.3079078921227919,0.33923512540598416,-0.03512346262194452,0.2657197224457284,0.3247715349412431,4
gamma secretase inhibitor,0.003931913484791493,0.01953441957916374,0.12299270290896741,0.14890228716173937,0.19500065954320986,0.28563339033472307,7
glucocorticoid receptor agonist,0.7403207975933215,0.7408611927772016,0.7670246658038805,0.7787952722913891,0.7687715035664794,0.7801820836753242,14
"glucose-dependent insulinotropic receptor (gdir, gpr119) agonists",-0.16575832528062348,0.06341998738687671,0.4240679916904874,0.32593509380878743,0.1915217427697852,0.4719064161040574,2
glucosidase inhibitor,0.49816990300866426,0.18108623880620428,0.1869324811572886,0.0034166883538867304,-0.2205083952662974,-0.25894610998001966,3
glutamate receptor agonist,-0.14197531297790175,-0.04831655076149947,-0.055462445871215724,0.00807027993898779,-0.0769736511690553,0.0007799789672013127,4
glutamate receptor antagonist,-0.01882029249474678,-0.029329784707073852,-0.13117159608784631,-0.19312938877215413,-0.10161735736218781,-0.034039277223782964,5
glutamate receptor modulator,-0.05065174780999316,0.06956089699866722,-0.11396157083139728,-0.4003766376485223,-0.018633448752659976,-0.04231923079613438,3
gonadotropin releasing factor hormone receptor agonist,0.012081684316776604,0.4064873411608686,0.12650246192385603,-0.605637366032393,-0.5398476474253904,-0.604213560524085,2
growth hormone secretagogue receptor agonist,-0.04665954178562443,0.04508085264900759,0.22928817802415552,0.2801443285958611,-0.15135595758178774,-0.07504445441100496,2
hcv inhibitor,-0.016121945745775208,-0.1391954269642914,0.023338960888898568,0.0026613526245984937,0.1228305609398006,0.19178802412941842,7
hdac inhibitor,0.020236664352451805,0.09341552125513726,0.1496244920771112,0.20814855295024043,0.27031009622335644,0.2937221088008905,13
histamine receptor agonist,0.49515196961377483,0.42908161969173825,0.5114869682928745,0.5580800891792566,0.7601896862020228,-0.15197923833546576,2
histamine receptor antagonist,0.07975622979298393,0.08898837108431534,0.061161473559751094,0.04908540879628512,-0.01150236299969433,0.025303396461681664,24
histamine receptor modulator,0.08409185922049868,-0.47320530790759946,0.20720584666380312,0.09355170168874666,0.09472966016799313,0.10957542569291107,2
hiv integrase inhibitor,0.3224266225640511,0.3046982420883792,-0.3013067237874678,-0.13260497441625016,0.1124825082765573,0.24481283255932493,3
hiv protease inhibitor,0.07858359799936712,0.06076044934749271,-0.10803095246656075,0.050350583716942496,0.07264709466761306,0.12618637288649115,5
hmgcr inhibitor,-0.04963879803280232,-0.0062175884349811306,0.04835501019876649,0.17533242323104575,0.24380052814966044,0.23318818993017593,5
hsp inhibitor,0.01314318753830209,0.04709937382761698,0.7402789382377101,0.7951124555561975,0.8798049192117395,0.8285537744133417,5
immunostimulant,0.47914707938997625,0.5559926559638919,0.22196287311823124,0.4617936741686302,0.23802464487689326,0.4520055673815781,2
immunosuppressant,-0.4257300222655459,-0.05647791282422141,-0.025112922808598604,-0.32356056271809414,-0.04219215005753406,-0.23632876865642374,2
inosine monophosphate dehydrogenase inhibitor,-0.2017842816936415,-0.12693398199486602,-0.47592392169807035,0.5796293258979827,0.6264189324689821,0.8170373630119867,2
insulin secretagogue,-0.17330844424620653,-0.09576698896189326,-0.19263496153137882,0.01014680930945433,-0.04972949809606621,-0.08490052531074349,4
insulin sensitizer,0.4234415376350242,0.033825507378513225,-0.18030281155060796,-0.19070880859368827,0.4329162479950297,0.7511810315671097,2
integrin antagonist,-0.01052834048455513,-0.04644126474482191,0.1069711459195371,0.053820538927125905,0.06509502514488293,0.1826675034831256,5
isocitrate dehydrogenase inhibitor,-0.06852798623069326,-0.22310184728286936,0.2512059089450505,-0.2030944648477967,-0.18764550156848953,0.1174897098384586,2
jak inhibitor,0.01641547063887942,-0.007986867554127617,-0.07781491673849199,-0.01046213739172926,0.18879424558736776,0.46404414664641075,5
jnk inhibitor,-0.3255639818649183,-0.2030709337750151,-0.3730666618902101,-0.010945695083890615,0.29771595232300274,0.137130378482109,2
leukotriene receptor antagonist,-0.016211738446389602,0.0977323889529457,0.048006343347828086,0.17505918181874588,0.061367223229219454,-0.01950474543856663,4
lipase inhibitor,-0.11521199564921,-0.021516883193510764,0.3398435968029116,-0.14493841356316986,-0.030994169093820727,0.27849457796084404,2
lipoxygenase inhibitor,0.051621437252170096,0.23231450321616226,0.18210650930661282,-0.1564805803675694,-0.13499261346747685,-0.4702283345256914,3
matrix metalloprotease inhibitor,-0.2708462768867384,-0.5088807556447941,-0.1732239337468012,-0.3218198486823243,0.07810712304304301,0.44342351587709383,3
mdm inhibitor,0.1322856035374812,-0.1135610743140546,0.3430531883023174,0.34590278950916875,0.7479027199695806,0.7775057460889543,3
mek inhibitor,0.21772113384181524,0.3920260920964044,0.6520279979962296,0.7813911242432448,0.8008600783109152,0.8286183970609807,8
membrane permeability inhibitor,-0.33889579797087227,-0.3894476835766107,-0.5059899457930714,-0.2740520050756875,-0.2985235012784631,-0.0822674401248341,2
microtubule inhibitor,0.057490742395980655,-0.2558669344760303,-0.18375871308211747,0.0026797326167711925,0.17900169013978978,0.28465791277563746,3
mineralocorticoid receptor antagonist,-0.09753969171016695,0.11567664653413638,0.0286732560694656,0.18499684554847712,0.24130365889450553,0.043929469062902536,3
monoamine oxidase inhibitor,0.0863808121310758,0.35981550702379106,0.27853367934546625,0.4834160374446098,0.4446445691350696,0.11444120667809504,6
mtor inhibitor,0.42127983982948985,0.6410060903333299,0.6889064773582053,0.6386641047064838,0.6132415317112815,0.563190237484718,6
mtor inhibitor|pi3k inhibitor,0.07131150307909272,0.22180448388117086,0.38490554264468424,0.5099002675320472,0.6046723370579831,0.56584509924645,4
mucolytic agent,0.0708287632126681,-0.2032686650283889,-0.14709741875838586,-0.22165029618128151,-0.24540895306979235,-0.4953889048299224,3
neurotrophic agent,0.4628910884783556,0.5455049387741389,0.3474950587673909,0.636442953961016,0.4485934447582311,0.2283752660562402,2
nfkb pathway inhibitor,0.13236930859737597,0.1420915049666368,0.12036313479312616,-0.07128100467612755,0.04139958606384507,0.011807271919053829,4
nitric oxide donor,-0.5268096770541719,-0.24658609205894194,-0.030992530113626984,-0.0063613504119752326,0.03663530478065938,0.2632236141456634,2
nitric oxide stimulant,-0.30974407675484733,-0.17318395940573744,-0.3573102087276398,-0.48146939725449744,-0.36417051153859614,-0.17605410133135532,2
nitric oxide synthase inhibitor,-0.19558723314036683,-0.009097510775416734,0.050096307646884525,-0.18647069848770126,0.04779769854310725,0.17857549675440945,4
non-nucleoside reverse transcriptase inhibitor,-0.23368943618956872,-0.1870593027245384,-0.01613318446710374,-0.12539903685900305,-0.10330796543203459,0.32046968021272093,4
norepinephrine reputake inhibitor|tricyclic antidepressant,0.8401020288584609,0.7127823011679958,0.4232539914728543,0.010778167894087226,0.11641091306799048,-0.016284555994997365,2
nucleoside reverse transcriptase inhibitor,-0.03420352745425073,0.11927268614922423,-0.06185944410240489,-0.10628605097907408,-0.019130059751364364,-0.015660689891250152,4
o6-alkylguanine-dna alkyltransferase inhibitor,0.18811207861672882,0.22445915702331695,0.431408620356813,-0.05099675165832601,0.32825682632323944,0.15458662168368456,2
opioid receptor agonist,0.4225239428665553,0.4660902607465297,0.5114834561924594,0.2535133589178142,0.33150388022707367,0.21873349678648665,3
opioid receptor agonist|opioid receptor antagonist,0.2754260558281141,0.23490812403848935,-0.12346508041480715,0.011250311259899294,0.2193165054554041,0.26358617997852235,2
opioid receptor antagonist,-0.1633508341297021,-0.0391029650673615,0.07414494695967418,0.1381891849722956,-0.10575543114134953,0.03141755473206368,4
orexin receptor antagonist,-0.1078453650284006,0.12383314853831649,0.7348639301082652,0.45625169678351307,0.6925015602506094,-0.2562578312522382,2
oxidative stress inducer,-0.3674876903807199,-0.45572827675163957,-0.5216292118717891,-0.42571655921395446,-0.23785489335682694,-0.22264633437532488,2
p38 mapk inhibitor,0.4941929175685448,0.5105943094373533,0.49431595815308943,0.431361441141236,0.2651910927982391,0.1192819346803175,6
parp inhibitor,0.15290754501020087,0.06836098601685683,-0.05632478359315267,-0.03840657409004112,-0.006175911510054501,-0.021802182817236032,5
pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor,-0.10899066097378603,0.6694590206367508,0.18008821693822813,0.01551669377422837,0.20139706671714724,0.04667101464698064,2
phosphodiesterase inhibitor,0.024939981485231563,0.07703581648865195,0.039225420301836934,0.013950355524071527,0.06564701026013309,0.09841397057351546,28
pi3k inhibitor,0.07274192350779705,0.08979293475442282,0.011804169495370876,0.16937595946193218,0.045928440893411665,0.2173271347102406,7
pim kinase inhibitor,-0.20440811345559765,-0.40338334681394544,0.3869900327760918,0.3461911329532538,0.2792022661944999,0.4745956313919496,2
pkc inhibitor,0.004743208680694697,0.17784727322631583,0.16146559716184825,0.179988063541389,0.1634211664791435,0.3419346235951636,4
platelet activating factor receptor antagonist,-0.15597987191838067,0.41149337202263153,0.19361354977705772,-0.11775768310013572,-0.3066400824079241,0.23281514633107844,2
plk inhibitor,0.9233357063425138,0.901013264383778,0.8435663647079801,0.8479010238563236,0.8995127458078913,0.8142238779044046,4
potassium channel activator,0.0005989301907995379,-0.19515910809975817,-0.2212084739490537,-0.08600379318574043,-0.17051517275715147,-0.07628586930314597,6
potassium channel blocker,-0.006105845106771951,-0.12065809269299313,0.22559473615755377,0.06851019158858974,-0.20908054733041148,0.048717367819371984,4
ppar receptor agonist,-0.05523480322930609,-0.43181204362450165,-0.21487287894012302,0.42270528431799165,-0.053866605977571494,0.2534064739951793,3
ppar receptor agonist|insulin sensitizer,0.08669737198591171,0.18095325256653338,-0.07466561584622244,0.09724853858574975,0.28265290485239986,0.2779579290174068,3
progesterone receptor agonist,0.028044473025137157,-0.04730518291194567,-0.004971378137666609,0.02934371603872067,0.357399416078185,0.4793922239989548,7
progesterone receptor antagonist,0.5490848973326682,0.12439953326526883,-0.2047626600028853,-0.33525070601998597,-0.446768674452525,0.08726106156513008,2
progestogen hormone,0.3929599010617899,0.3466720565701038,0.19049048974342211,0.3160458385297786,-0.13688294698715486,0.2954923331284707,2
prostanoid receptor agonist,-0.2564765255445169,0.0019598691016761267,0.067786464763038,-0.18804113969183725,0.02519861805872864,-0.43577708792320957,3
prostanoid receptor antagonist,0.40729336820614903,0.27429469121437544,0.39423631542267484,-0.3823453970470494,-0.26074500781266735,-0.2481310650315732,3
proteasome inhibitor,0.7196578816157582,0.8279812855640407,0.8644886493012032,0.858191980071874,0.8180184097279561,0.800734192884789,4
protein synthesis inhibitor,-0.023438470400661587,0.13534920872962997,0.08825369821246967,0.042527438577168515,0.043310519899736555,0.08497913285538329,6
protein synthesis stimulant,0.15824833757653597,0.1693450529782787,0.008247583440491488,-0.01589131781851268,-0.017379511834432093,-0.18243956816618134,3
purine antagonist,-0.2955722832995996,0.014741104932546014,0.6340036645255732,0.9025127556560328,0.8673287932214825,0.8476459034802223,2
purinergic receptor antagonist,0.3087821124511335,0.2588060942434684,0.031286492918376325,-0.058404239713965175,-0.17124228962255106,-0.24553281314443384,3
raf inhibitor,0.04721855110170493,0.10170293554230402,0.15069992892701028,-0.022897343856385453,-0.07476998376355978,0.031853638188287306,5
retinoid receptor agonist,0.12408824773022462,0.17999034640665884,-0.03955257245550959,0.1560601819478741,0.201150985548058,0.23264457532091526,6
reverse transcriptase inhibitor,-0.13006911696547033,-0.22822260675819434,0.08649390176444413,-0.13215401684192632,0.5664577366847711,0.6180721916923138,3
rho associated kinase inhibitor,0.10490714182107323,0.07731362248924331,0.05738877441392702,0.012917856537019821,-0.011136109787325635,0.25283774786795016,6
ribonucleoside reductase inhibitor,-0.02737729101626957,-0.5116807191657778,-0.5231709068840329,-0.061096381752203284,-0.30709571890178494,0.4571010397339139,2
ribonucleotide reductase inhibitor,0.03196503071858628,-0.29160618537076716,-0.3367335148152688,-0.14255528199869666,0.08962131011413507,-0.07406387597509077,2
rna polymerase inhibitor,0.3026955253616381,0.30744389412105705,0.06561633791650731,-0.02179357880906253,0.1763098993115932,0.20035490945395384,7
rna synthesis inhibitor,0.6570980661555624,0.12145182738682052,-0.4673639824970964,-0.381781939070443,-0.5317097595534107,-0.42640059930481483,2
selective serotonin reuptake inhibitor (ssri),0.02397643708348501,-0.0007956078140487991,0.09410342894987746,0.16967554162734577,0.18345989187179382,0.13361247507433066,4
serotonin receptor agonist,0.018497120721544642,0.07907488231244184,0.05095583568848934,0.06095788871958124,-0.0642315752578145,-0.020583074228125206,12
serotonin receptor agonist|serotonin receptor antagonist,0.5503826609007344,0.27100104344503334,0.3483024906528374,0.5164810580132259,0.19148369501528759,0.12789290247822,3
serotonin receptor antagonist,0.11813704847998051,0.24750345268738316,0.1115467676559434,0.049694698964410366,0.09182811183008041,0.13811943646709857,12
serotonin reuptake inhibitor,-0.13269356384139716,-0.11818428623056447,0.054065128642033194,0.01851315931344056,0.2464054530275886,0.09403253868292236,4
sigma receptor antagonist,-0.14890094521453923,-0.10723227250434751,-0.21173001734860536,-0.04978168198469263,-0.20337215492062244,-0.15325963307682122,3
sodium channel blocker,-0.020310593770915288,0.1483781690524415,0.06271979163410657,-0.008201456889494219,-0.0439172937814633,-0.08838118745754017,11
sodium/glucose cotransporter inhibitor,0.1889356661640851,0.5214587579316398,0.3244525191535323,0.4196165090728675,0.6071207601777451,0.5431659969676526,2
sodium/potassium/chloride transporter inhibitor,-0.31266801742048633,-0.20517667211393442,-0.3006107425551959,-0.38990250058037457,-0.30072254441841195,-0.16986460969969552,2
sterol demethylase inhibitor,0.07941409267753989,0.05299431885546968,0.13933075990028912,0.04516994292953895,-0.012542998352707835,0.11590879637157882,7
sulfonylurea,0.2511453837478958,0.3879605431908158,0.4640185897816375,0.19181020328388412,-0.012485282835885283,0.21410753999104482,2
t-type calcium channel blocker,-0.046656382260766634,-0.17349565324892116,-0.14982749148110777,0.0826447591982425,-0.15503148773627218,0.027116752494110878,3
tachykinin antagonist,-0.05762654361203372,0.11778648232354008,0.00124410303706542,0.07069823014723779,-0.009693163005828799,0.31042437060526484,6
tgf beta receptor inhibitor,0.3361932367014025,0.6051697475739217,0.567587345281363,0.4870251889012476,0.2510365086350257,0.05369767394760204,2
thrombin inhibitor,0.32161415666800947,0.3458535030333426,0.3095860322361649,0.2022446536173405,0.43958328107864353,0.026794633557393633,2
thromboxane receptor antagonist,-0.19828803835962902,0.10809285103765592,-0.33252461367773456,0.2666268394479587,-0.17463240308329636,-0.13643550138804061,2
thromboxane synthase inhibitor,0.7286030257681637,0.8615477334835576,0.8994045731119383,0.8600206722230437,0.5916177635951358,0.7602131224543311,2
