cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,cpd_size
EX-527,0.16769374039219836,0.10034277667564578,0.10952102648429644,-0.014897858823559781,-0.03783649409301707,0.16042184622096362,3
FK-888,0.1845560630955869,-0.09773737965643599,0.08717712946315057,0.07677463114431418,0.12497158478550159,0.2371447452827388,3
FPL-55712,0.07685766320194228,0.12634781564895498,0.1598909857362464,0.02202453401758736,0.1010703171687785,0.2023234907281084,3
GSK-461364,0.1386184771819955,0.2842890259060536,0.08700387603402855,0.30545969660321054,0.12123489695531912,0.29325603637767,3
IKK-2-inhibitor-V,0.046005064787721636,0.022642724659604704,0.19529223850968233,0.5605709373600375,0.6463949914876975,0.6562087275947034,2
JNJ-26854165,0.5929593513354441,0.684740933010309,0.7691923444778455,0.7575413062867129,0.7532202576020218,0.8269321377818449,3
JNJ-38877605,0.06515302138336855,0.09792217212792075,0.05792292719948474,0.0447040248541163,0.27171154717390267,0.1429242372809163,4
JTC-801,0.04349599424854891,0.10222145959276945,0.16771020998733804,0.21519536992698393,0.16916029588479545,0.6392843083221793,2
JTE-907,0.08356535757478759,-0.03780736252857333,0.03440315142347124,0.037071458165808556,0.1602167119924725,0.3140814651227927,3
L-690330,0.2639720636428524,0.16209429746721893,0.06082060144999555,0.13804906287229224,0.22686046406569252,0.18679219785198273,3
MDL-73005EF,0.007931504038019467,0.16527730487208314,0.11090594389753744,0.1746219801977642,0.19465285423504797,0.20619939568460466,3
MK-1775,0.2674874057935286,0.1255598307090832,0.30179416620093164,0.36043830290889706,0.3060044065202043,0.5009896213154766,3
MK-2206,0.2346384627001101,0.12183095173866522,0.14249813813550244,0.22370906640886673,0.40485263197295684,0.22000718931386581,3
MLN-2238,0.00710206115176164,0.08066827060215989,0.2038610487621344,0.5960117765349572,0.6744835762254424,0.6517073781462929,2
MLN-4924,0.2760313825812089,0.34390448151107245,0.38064417284814284,0.44866569174235665,0.5988167189623639,0.6461931356895868,3
MLN-8054,0.17816646682009032,0.10369583652248887,0.15777757269661224,0.2406741821026097,0.3398073728543383,0.4167452801573647,3
NF-449,0.19307430291405994,0.19807984655913244,0.1857710958605299,0.15631020405002316,-0.04423688079291549,0.05680718311840684,3
NVP-BEZ235,0.1771870938263542,0.08383991966554848,0.11938849529080581,0.3821446355714859,0.578356886833488,0.6397821908949985,3
PCA-4248,0.13735856606101754,0.11965218951392752,0.21669557450620255,0.1415444504821487,0.01578772034214422,0.1617679258506817,3
PD-0325901,0.35869909559206,0.46492816494376976,0.5457917473904855,0.2583016568980628,0.5518090353024997,0.5592536537074014,2
PD-184352,0.16504787928148165,0.11983092850569402,0.25301765318595026,0.3482688725942581,0.45138090327210584,0.5323784237977905,3
PF-04217903,0.24799645309973012,0.28503481718878465,0.22187912143228686,0.2525931222660924,0.24177351467097596,0.16516981365866376,3
PF-562271,0.11050551073169661,0.032603693267988454,0.17374160547575318,0.3079085033965313,0.5095861820613067,0.7664057198491074,3
PHA-793887,0.19153023964809793,0.3446508148964648,0.3378244903912303,0.4149258803682684,0.4184335427312423,0.6011297677606384,3
PK-11195,0.08694744572842464,0.12371908240089524,0.15116657911278447,0.08765557378339901,0.12293247853208925,0.1513583672900417,3
PX-12,-0.051857153367296495,0.04412685976707656,0.03859614771523089,0.05875488053735281,0.13157968715513557,0.011398482886980631,2
RHO-kinase-inhibitor-III[rockout],0.6005736091517255,0.2756482063500873,0.2159387346549452,0.28431392390685645,0.22395368378119188,0.36743593185511403,2
SCH-28080,0.15312406019404695,0.0855209542039416,0.09141194510307049,0.23945829746205605,0.1093438234500704,0.11730161946716472,3
SR-27897,0.154808515142089,0.20667034091803796,0.21669725244301147,0.13348158980640482,0.21860990679706388,0.14311632877751979,3
SR-57227A,0.13874354801028962,0.13983309691633936,0.2275210936017688,0.22011721033970477,0.067363470799382,0.24974099109273698,3
TAK-715,-0.04741289249200721,-0.02207867974768993,0.038993960718208584,0.24535312180143296,0.02167873705568556,0.07823280986007297,3
TG100-115,0.10915612685718563,0.1746711695606774,0.10770875147303491,0.1469649091784434,0.21802819191983075,0.09902532522932879,3
THM-I-94,0.21302730777620454,0.3122210075107033,0.5476656284970461,0.7171344711465859,0.8423561846814696,0.8771991104353472,3
TTNPB,0.19305432255882782,0.1314175726449834,0.14423658392717237,0.16541694793620226,0.08956461411970917,0.06552714966292832,3
XL-147,0.10126041450202063,0.003816751230379433,0.14548063209170312,0.19774813135921918,0.21226447898126002,0.07171363814131068,3
Y-26763,0.15907188152217264,0.20865792160421084,0.09836727713449696,0.16019843538846174,0.20499135862543416,0.021183345573667235,3
Y-27152,0.09256099622980506,0.11392795971919083,0.12790214014386372,0.09992343445268928,0.017631940688805966,0.1596328545190065,3
Y-27632,0.18271435965413851,0.09716160209406514,0.22732363916097997,0.2996153910689877,0.346965580353167,0.3974595907641195,3
Y-39983,0.11345574957954775,0.09285153744186916,0.03434579179901931,0.07449335988775893,0.20245208522370126,0.18923319578553902,2
ZD-7288,-0.08454625361885794,0.17074225470822615,0.0903206795385932,0.06800000258144125,0.19204460472326304,0.22425807442553253,3
ZK-93423,0.009614190698809052,0.0949421950769334,0.18243002680826734,0.2983472193360275,0.36094274234247725,0.46846863742496075,3
ZK-93426,-0.09486495835489912,0.11513980440419691,0.0698572462991813,0.0939983685291335,-0.05367552057989496,0.2707987237354487,3
abacavir,0.16208550765978152,0.15230509795924163,0.08588131049446217,0.062175729031275453,-0.0321354843622743,0.1085894359679953,3
abiraterone-acetate,0.13556945948492502,0.0827112361102327,0.13499853503209377,0.09291549264870069,0.1590818716997887,0.21479270381446666,3
abt-202,0.15154141728868645,0.21775586277574632,0.13102085675453462,0.08678038775828933,0.022317682485308372,0.21844739216351883,3
abt-239,0.16964831735206082,0.10160201662190017,0.1069483492328602,0.1415353638089682,0.030222571864097443,0.2560973900338298,3
abt-724,0.06895285126639054,-0.00541218517710623,0.022162524959310034,0.128697701613788,0.06804583607073665,0.07608723206253283,3
acarbose,0.07706719580963417,0.09800520418554884,0.11740587097182228,0.0036138241341523384,0.0718511450628,0.12329269929694447,3
acebutolol,0.19886807673592244,0.13906797063868728,0.17557251849279973,0.2260284784598089,0.2617145158313338,0.23670813321785686,2
acecainide,0.15271926439250297,0.09485279976663771,0.14230605309250208,0.17654204328818823,0.17754756628173074,0.06110856122081519,3
acenocoumarol,0.10297415590098108,0.22308465449345025,0.08688524590163935,0.0911732005095765,0.12417922430272045,0.09484540393747233,3
acetazolamide,0.010951506335502174,0.13762852027915706,0.12372771732185797,0.08758379680959677,0.12486259633616044,0.12467639697919745,3
acetylcysteine,0.15835710625599378,0.01965224114275241,0.14176871319026124,0.025331140910974936,0.1177872660084852,0.1221461844362326,3
acexamic-acid,0.2683680644740765,0.2033950728030967,0.14639182922217303,0.11142767898745548,0.2047982280987298,0.09027235495849688,3
acifran,0.21858409238461926,-0.006174007209965395,0.17562710306791385,0.2500348881784189,0.1456491227617291,0.2418882855487047,2
acipimox,-0.059308418983402625,0.17958014148879461,0.11432685692749119,0.21240751664061563,0.054557741032395794,0.015230400084671273,3
acivicin,0.2980165754342307,0.26611694445125655,0.30489454265539484,0.22133411464955,0.527240903969095,0.7057873976619886,3
aclidinium,0.18306624881737724,0.0066778658192655545,0.1664673751001922,0.14846604307651004,0.008752750848326128,0.1189521929988732,2
acrivastine,0.17200854198907792,0.2229827908219438,0.22425600927253694,0.4130937024450121,0.22091137783135703,0.10640415560411533,3
actarit,0.19425688696256008,0.13723757390988964,0.20285713916936965,0.23415428758029896,0.23955452068444333,0.3044814852580344,3
acy-1215,0.2511900702281091,0.09651806169902719,0.15857769041033298,0.2996208120956011,0.3123917182201995,0.49930832863295904,2
adapalene,0.14160528214507442,0.10809933644052812,0.20830294761868498,0.24270493739359622,0.26501803782069566,0.416479559502866,3
adarotene,-0.030809720675150143,0.046219072720490584,0.11124016309545783,0.28803237385464675,0.47517824851793006,0.49224800293251725,3
adatanserin,0.16026988968210842,0.2630616280375496,0.27378823921183437,0.13653170461600417,0.20076886936745655,0.25716231199040734,3
adenosine,0.04597493291479566,0.03819111313037182,0.05151877804897252,0.11320980276498172,0.1421360071041263,0.1547710906976474,3
adoprazine,0.2358162323606893,0.03656855468976884,0.009162503017059455,0.1455456069678262,0.04848606215336084,0.1378161394288045,3
afatinib,0.1528880777426845,0.21755248392730145,0.17992515111111684,0.1396296664390696,0.2068378248259786,0.4439164464912405,2
afloqualone,0.03919191854004009,0.1266545812192405,0.034717493523809276,0.12108979414296796,0.11325460367777934,0.11065269196130385,3
agi-5198,0.08578357712894687,0.09266018810962348,0.1562617245834522,0.11031035377361535,-0.03640631110755446,0.1171101410628568,3
agi-6780,0.1351995647690062,0.042718335073654974,0.08014209543330136,0.18107230487853673,0.061412990586774505,0.20025970589639902,2
agomelatine,0.13999367546895106,0.11432050658202982,0.16023225226876417,0.10553201567967412,0.15295500160694717,0.188068268795151,3
agp-103,0.1229526395882085,0.17796370751754412,0.11060468970430881,0.11154598643968915,0.12816302059602896,0.12632900984948905,3
alaproclate,0.262249906745435,0.1964005028647544,0.2618847489741998,0.2696978293951296,0.26393427134303354,0.1189095475895147,3
albendazole,0.2026785937856965,0.1784535747152993,0.21363281063450534,0.3550980754064802,0.36664037038518976,0.39595498482757907,3
alectinib,0.19596676910686006,0.24801396817857377,0.276459179024241,0.15785671968516743,0.3991581532885625,0.3401255354877181,3
alisertib,0.26074180295600835,0.14246118480408798,0.2857572593354596,0.17984477793797055,0.2719219088209138,0.24830759421292503,2
aliskiren,0.2454385416922122,0.04681660537894912,-0.03952540202720581,0.27221021708630144,0.1641188443920125,0.006313779346146747,3
alizapride,0.14375101482908922,-0.04355035294755415,0.08909174571254877,0.086830009512611,0.14282865296523703,0.10540124631983283,3
allopurinol,0.1650421872035376,0.15339100703313668,0.1705405150749715,0.09946335708689519,0.15045794767676743,0.1414582432517899,3
almitrine,0.2477769015218887,0.21745294355291503,0.19051060907815442,0.19223880654808387,0.25625590343344595,0.1515746662519151,3
almorexant,-0.06130953932890272,0.25408358190461316,0.12956918327071187,0.039502078705562105,0.10948595760499044,0.010641733386166832,3
altanserin,0.05538042699619625,0.1599046415604296,0.09747279498000036,0.10254065447279871,0.10564685109343397,0.1244598915020245,3
altrenogest,0.3398604343791182,0.3831470866499475,0.17202696057235714,0.22723912277463632,0.29955934797957046,0.3196434384281088,3
altretamine,0.14213418073444584,0.1271299278099956,0.19806197007851453,0.18104135339801564,0.18724001337186566,0.20276744699333085,3
alvespimycin,0.33503284238623265,0.5168751395591673,0.5588352666177053,0.6017537021094247,0.6578808948824219,0.6349254544304631,3
alvimopan,0.10718261502579506,0.1766343814415026,0.16012046295567278,0.06642008309659365,0.08075198674171777,0.18512231513976568,3
alvocidib,0.4437433608557994,0.6533644827243499,0.6913141084799054,0.7088288775506253,0.6983264151729579,0.7131966074479633,3
am-24,0.06544298177115265,0.15813237888845721,0.18136069058716173,0.2173654326947278,0.15448059466080508,0.15418583279230627,3
amantadine,0.051209844068041625,0.14710845021884167,0.09832167597491355,0.25975765429597,0.12299070293935807,0.19154696738736204,3
ambrisentan,0.09467825561689347,0.06874198623833673,0.119606175323745,0.12107424095947009,0.15399027571083213,0.10670964336098487,3
ambroxol,0.054838111365956725,0.14560882646390305,0.11260946278916982,0.04205653098181245,0.10262209894406146,0.1759822964759455,2
amd11070,0.20978406243990083,0.1100887628571908,0.1375069731181616,0.11736076028607532,0.13562933601459032,0.20715473546035487,3
amg-208,0.09393473600245754,0.17402675147561636,0.10679191389344585,0.1626661512388982,0.10708027378765839,0.1971842542409853,3
amg-232,0.10369617210985065,0.07748031973731254,0.2405928796106154,0.5009815930332063,0.6230112899332827,0.6349071907336585,3
amg-517,0.234142270971306,0.17562760644895653,0.13995224333697748,0.597898900435102,0.06202057150527711,0.29368298094509143,3
amikacin,0.20080642933756346,0.23369688200619287,0.14985845957656618,0.1787530218996568,-0.016976835436992826,0.10946686784698766,3
amiloride,0.10285755219996877,0.05464813019757061,0.07565027150308289,0.13123412252294578,0.09455841220711936,0.09903195953332705,3
aminocaproic-acid,0.1414392567514369,0.13896084082704216,0.08744246290146251,0.08409039690949854,0.1055718215036637,0.06449654796769584,3
aminoglutethimide,0.172535736827228,0.26185810850055696,0.09951477939648486,0.13527348433904132,0.17271177821289405,0.3233631790965214,3
aminoguanidine,0.18168053115735047,0.12202610869674647,0.11562680620217074,0.06654141083508333,0.21843751815075876,0.08101760413856661,3
aminolevulinic-acid,0.06309732311995997,0.1311079933037414,0.13734816285280235,0.04098505216447395,0.16796694722630592,0.07705670522909645,3
aminosalicylic-acid,0.07497892898584209,0.12230152266311804,0.04977658916749811,0.10536472537982682,-0.0627987856900386,0.26889782784626487,3
amiodarone,0.11220298905081696,0.12946042715108272,0.0589955353973677,0.16945569020639914,0.12471782911117106,0.16141682402702254,3
amiprilose,0.10378157909342364,0.11955803144453579,0.11421924954921582,0.1053655901626437,0.06734536198905211,0.024089738641981204,3
amitifadine,0.1518298417189301,0.17141663041892918,0.12012519990035637,0.24962965353186337,-0.002277502352338334,0.1507561686765338,3
amlexanox,0.17432818636973207,0.23301225797374933,0.1418146886588251,0.2444954250407545,0.14497833525435586,0.19064654777408774,3
amlodipine,0.18557435131608327,0.2522621427769338,0.17142813073967328,0.255193808155031,0.16255016708378456,0.2251845924097883,3
ammonium-glycyrrhizinate,0.2775356787448,0.13148256042831274,0.06972139795369152,0.23688710453933537,0.21164228710531377,-0.05203511792668965,3
amonafide,0.15955503697269222,0.09102398029844042,0.13034140851178622,0.18867523016775495,0.3888423268595089,0.6148080892042836,3
amoxapine,0.16349691066019068,0.07804288032051174,0.035605606115950594,0.07325599120244823,0.06801533634243334,0.12317429504066416,4
ampalex,0.21486129270833199,0.3172059770690574,-0.08326361290772251,0.046019017477647944,0.15152108843888631,0.16515876509013747,2
amrinone,0.07392163518814189,0.09402063345986698,0.030884982594632408,0.138424585130124,0.13841494344707594,0.09001140997030052,3
amsacrine,0.4326448801630438,0.4698509475825448,0.5757236231560443,0.6427330234743359,0.6862693527423296,0.6666591890918618,3
amtolmetin-guacil,0.17928322411685668,0.22769727696670328,0.2781419302210617,0.1936222654470217,0.2366969297628559,0.017440449377291837,3
amuvatinib,0.12998800920541947,0.12912207764717118,0.1132630320834425,0.16637293307226358,0.27307920765242444,0.3670728263296681,2
anamorelin,0.17774852502900895,0.19534113746045556,0.13187568811543174,-0.0076842213276094185,0.051771901270198165,0.08799594326508434,4
anandamide,0.25541335973287244,0.13938783702328847,0.19025938321624347,-0.05911552078641026,0.09206332017228538,0.13059298286826518,3
andrographolide,0.175855870390998,0.09743230493016557,0.11889842157775107,0.11035160520470183,0.2464308089849644,0.28312331157608606,3
anecortave-acetate,0.07936217749731853,0.14796998041976817,0.19436432654715455,0.13901345059960427,0.3600267566384988,0.18489344455903176,2
anidulafungin,0.12515029796285565,0.038770304648788466,-0.060675008163807935,0.07490377032400959,0.11217809105001414,0.08627559983014117,3
aniracetam,0.15633258514561266,0.15700645747527303,0.173051082850066,0.11305920148277986,0.21070917353867838,0.16107122067321406,3
anisodamine,0.12372069580167303,0.3048731028020254,-0.009449765798743097,0.15290749018084288,0.09906309171473525,0.050494707400088545,2
ap26113,-0.0036760497753500756,0.14376397366413643,0.27405997462443255,0.21031573607861004,0.21860742861346918,0.4705873166047336,2
apafant,0.2458775674046577,0.1623802566210741,0.2594609176249192,0.23629144987938216,0.22272238793640878,0.27886521133614106,3
apd668,0.07968675501219086,0.21300305513571283,0.20639080955288147,0.1278009347398746,0.2744782197348602,0.22376886549529468,3
aphidicolin,0.18962061848750775,0.17450809991726482,0.3309787663550437,0.43242871027323265,0.4721735089918052,0.6090801163197425,3
api-001,0.20103520956785384,0.3475538649983672,0.1360576358386651,0.2454383222697064,0.15575068956749244,0.1300325777885051,3
apixaban,0.19839112965159578,0.21055524219727115,0.26463617812460877,0.14974790935527213,0.21426397301877612,0.14917098305154752,3
apocynin,0.20478587590237504,0.024721959417162195,0.14754946364104543,0.06934852167313532,0.2886152503804399,0.19769798686304552,3
apremilast,0.11720557694566454,0.07307072761793637,0.0721235064749,0.09944723598632352,0.11016025587245615,0.2058640922813616,3
aprepitant,0.12607485405176563,0.14673325064116546,0.09521656355960097,0.08315550214840448,0.02132790628335706,0.01932548231002851,3
arbutin,0.2087860262996783,0.1037608888418493,0.1772157478241677,0.07178329833329246,0.27653947475414997,0.21285490622269318,3
argatroban,0.18440719137901881,0.18202205583399267,0.011954112300438458,0.20408270421459004,0.23026892164164176,0.19774009016974267,3
arglabin,0.15039617378778747,0.13408877060151453,0.25527471052363243,0.12779395194130835,0.10375850100869817,0.13688923422836205,2
aripiprazole,0.04234494250484988,-0.003290937463295132,0.04422134051662384,0.22046813146247682,0.24112259135397884,0.4055895947266318,3
arofylline,0.07104761339303346,0.08132298863778636,0.0706974925170472,0.08857192088915163,0.15991103062750964,0.042910949312110445,3
arry-334543,0.1506134149757151,0.21759368372956306,0.1584996405343067,0.15359266922315398,0.16563873246072014,0.2404372187035744,3
artesunate,0.07806238310911365,0.16755662714049882,0.1335598720121431,0.19794601173781334,0.35128003345547854,0.47240023697630623,3
asa-404,0.08115988027275509,0.20702747040700292,0.09796650838129436,0.2535235898554522,0.16133778029611712,0.08841518868399416,3
asc-j9,0.1492062842605655,0.22564244973611217,0.04964461298387503,-0.07219561903606403,0.17102254759854973,0.3307418287704208,3
asenapine,-0.02306926910363325,0.1620971757742065,-0.034934321681137796,0.08253718243432491,0.03433544021962902,0.04717099854019498,3
aspirin,0.26163371672038216,0.19774971958368362,0.2510565968085642,0.19632482791467304,0.13943499995482478,0.18491392829530656,3
at13387,0.049077651043354015,0.1250719254066738,0.24219616113872536,0.45217643892761766,0.3795213233500396,0.5002042952600867,3
ataluren,0.11586268539588337,0.1648041266919734,0.07419939826604592,0.07598863391420063,0.05984779822422657,0.16038244052036693,2
atenolol,0.08473602827194451,-0.08192078589397246,0.03615180681526303,0.06408402741001427,0.15674342151966864,0.09784520645721713,2
atipamezole,0.11913645627490284,0.21163232274211013,0.054981897643273214,0.10760246062979421,0.17991828447740657,0.10410566613445953,3
atn-161,0.20085716756522334,0.09929012947218561,0.08689741739710698,0.07590166515867475,0.16993875530647515,0.11377185351353514,3
atomoxetine,0.16418898215062452,0.12783663607228551,0.10648969165975056,0.12493904571861517,0.0670803383236895,0.20901638053541674,3
atorvastatin,0.25199939077986633,0.30168059569338157,0.15643576535215376,0.189932069373652,0.07583772285904944,0.30230482690791094,3
atracurium,0.10798115806035667,0.09499652150792309,0.14034424809715512,0.07821684364597599,0.18589008739469334,0.20513595805674267,3
atrasentan,0.07707965424175972,0.0769225477276218,0.1413640980896044,0.19782171534189252,0.05056337373719121,0.20091614059045307,3
av-608,0.16905048137425607,0.13191597150605155,0.09628988810742926,0.07737504856336341,0.14498804147343503,0.19556621977616323,3
avagacestat,0.13660170039534772,0.26889476883839014,0.1389413767600589,0.23521232999596003,0.17773673429612488,0.12140723397279936,3
avanafil,0.16135665063161414,0.1377042339508571,0.11264640321337806,0.13589490178261426,0.10988997897416107,0.07036345402001391,2
avasimibe,0.2436990891384569,-0.0043436104811677406,0.16772937718857817,0.1828182110354032,0.41770771889653713,0.6387760999843822,3
avl-292,0.22182036782956294,0.17450696408311725,0.19139193893342593,0.16863441758168002,0.26269201728016767,0.48862339482756617,3
avn-944,0.16522878668389349,0.05971016868427812,0.21946589980652098,0.3282040267901972,0.5452986662983811,0.5561526845052861,3
azacitidine,0.2837446386692154,0.4445366893790472,0.3049518883888064,0.49738589061659016,0.7346872390324242,0.8188801449737403,2
azathioprine,0.1416174794549545,0.11073176114956741,0.13899597424237925,-0.1356921682944805,0.12202259793665401,0.208473877750687,3
azd1208,0.13668258985674292,0.1423904404067835,0.15016678691880464,0.2172409814123323,0.08604079193454497,0.1638753499466287,3
azd1480,0.14651677097840496,0.11333399590325274,0.23168826257387762,0.09831523527900862,0.06282847226434991,0.12908822204525008,3
azd1981,0.09890524948984268,0.07731669508403237,-0.0050921380916179315,0.12832394764320867,0.11183490134376924,0.06097459732743388,3
azd2014,0.10500211032821735,0.172856054964047,0.3698495536042728,0.4984583245671891,0.6559357530903078,0.6501338090069066,3
azd3514,0.18996815792224958,0.026685545606967825,0.12963468734229008,0.13283881093653396,0.07834591570819904,0.3444743604801997,2
azd4547,0.1439619185787617,0.2305572299070294,0.27550678209150953,0.3074172680349166,0.3453813240470287,0.656153949411496,2
azd5363,0.0917207112903205,0.04431000011616486,0.17563091069374942,0.18354317008729143,0.2415313883894517,0.4290800130620927,3
azd7545,0.07909724418239948,0.20040187877293772,0.07025835063974567,0.135119836956171,0.250769359841293,0.3324311626424149,3
azd7687,0.20223498601504206,0.22275037075949874,0.240890648858164,0.18981394262230547,0.19875065406864392,0.25792508915652695,3
azd7762,0.21347680123289633,0.1958265323112547,0.3897376997551503,0.24872196716148592,0.5630158590842853,0.597059583536084,3
azd8931,0.056949665767894876,0.18970394741087898,0.14533880770973243,0.21871102185060942,0.14941021811887795,0.28158834789051074,3
azd9668,0.300394986324815,0.07012634864171015,0.19153689976650864,0.18942328021157492,0.22601029220624166,0.2338314783526791,3
azelaic-acid,0.2021501727629553,0.12346848899208918,0.2283384295285901,0.20430269463744302,0.16197315042961635,0.12011409970300518,3
azelastine,0.10428425023975135,0.17894133803844023,0.16684239397698128,0.2154758571206987,0.163255339388534,0.26994284689084763,3
balaglitazone,0.1342273423675172,0.015608006856307945,0.17041932931575027,0.11136580184082576,0.10782814313059123,0.25809465112466945,4
balapiravir,0.10657534388024177,0.0970441723318546,0.16340477902217587,0.11648407702504385,0.1693933484003454,0.18744212731410073,2
balicatib,0.27424594165168353,0.02984484247400166,0.0995766049142897,0.17292234637520473,0.28094962188339373,0.2166981430402408,3
balsalazide,0.18458346509439685,0.277326194787812,0.16932824445216008,0.11959184832483824,0.1331319077754301,0.14029069609853878,3
bambuterol,0.08080646805918212,0.09996561520262377,0.14120981870928526,0.0562359230782138,0.11647305427093001,0.10525102580021452,3
bardoxolone-methyl,0.17018049437181273,0.23646494854542238,0.3513409941904665,0.6743648041137847,0.808830490951403,0.7223026714044718,2
basimglurant,0.10537012059202773,0.14429373703632475,0.19255913759210905,0.13790972958112244,0.18195024013857178,0.20263771666359046,3
batimastat,-0.02602732971845511,0.20192998873200896,0.12118316487278012,0.128954387223931,0.2424521626669386,0.28699582193734585,2
bavisant,0.15063520233981834,0.10883757700761912,0.19806029214170565,0.13560545768307905,0.16049308109210453,-0.07621163171610341,2
bay-87-2243,0.44083048836996186,0.3891221421832023,0.5796245939070243,0.6047619588492451,0.5686567599556508,0.6436603675197899,3
bazedoxifene,0.08341483373582305,0.08156230114835414,0.15666299671769746,0.0975214937251617,0.2552547559828128,0.17296099055063432,3
bci-540,0.10110574744985873,0.13496373720411844,0.10469826178653804,0.11773479821519152,0.1643860493752267,0.02411227462404535,3
beclomethasone-dipropionate,0.37307105029809196,0.4035403175947163,0.485753800204192,0.3965382485695589,0.48362147810744216,0.45337520861272057,3
belinostat,0.07382525707927994,0.23772718296352036,0.478254235822402,0.6044362971290501,0.6947356668701703,0.7435200274665349,3
bemegride,0.27904289193699733,0.3159353142452963,0.2419629924583194,0.26939749161354276,0.1282103125996275,0.06730278111572471,3
benazepril,0.11914969906848692,0.0732343264568041,0.13876671644545865,0.1215879090454992,0.0336875759105066,0.11943716836547012,3
bendamustine,0.18437409730226484,0.07977821547548211,0.061335740957534,0.08371105411862496,0.29549870218041435,0.11719936857947161,3
bendroflumethiazide,0.023799623367722435,0.2397395583928463,-0.006059326682680207,0.15732722736430976,0.10379234370341306,-0.09946228578877873,2
benzbromarone,0.2068429231724364,0.21152399256028634,0.22442979189711407,0.18695098230292956,0.33854205361395323,0.29795824776931207,3
benzthiazide,0.2507732965391908,0.04573973134940969,0.20516345040599618,0.13830760712013124,0.17484607511219588,0.19154350242056423,3
