moa,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,moa_size
aurora kinase inhibitor,0.013183243908613862,0.24491986953838654,0.2682564629331157,0.3239576280509625,0.31075048413626094,0.22604776741995317,2
bacterial 30s ribosomal subunit inhibitor,0.013279886118526842,0.0028008334887433353,0.0656660047912555,0.018650479943861976,0.03570224319054561,0.07512350106553492,5
bacterial 50s ribosomal subunit inhibitor,0.03438808775968368,0.04319276093930081,0.06482557874479719,0.07095425694400986,0.03252325921629453,0.039507219353594525,6
bacterial antifolate,0.03888849041018563,0.2624195290103198,0.007525123651817918,0.05298487018081727,0.058035111240520305,0.00596057397078687,2
bacterial cell wall synthesis inhibitor,0.018938310379249874,0.02127832485271747,0.04074376409600431,0.044478923641410595,0.028345727891121233,0.03661477835099158,14
bacterial dna gyrase inhibitor,0.042314359992853275,0.053856402237759345,0.08092154905811857,0.026073736914097354,0.030863989580285404,0.010230546543031816,11
bcl inhibitor,0.054754486769500066,-0.002929729081366892,-0.0027055136017719006,-0.04253826474464708,-0.022553166697307808,0.20963125759015616,3
bcr-abl kinase inhibitor,-0.16123570582170735,-0.2352191280843518,-0.052065041029763004,-0.14931869397938707,-0.030523614160633043,0.0484203412301167,2
benzodiazepine receptor agonist,0.050922620060160066,0.043786443026720495,0.013507112028253743,0.0382720208394292,0.02503179781841044,0.06572737324277365,7
benzodiazepine receptor antagonist,0.030355290516868597,0.026003661821541377,0.07801028506619781,0.0444611028684819,0.0256109412182055,-0.017150244531206636,3
beta lactamase inhibitor,-0.14909982187343654,-0.16399284345049744,-0.17030842954104455,-0.00908554316387487,0.02756506504412669,0.028316778576911356,2
beta-secretase inhibitor,0.060527080903795535,0.08759439657965358,0.05307013256740231,0.03500539888293616,0.11989465096252454,0.10914768893225013,2
bruton's tyrosine kinase (btk) inhibitor,-0.004819428743871002,-0.011487929584997869,0.017462473288678636,0.171387377526235,0.05104864578359104,0.2722965190799371,2
c-met inhibitor,0.06247988891765636,0.1278311254270268,0.11977509587079382,0.2543913115530916,-0.06444484723880152,0.03561788737832409,2
calcineurin inhibitor,0.042244148757493535,0.006558399859137059,0.11719129644370592,-0.032885159263438164,0.03746293932277034,0.19188200916126993,3
calcitonin antagonist,0.1136106486168761,-0.030269756513842103,0.06457382507805019,0.06645359506634793,0.07929942075067589,0.06691835128213759,3
calcium channel activator,0.02958738033770854,0.17853418386238934,0.05984673406373638,0.07531553711542843,0.13597433653295907,0.10908481154249655,2
calcium channel blocker,0.03688175022204039,0.008919355966348257,0.005348221475901821,0.023114171485094162,0.029883775126815487,0.046141948045597736,15
calmodulin antagonist,0.04762695143076871,-0.1052815061241766,-0.037820974595472186,-0.06708698567252663,0.03609717777080742,0.08747492201875148,2
cannabinoid receptor agonist,-0.09548018368980693,-0.11995664256735401,-0.16876680191925758,-0.10448960657565827,0.0694716358512686,-0.1903934717225203,3
cannabinoid receptor antagonist,-0.07221661043369731,0.03884668467157443,-0.03668521582177233,0.07806809324919535,0.4340216240150599,-0.050005593411068576,2
cannabinoid receptor inverse agonist,-0.010417772552959547,-0.18572899161295836,-0.07945611109528705,-0.032635665264009024,0.08405067726866589,0.02932538562524761,2
carbonic anhydrase inhibitor,0.041678315560655904,0.0013397548191164147,-0.012461139891061183,-0.04447392674224556,0.0271470269892359,0.01928905657620877,5
carnitine palmitoyltransferase inhibitor,0.21320982363649074,0.16016691921926884,0.0054830640796911375,0.15542486748784928,0.13765524746063232,0.0775135619421478,2
cathepsin inhibitor,0.323750954838409,0.357906173233925,0.07339936115419159,-0.0886288849858547,-0.19543692884762287,-0.13528032201216705,2
cc chemokine receptor antagonist,0.034924611086776754,0.029552727890968224,0.011968468970017427,0.004502849626221222,0.035647801217532256,0.014140839636345746,7
cck receptor antagonist,-0.017647276443812792,-0.011436821523493273,0.04071546225449507,0.000642557794526947,-0.002126026961291671,0.0005857917531194631,4
cdk inhibitor,0.0002259050580732884,-0.021101281558546424,0.05659182891367225,0.16019456436028867,0.1626287909520729,0.21473380494404898,7
cftr channel agonist,0.052317422795932315,0.10893157789798312,0.025690811106715367,0.013816887284455385,-0.09750738008364832,0.006205990141633125,2
chelating agent,0.06420866925876814,0.050202775310662334,0.009564069332644748,0.007249670499830394,0.0684787773407459,-0.026359586318686866,4
cholesterol inhibitor,-0.032607479200706384,0.02480756931155827,0.0465065702366612,-0.02496003928418852,0.026875530076941545,0.04027479925736229,3
coagulation factor inhibitor,0.05882952347413585,0.1373809820419858,0.047002791364894575,-0.0765201319273433,0.04929495379229449,-0.08609230924594308,4
cyclooxygenase inhibitor,0.024452537813065743,0.022659869819282794,0.028473074941494626,0.029875988109691613,0.014702757470450327,0.02264220302467627,30
cyclooxygenase inhibitor|prostanoid receptor antagonist,0.03313530739970636,0.011511803787347289,0.05308271372096917,0.02299291025802693,0.017986106808001747,-0.04698624951879792,4
cytochrome p450 inhibitor,-0.08766150687095246,-0.15180167072256143,-0.11615835207241479,-0.1469910785530416,-0.017784099045631215,0.058460140378919175,2
diacylglycerol o acyltransferase inhibitor,0.32805926554515297,0.41702536574203364,0.15256573594779355,0.14342049014570146,0.2962095319939147,0.2592391588618067,2
dihydrofolate reductase inhibitor,0.01925167882305922,0.017915311257140784,0.007942724585642345,0.04470002954025743,0.031743341516774576,-0.007233182386504685,4
dihydroorotate dehydrogenase inhibitor,0.10664709103271504,0.23687705771521428,-0.034804390945168295,-0.010944532769336063,0.11591864555336169,0.042300247804842685,2
dipeptidyl peptidase inhibitor,-0.00938309362411064,0.03497366945669697,0.012141634777233363,0.019028965198230323,0.005718843196916593,0.014070986002042055,4
diuretic,-0.025969572723589438,-0.0680812607497408,-0.13081122550898933,-0.025838367710785386,0.0017421302063823038,-0.05581458397528684,3
dna alkylating agent,-0.04322335982461839,-0.10639894508157881,0.03253906214130342,0.11936083672381353,-0.04265898235154037,0.08634729345824764,2
dna alkylating drug,0.1985799384242512,0.14982607747793864,-0.016003130575285286,-0.04214790090913564,0.032033656921057196,0.03475853916844256,2
dna directed dna polymerase inhibitor,-0.013064422598007984,0.02431606381298373,0.04656543036065982,0.03182400677385024,0.07113979870064295,0.05195965208925117,3
dna inhibitor,0.023935494818668,0.008985489074659589,-0.01725628009122701,-0.018643521495165915,0.018666592739515434,0.03395809349491633,6
dna methyltransferase inhibitor,0.05426126002756745,0.03342379806883122,0.10747611967742685,0.06724914614789056,0.05082883857987369,0.10239702185700254,3
dna polymerase inhibitor,-0.016540817885450462,-0.05933081040210673,-0.007841573211183067,-0.07990931948181082,0.04090418989567338,0.07811548585452369,3
dna synthesis inhibitor,0.03518736842650398,0.032508642096786305,0.03984395687575564,0.020354306547796297,0.010945665522195188,-0.004042313272585046,7
dopamine receptor agonist,0.028189710531835284,0.0284517215200889,0.04549084850749778,0.041492772517215046,0.04546003481910517,0.0410471567177899,9
dopamine receptor antagonist,0.04706266474057741,0.041539779228555763,0.03205220073447019,0.041779624589904994,0.03699857077520764,0.06150195110709468,20
dopamine receptor antagonist|serotonin receptor antagonist,0.006744201714844073,0.03988539691913917,-0.0063278630454398355,-0.003907334705072219,0.023504088774631053,0.029934543453360888,9
dopamine reuptake inhibitor,0.018709744962818672,0.026529088024219518,0.02636958171435354,0.14509178795301997,0.02929029298096762,0.12578753170642096,2
dopamine uptake inhibitor,-0.03674355447415772,0.08410216896793032,0.13905101164485364,0.040206578740872904,0.09254029891524367,0.06270728834157335,2
egfr inhibitor,0.03232899685146137,0.10586335313947562,0.10940482188598787,0.10784799831415937,0.14971268274017058,0.16087928641527122,13
elastase inhibitor,0.04322058256147865,-0.1777021991708766,0.1476066612609218,0.17249472857976308,0.016777381637437055,-0.007476931799789041,2
endothelin receptor antagonist,0.05836044302925553,0.04200054571850308,0.041066214673541705,0.02811069868740778,0.0537149146544067,0.0675333355155447,4
estrogen receptor agonist,0.03930788133332988,0.02470554086159938,0.0030916310353045966,0.005730933657179997,-0.03321768244210766,0.011344049964913734,6
estrogen receptor antagonist,0.09869445429852068,0.12500249876356517,0.23603306395022153,0.26440051684270216,0.2443946008723488,0.16873275843019633,2
estrogen receptor antagonist|selective estrogen receptor modulator (serm),0.02804201806877944,0.10766927031684567,0.11957667320056656,0.06802078659311556,0.019882221555791762,0.1552462900481886,2
farnesyltransferase inhibitor,-0.002984598294626234,-0.1546935459225278,-0.009731554936460607,0.055375681981195836,0.04333781743793168,0.03815253333195232,3
fatty acid synthase inhibitor,0.14111540662521913,0.22645539383362118,0.17790655401083919,0.14283027744959836,0.08147931710914623,0.06959481211885703,2
fgfr inhibitor|vegfr inhibitor,0.06147006293993795,0.06468675494990418,-0.21614356626643294,0.050229698679635525,0.023356551550916517,-0.04870580941432878,3
focal adhesion kinase inhibitor,-0.0021408707090532922,-0.01988872093047456,0.023740390117843242,0.09790479354097063,0.07307336266251674,-0.18454990737849747,2
free radical scavenger,0.078280947769368,0.01467507986727845,0.05337857433238993,0.1540422077687875,0.06834640113311807,0.11831794065235185,4
fungal squalene epoxidase inhibitor,0.051782714416360426,-0.005033422435533199,0.03320561947404611,-0.004628079117047948,-0.05873115126339419,0.051075370142973676,4
gaba receptor agonist,0.017158310266163632,0.04830501632710568,0.06409710480047438,0.19120330416556608,-0.035550524337538046,0.058971286228834956,3
gaba receptor antagonist,0.08283955482584324,0.09747441159263695,0.022351129797518517,0.08346796689807623,0.03856722463291229,0.14562047065318867,2
gaba receptor modulator,-0.04160610151024491,-0.030772442084793412,-0.03731034324029451,0.0432895819356762,0.004604043065090605,0.021896490408555902,4
gamma secretase inhibitor,0.03194279555896947,0.011939477602463654,0.10640481687301366,0.07015357708411633,0.08601837590084432,0.08969376552017007,7
glucocorticoid receptor agonist,0.3016844563584544,0.3350720379782026,0.3955444959874145,0.43419402575409577,0.4479553511086483,0.4083321607971579,14
"glucose-dependent insulinotropic receptor (gdir, gpr119) agonists",0.060913654124513515,0.10612544086386477,0.04736822659267413,0.06984180130376486,0.02925320631500993,0.027839741576574047,2
glucosidase inhibitor,0.07651941768100336,0.01737450515863428,0.05289988985224281,0.034606244508627135,0.13062309883782602,0.049246825753098314,4
glutamate receptor agonist,0.01771486777268244,-0.012990023075259257,0.10832083949175605,0.09844424163964283,-0.05366100582354327,0.032742726544701194,4
glutamate receptor antagonist,0.05025716604781485,0.03600773322009058,0.03410059088022698,-0.005359511417131117,0.005335429927951218,-0.008740147338934478,5
glutamate receptor modulator,-0.044212423386355455,-0.0003932251139979958,0.10793339306198228,0.0080097153998928,-0.024664026349656,-0.0049212177394087385,3
gonadotropin releasing factor hormone receptor agonist,0.07721529009355245,0.14072755450023433,0.13753025793927265,-0.007695538183372491,0.18037296105018605,0.08111558193429923,2
growth hormone secretagogue receptor agonist,-0.20852734786672916,-0.07521501018925868,0.01251842999966338,0.1816776672682688,0.0714478069141953,0.06160227711158468,2
hcv inhibitor,0.031402343802058745,0.08335796323948808,0.025418892586681913,0.02365847171226476,0.006940697707239839,0.08963142678219614,8
hdac inhibitor,0.04276190874407586,0.07560025997498647,0.1237793211336358,0.20162321623757207,0.23582140455210898,0.48188199050314706,13
histamine receptor agonist,0.047917571875056644,0.27693839317850494,0.1361831339438663,0.07821161132977739,0.14793984064879814,0.06800074403599182,2
histamine receptor antagonist,0.030488168617053432,0.03325464348470542,0.041266766448683316,0.028272042150226707,0.026564294006667495,0.039212381438300234,24
histamine receptor modulator,0.09180505390799264,0.02852844243900899,0.00952175881755658,-0.07924098592227007,-0.0119932108463146,-0.08234236453705021,2
hiv integrase inhibitor,0.16978814691358374,-0.007535507041852347,-0.06867975949724359,-0.04494939694655429,-0.022320263807287067,0.10672254143675021,3
hiv protease inhibitor,-0.0382141349746628,0.03020805806204777,0.05922012054663405,-0.022230489576401315,0.032177963753686645,0.04139951399464711,6
hmgcr inhibitor,0.02307517531181195,0.021290566067049724,0.019021688749867295,0.0005783666631278305,-0.008795220613572307,0.026176710826724483,6
hsp inhibitor,0.12138833079897922,0.029890682330763793,0.33526714760312903,0.6965459924510993,0.703742016114485,0.7372310204018219,5
immunostimulant,0.09836184717653262,0.06962931577130654,0.17748492613572245,0.1568755252723964,0.0899368644334567,0.030575351901428634,2
immunosuppressant,0.0942672149273287,-0.13334170354406408,-0.03196041606342592,-0.014939848658757079,0.20481375862207352,0.05550256220367642,2
inosine monophosphate dehydrogenase inhibitor,-0.021240377514629708,-0.08869145089052907,0.15244906215381848,0.007611518775869951,0.023554070395218948,0.5211164941699833,2
insulin secretagogue,0.038278256606254175,0.0550920334756636,0.09525632394333373,0.07941260283124153,0.04093761902669132,0.012066866029239093,4
insulin sensitizer,0.16185346739774376,-0.035894415985385945,0.06705017919711884,-0.009414888122310078,0.1703005175056136,0.08611087713973184,2
integrin antagonist,0.03136264683065901,0.04694626835884282,0.0010375662331452724,-0.0022867263334907678,-0.027669469294240037,0.023018143871814722,5
isocitrate dehydrogenase inhibitor,0.018230111584132305,0.016886524851343634,0.17680143431877438,-0.060068755033353814,-0.012262293985720377,-0.03704891191825361,2
jak inhibitor,-0.040925272076705814,-0.01575383683203389,0.015475645474616377,0.05565275990377819,0.031348608916451665,0.018379797820249566,5
jnk inhibitor,0.02736097561621379,0.07573718081123454,0.21113494359008883,0.10862928717434232,-0.26637474721057713,0.11758093792967729,2
leukotriene inhibitor,0.05129890407628254,0.06544615250435067,0.14782338343381515,-0.011535732499723795,-0.06217935575330392,0.13354916349681892,2
leukotriene receptor antagonist,0.0446770151565911,0.011633087629229726,0.044198422529358315,0.0019748312930903174,0.012044105157953271,0.03376345200225876,5
lipase inhibitor,0.052669262271354274,0.104986736177781,-0.03689827054488582,0.03887109629325611,-0.0049673543331024235,0.08899378804788305,2
lipoxygenase inhibitor,0.024358646369283594,0.04916143257418985,0.02819685771090047,0.04437391745397328,-0.011243490915117131,-0.003412022818411171,3
matrix metalloprotease inhibitor,-0.051796929880451995,-0.06047884434902103,0.02449799451566712,-0.06565531066769846,0.026188848348967377,0.10382193008122924,3
mdm inhibitor,-0.08109456227972221,-0.007751242260953777,0.023114275060785984,0.20544704829277544,0.44275128367205,0.683338476298601,3
mek inhibitor,0.1759103225594372,0.28581055794888355,0.5023517572910814,0.5505213223508575,0.6184848883065633,0.6715486389357381,8
membrane integrity inhibitor,0.20102038887493495,-0.05129583018305151,0.014324052088215416,0.02849804251166535,0.13002200983451193,0.15070660826775623,2
membrane permeability inhibitor,0.11480680841362974,-0.023176550095526244,0.06949668408570296,0.07107867632557037,0.10282083384291765,-0.015853813268564002,2
microtubule inhibitor,0.025223545218911892,0.016417239138146668,0.05699859007589509,0.03132439000291501,0.013904515537742,0.09169939226962824,4
mineralocorticoid receptor antagonist,-0.08298180849301838,-0.080767366406778,-0.057722072943576085,-0.011244203034392965,-0.033631577488961346,0.058015062494983054,3
monoamine oxidase inhibitor,0.011677278897220802,0.057558326247757995,0.06876841581923113,0.03388525476659397,0.021577587325887927,0.04504523505045946,6
mtor inhibitor,0.38436658285666936,0.39062022924693,0.4310728060437478,0.47014894145835795,0.4646820914158236,0.4441810248443875,6
mtor inhibitor|pi3k inhibitor,0.05252874583126449,0.09884922402234596,0.13315859914665865,0.42991373439567465,0.5932781315876776,0.6671265983807855,4
mucolytic agent,-0.01997630706049597,-0.14714799201414583,0.03280985368654781,0.04877638993361429,-0.000978065261030375,0.014867552728451265,3
neurotrophic agent,0.10514792913165802,-0.03537414129278,0.001338987724645767,0.0168175854075623,-0.026250696578912942,-0.04254925471768922,3
nfkb pathway inhibitor,0.07006897500041001,0.015661991290086916,0.02129588548644599,0.010155888893573816,0.002327449370907142,0.029599778758056694,5
nitric oxide donor,0.0233077544531074,-0.1701955773509597,-0.14569483752858042,0.0634090037966321,0.0331211758984582,-0.017085347720057393,2
nitric oxide stimulant,-0.2584659024241434,-0.14549728031433048,-0.07572401375136918,-0.049266671154946644,0.09761674922512435,0.014234005971138634,2
nitric oxide synthase inhibitor,0.027529816852282937,-0.022843322819183567,0.019092418247608284,-0.02352827725812528,0.02505999621948725,0.09738989935482022,4
non-nucleoside reverse transcriptase inhibitor,0.0009325599461403804,0.002456070967656131,-0.0221302283783485,0.06550925267671799,-0.015376303482197783,0.07069525830482844,4
norepinephrine reputake inhibitor|tricyclic antidepressant,0.298282831552263,0.07448936560694502,0.25175985457972866,0.30829241330161894,-0.1990693853559508,0.2386077515867505,2
nucleoside reverse transcriptase inhibitor,0.0688328381530293,-0.09951918221812522,0.05021509442709463,0.0684702711870551,-0.02272053856409963,-0.03406862171840621,4
o6-alkylguanine-dna alkyltransferase inhibitor,0.02732485997861162,0.050896143523852654,0.1131502935076167,0.0016545181011468418,-0.0956159069968999,0.08464280254598125,2
opioid receptor agonist,0.004095369907636376,0.056642904860039804,0.16594410752638084,-0.013343099830693877,-0.020736617440387715,0.07947267698973007,3
opioid receptor agonist|opioid receptor antagonist,-0.10913481965249973,-0.07402813010281224,0.0624417334125161,-0.14878267516254087,0.07444614889035574,0.055555541889318265,2
opioid receptor antagonist,0.07591726632676576,0.07058398964555457,0.054525241528753585,-0.0140014984600735,0.02776914142823692,0.03043298523269574,4
orexin receptor antagonist,0.02641521941215616,0.020545662638435387,0.06807341467069862,0.14345270863381074,0.035283603191167065,-0.08681222503890562,2
oxidative stress inducer,-0.05768543304247585,0.04993165978707207,0.029288460891113463,0.06968313606479695,0.013225483029205377,0.0738746889492505,2
p38 mapk inhibitor,0.06562208229095863,0.10598027545904169,0.09203783878961447,0.09918471073634778,0.11998905373244409,0.11863567553180364,6
parp inhibitor,0.01292827096183623,0.07722100592711896,0.011352384684297405,-0.0032495708082270177,-0.001405819918123415,-0.01680603639131932,5
pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor,0.014023692655284374,0.08127490776940566,0.07329234251883802,0.06693347851970045,0.16246079433391242,0.02349782315769936,2
phosphodiesterase inhibitor,0.033895245983327965,0.02818339274136213,0.029498874909047595,0.025717902790586823,0.025891411286635864,0.0268852821743537,32
pi3k inhibitor,0.024107358793964643,0.03373974276976936,0.0597802405977965,0.042404923988389166,-0.007438508406462087,0.07110498198597785,7
pim kinase inhibitor,0.07751523882455585,0.010102954237669961,-0.03250884924816995,-0.10026841640535383,-0.012587268993839835,-0.013508128146137948,2
pkc activator,0.6272726707768954,0.6298770464271088,0.6206609423834321,0.5689265415299684,0.48000199383206754,0.48896441139229035,2
pkc inhibitor,-0.024115256678458492,0.09545282385497367,0.01218279932155851,0.03145127121208818,0.007128024248028082,0.06452828393204399,5
platelet activating factor receptor antagonist,-0.16618345585474545,-0.08419650536974096,0.19447177691867495,0.020180221703768344,-0.11717409261220484,0.1400916515403,2
plk inhibitor,0.22967341289672727,0.4118065024819325,0.4447066710957589,0.3954619087446367,0.3684759031152979,0.22272663656066558,4
potassium channel activator,-0.009096612815938227,-0.006861281075944287,0.011993858000296025,0.024645169578883956,-0.005501804895469549,0.02382174913218782,6
potassium channel blocker,0.10697390089683378,0.012777110289986043,0.050510757630291746,-0.06434870310286879,0.02121313029045213,0.03755186972364598,6
ppar receptor agonist,0.08131023897501495,0.050844322301909994,0.015132622199895907,0.11733284611294494,0.0050620159454777556,0.06599905249604164,4
ppar receptor agonist|insulin sensitizer,-0.02025275058196592,-0.008674774917074711,-0.06261430245207132,0.07161360570287759,0.04426092270405059,0.11094664334146395,3
progesterone receptor agonist,0.018180544141954837,0.01473913167318762,0.028342620712104312,0.05550915220706852,0.036152046526200764,0.08383026792442082,7
progesterone receptor antagonist,0.04528681462394016,-0.003045190103910922,-0.01789991921451844,-0.02779100957275053,0.07307592205268647,0.18066727695623302,2
progestogen hormone,0.1741013125629546,0.31808342348113827,0.10247979626661419,0.1764253698299546,0.1288904721296617,0.10020326729519849,2
prostanoid receptor agonist,-0.028942433826156088,0.02002284801172323,0.02874122210538107,-0.03217670142494258,0.0811376883459221,0.16108695619876873,4
prostanoid receptor antagonist,0.08697430804964383,0.07192466939933867,0.01664308922477184,0.02593330113855579,0.06157103134114296,-0.03559956467403834,4
protein synthesis inhibitor,0.03386970436908162,0.06459441053779089,-0.037398641177276856,-0.04510090603026698,-0.0017493890352234197,-0.012162828755719321,6
protein synthesis stimulant,0.046059268898415995,-0.010724123555442774,0.08289184005741926,0.00013644155397342752,-0.0020578547987195935,0.015145841635842443,3
purine antagonist,-0.01149287528709887,0.059197184812696306,0.03152724309838669,0.17548778972063048,0.40750346475261207,0.6335470401951366,2
purinergic receptor antagonist,-0.01313908816762473,0.016279645779280247,0.1771629587987646,-0.012320496852593664,-0.06243985489045576,0.028071628133121022,3
raf inhibitor,0.06435875641845615,0.055508552055454255,0.05089593313572796,0.03124833647372234,0.02146975203986774,0.023757321943784555,5
retinoid receptor agonist,0.07089745747570503,0.06018774447282314,0.0873849471096716,0.08440769620604732,0.06369053501823278,0.08876780264666838,7
reverse transcriptase inhibitor,0.047790309871897294,0.0786742899153158,-0.013628152908793835,0.0032623235652824638,-0.014456868586119748,0.018717499889950827,3
rho associated kinase inhibitor,-0.019354888639008215,-0.010808097547586557,0.0201907479755629,0.04626424624207394,0.022736948815482494,0.04753075550699006,6
ribonucleoside reductase inhibitor,-0.07023304553392312,-0.07070256084879348,0.02214483585935998,-0.03555858370599004,0.03312822594791544,-0.07522297257056741,2
ribonucleotide reductase inhibitor,-0.10254779404021519,0.042853639917986304,-0.06087643161026539,-0.0658620216421408,-0.05471889557239811,-0.0797401505906453,2
rna polymerase inhibitor,0.04071470477275074,0.02649222793902499,0.048805383938985016,0.0191157608244254,0.014463481291945378,0.02641971337047812,8
rna synthesis inhibitor,-0.08591544755676417,0.0885019329813486,-0.020881293261887555,-0.053688026305921246,0.08829278776563929,-0.07929727777187971,2
selective serotonin reuptake inhibitor (ssri),-0.04751892715989274,-0.027949618815746695,-0.0018038159932643946,0.014094860151750276,-0.0204500946422884,0.07615955259460423,4
serotonin receptor agonist,0.006814126761289299,-0.005331971684509588,0.04287688673865572,0.023016365823078238,0.02131211811697225,-0.0008631545012700969,12
serotonin receptor agonist|serotonin receptor antagonist,0.10831459044876758,0.06314865592138558,-0.05686935997990632,0.12257540350039037,0.09616784181920345,0.040451654751146454,3
serotonin receptor antagonist,0.03020229637084466,0.03201432710757112,0.04723578332869494,0.04390574870983529,0.03298516796093125,0.043398564721851135,14
serotonin reuptake inhibitor,0.061370655970750226,-0.030763864490340943,0.025874985707944966,0.0230947931952544,0.03885339142199016,0.06243270816772012,5
sigma receptor antagonist,-0.21244961964998693,-0.05516853077612027,0.012635438204914919,0.07397375597707025,-0.1703980154897447,0.02689978542644632,3
sodium channel blocker,0.06772601664099538,0.029902258723524113,0.05517576848478896,0.08866301936303221,0.05583841484596537,0.03553639608080196,11
sodium/glucose cotransporter inhibitor,-0.11109411570665201,0.10106994369712767,0.19085164527025372,0.16768443593972931,0.03445083531999333,-0.02483945128459574,2
sodium/potassium/chloride transporter inhibitor,0.08645545856842858,0.1800859943010259,-0.03548281207333692,0.09753441460207539,-0.08639324222468041,0.12177643963738151,2
sterol demethylase inhibitor,0.053116382694538285,0.009128255189789509,0.03308107905155739,0.03237425921491652,0.0582448969551336,0.04095670356682388,7
sulfonylurea,-0.09467816443158955,0.05044870300721891,0.07652196710953907,0.2150001754798797,0.1382383721339906,0.1898040736319593,2
t-type calcium channel blocker,-0.01928993124535218,-0.08409344108256485,0.05264499012564372,-0.0006451212132111109,0.09826365094688784,0.09766123530086548,3
tachykinin antagonist,0.020397530044710812,0.0043778078722704564,0.08723266466592955,0.0314873080936635,0.06093010971255156,0.039430502005484334,6
tgf beta receptor inhibitor,0.0639515487930569,-0.019891336152318414,0.015615692753067782,0.060287720324916944,0.07831380068411745,0.05687732901879293,3
thrombin inhibitor,-0.016014290856078986,0.006170470052383406,-0.12200667947988611,0.007352631210981095,-0.11161339855149395,0.07850804394716604,2
thromboxane receptor antagonist,0.029558702913709482,-0.023015774652360408,-0.019376377295743482,0.034863849753101445,-0.11084043941611936,-0.13217330974884614,2
